country,year,gender,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp,generation,continent
Panama,1996,male,35-54 years,30,277304,10.82,"9,870,494,000",3992,Boomers,North America
Panama,1998,male,35-54 years,30,298156,10.06,"11,575,486,400",4488,Boomers,North America
Panama,1999,male,35-54 years,34,309108,11,"12,130,252,200",4606,Boomers,North America
Panama,2001,male,35-54 years,36,331590,10.86,"12,502,013,400",4558,Boomers,North America
Panama,1997,male,35-54 years,37,287568,12.87,"10,677,286,100",4227,Boomers,North America
Panama,2008,male,35-54 years,38,416678,9.12,"25,155,888,600",7972,Boomers,North America
Panama,2005,male,35-54 years,42,379629,11.06,"16,374,393,900",5499,Boomers,North America
Panama,2009,male,35-54 years,42,428945,9.79,"27,116,635,600",8436,Boomers,North America
Panama,2000,male,35-54 years,44,320403,13.73,"12,304,115,000",4577,Boomers,North America
Panama,2002,male,35-54 years,45,343226,13.11,"12,994,310,400",4641,Boomers,North America
Panama,2006,male,35-54 years,46,391962,11.74,"18,141,666,300",5972,Boomers,North America
Panama,2004,male,35-54 years,50,367374,13.61,"15,013,381,700",5144,Boomers,North America
Panama,2003,male,35-54 years,51,355206,14.36,"13,693,981,200",4790,Boomers,North America
Panama,2007,male,35-54 years,63,404333,15.58,"21,295,984,200",6876,Boomers,North America
Panama,2012,female,55-74 years,0,215955,0,"40,429,734,400",11908,Boomers,North America
Panama,2014,female,55-74 years,1,233859,0.43,"49,921,464,400",14181,Boomers,North America
Panama,2011,female,55-74 years,2,207735,0.96,"34,686,224,300",10403,Boomers,North America
Panama,2013,female,55-74 years,2,224667,0.89,"45,599,994,000",13189,Boomers,North America
Panama,2015,female,55-74 years,3,243511,1.23,"54,315,722,500",15158,Boomers,North America
Panama,2014,male,55-74 years,11,220050,5,"49,921,464,400",14181,Boomers,North America
Panama,2015,male,55-74 years,14,228981,6.11,"54,315,722,500",15158,Boomers,North America
Panama,2011,male,55-74 years,18,196346,9.17,"34,686,224,300",10403,Boomers,North America
Panama,2013,male,55-74 years,23,211628,10.87,"45,599,994,000",13189,Boomers,North America
Panama,2012,male,55-74 years,24,203725,11.78,"40,429,734,400",11908,Boomers,North America
Nicaragua,2013,female,55-74 years,2,276506,0.72,"10,982,972,256",2062,Boomers,North America
Nicaragua,2012,female,55-74 years,4,263316,1.52,"10,532,001,130",2006,Boomers,North America
Nicaragua,2015,female,55-74 years,4,303372,1.32,"12,611,087,031",2303,Boomers,North America
Nicaragua,2011,female,55-74 years,6,250720,2.39,"9,774,316,692",1888,Boomers,North America
Nicaragua,2014,female,55-74 years,6,289927,2.07,"11,880,438,824",2199,Boomers,North America
Nicaragua,2015,male,55-74 years,18,250532,7.18,"12,611,087,031",2303,Boomers,North America
Nicaragua,2012,male,55-74 years,24,218891,10.96,"10,532,001,130",2006,Boomers,North America
Nicaragua,2011,male,55-74 years,29,208944,13.88,"9,774,316,692",1888,Boomers,North America
Nicaragua,2014,male,55-74 years,29,240048,12.08,"11,880,438,824",2199,Boomers,North America
Nicaragua,2013,male,55-74 years,33,229411,14.38,"10,982,972,256",2062,Boomers,North America
Mexico,1990,female,25-34 years,57,6426000,0.89,"262,709,948,091",3595,Boomers,North America
Mexico,1988,female,25-34 years,59,5953000,0.99,"183,144,164,357",2630,Boomers,North America
Mexico,1985,female,25-34 years,61,5661000,1.08,"184,472,557,415",2730,Boomers,North America
Mexico,1987,female,25-34 years,64,5728000,1.12,"140,263,387,027",2064,Boomers,North America
Mexico,1989,female,25-34 years,64,6186000,1.03,"222,977,046,516",3125,Boomers,North America
Mexico,1993,female,25-34 years,64,6871000,0.93,"500,736,065,605",6518,Boomers,North America
Mexico,1986,female,25-34 years,70,5791500,1.21,"129,440,993,789",1873,Boomers,North America
Mexico,1994,female,25-34 years,71,7102600,1,"527,813,238,126",6735,Boomers,North America
Mexico,1991,female,25-34 years,72,6672000,1.08,"314,454,015,372",4204,Boomers,North America
Mexico,1992,female,25-34 years,84,6654900,1.26,"363,609,163,462",4830,Boomers,North America
Mexico,1985,male,25-34 years,340,5679000,5.99,"184,472,557,415",2730,Boomers,North America
Mexico,1988,male,25-34 years,361,5878000,6.14,"183,144,164,357",2630,Boomers,North America
Mexico,1989,male,25-34 years,369,6109000,6.04,"222,977,046,516",3125,Boomers,North America
Mexico,1987,male,25-34 years,382,5659000,6.75,"140,263,387,027",2064,Boomers,North America
Mexico,1990,male,25-34 years,387,6347000,6.1,"262,709,948,091",3595,Boomers,North America
Mexico,1986,male,25-34 years,388,5809900,6.68,"129,440,993,789",1873,Boomers,North America
Mexico,1991,male,25-34 years,430,6592000,6.52,"314,454,015,372",4204,Boomers,North America
Mexico,1992,male,25-34 years,484,6347100,7.63,"363,609,163,462",4830,Boomers,North America
Mexico,1993,male,25-34 years,488,6543100,7.46,"500,736,065,605",6518,Boomers,North America
Mexico,1994,male,25-34 years,550,6757200,8.14,"527,813,238,126",6735,Boomers,North America
Mexico,1992,female,35-54 years,66,7544500,0.87,"363,609,163,462",4830,Boomers,North America
Mexico,1991,female,35-54 years,75,7306000,1.03,"314,454,015,372",4204,Boomers,North America
Mexico,1993,female,35-54 years,83,7837300,1.06,"500,736,065,605",6518,Boomers,North America
Mexico,1994,female,35-54 years,88,8137700,1.08,"527,813,238,126",6735,Boomers,North America
Mexico,1995,female,35-54 years,89,8443500,1.05,"360,073,909,244",4505,Boomers,North America
Mexico,1998,female,35-54 years,95,9136813,1.04,"526,502,129,378",6064,Boomers,North America
Mexico,1997,female,35-54 years,97,8847199,1.1,"500,413,483,109",5864,Boomers,North America
Mexico,1996,female,35-54 years,103,8556474,1.2,"410,975,595,310",4904,Boomers,North America
Mexico,2000,female,35-54 years,111,9741546,1.14,"707,906,744,575",7892,Boomers,North America
Mexico,1999,female,35-54 years,114,9433287,1.21,"600,232,874,043",6800,Boomers,North America
Mexico,2001,female,35-54 years,148,10069614,1.47,"756,706,300,590",8311,Boomers,North America
Mexico,2004,female,35-54 years,148,11144750,1.33,"782,240,601,985",8217,Boomers,North America
Mexico,2002,female,35-54 years,158,10409349,1.52,"772,106,378,935",8357,Boomers,North America
Mexico,2006,female,35-54 years,161,11985917,1.34,"975,387,131,716",9906,Boomers,North America
Mexico,2003,female,35-54 years,171,10765671,1.59,"729,336,319,677",7779,Boomers,North America
Mexico,2005,female,35-54 years,177,11550016,1.53,"877,476,221,382",9071,Boomers,North America
Mexico,2007,female,35-54 years,202,12451981,1.62,"1,052,696,282,279",10496,Boomers,North America
Mexico,2008,female,35-54 years,213,12936391,1.65,"1,109,989,038,339",10864,Boomers,North America
Mexico,2009,female,35-54 years,234,13420062,1.74,"900,045,362,045",8651,Boomers,North America
Mexico,1991,male,35-54 years,440,7060000,6.23,"314,454,015,372",4204,Boomers,North America
Mexico,1992,male,35-54 years,482,7168700,6.72,"363,609,163,462",4830,Boomers,North America
Mexico,1993,male,35-54 years,546,7427100,7.35,"500,736,065,605",6518,Boomers,North America
Mexico,1994,male,35-54 years,554,7691700,7.2,"527,813,238,126",6735,Boomers,North America
Mexico,1995,male,35-54 years,580,7960500,7.29,"360,073,909,244",4505,Boomers,North America
Mexico,1996,male,35-54 years,638,8288306,7.7,"410,975,595,310",4904,Boomers,North America
Mexico,1999,male,35-54 years,668,9064400,7.37,"600,232,874,043",6800,Boomers,North America
Mexico,1998,male,35-54 years,676,8802383,7.68,"526,502,129,378",6064,Boomers,North America
Mexico,1997,male,35-54 years,689,8545328,8.06,"500,413,483,109",5864,Boomers,North America
Mexico,2000,male,35-54 years,755,9334127,8.09,"707,906,744,575",7892,Boomers,North America
Mexico,2001,male,35-54 years,765,9614513,7.96,"756,706,300,590",8311,Boomers,North America
Mexico,2002,male,35-54 years,824,9900926,8.32,"772,106,378,935",8357,Boomers,North America
Mexico,2003,male,35-54 years,885,10201542,8.68,"729,336,319,677",7779,Boomers,North America
Mexico,2004,male,35-54 years,926,10528424,8.8,"782,240,601,985",8217,Boomers,North America
Mexico,2006,male,35-54 years,995,11286802,8.82,"975,387,131,716",9906,Boomers,North America
Mexico,2005,male,35-54 years,1018,10888804,9.35,"877,476,221,382",9071,Boomers,North America
Mexico,2007,male,35-54 years,1030,11726685,8.78,"1,052,696,282,279",10496,Boomers,North America
Mexico,2008,male,35-54 years,1113,12193540,9.13,"1,109,989,038,339",10864,Boomers,North America
Mexico,2009,male,35-54 years,1271,12663131,10.04,"900,045,362,045",8651,Boomers,North America
Mexico,2011,female,55-74 years,72,5967658,1.21,"1,180,489,563,964",10965,Boomers,North America
Mexico,2012,female,55-74 years,85,6214623,1.37,"1,201,090,018,604",10982,Boomers,North America
Mexico,2015,female,55-74 years,88,7021916,1.25,"1,169,622,672,463",10228,Boomers,North America
Mexico,2014,female,55-74 years,91,6743397,1.35,"1,314,385,330,073",11663,Boomers,North America
Mexico,2013,female,55-74 years,94,6474009,1.45,"1,274,443,078,609",11478,Boomers,North America
Mexico,2012,male,55-74 years,509,5778173,8.81,"1,201,090,018,604",10982,Boomers,North America
Mexico,2011,male,55-74 years,533,5562736,9.58,"1,180,489,563,964",10965,Boomers,North America
Mexico,2013,male,55-74 years,565,5999782,9.42,"1,274,443,078,609",11478,Boomers,North America
Mexico,2015,male,55-74 years,584,6465941,9.03,"1,169,622,672,463",10228,Boomers,North America
Mexico,2014,male,55-74 years,612,6228708,9.83,"1,314,385,330,073",11663,Boomers,North America
Jamaica,1985,female,25-34 years,0,164000,0,"2,100,223,150",1032,Boomers,North America
Jamaica,1986,female,25-34 years,0,170678,0,"2,754,566,176",1342,Boomers,North America
Jamaica,1986,male,25-34 years,0,164654,0,"2,754,566,176",1342,Boomers,North America
Jamaica,1988,male,25-34 years,0,175163,0,"3,828,310,735",1831,Boomers,North America
Jamaica,1989,female,25-34 years,0,188945,0,"4,404,970,059",2087,Boomers,North America
Jamaica,1989,male,25-34 years,0,179236,0,"4,404,970,059",2087,Boomers,North America
Jamaica,1990,female,25-34 years,0,193286,0,"4,592,224,067",2155,Boomers,North America
Jamaica,1990,male,25-34 years,0,182411,0,"4,592,224,067",2155,Boomers,North America
Jamaica,1991,female,25-34 years,0,198469,0,"4,071,219,198",1889,Boomers,North America
Jamaica,1991,male,25-34 years,0,186878,0,"4,071,219,198",1889,Boomers,North America
Jamaica,1985,male,25-34 years,1,156000,0.64,"2,100,223,150",1032,Boomers,North America
Jamaica,1987,male,25-34 years,1,170248,0.59,"3,286,987,552",1587,Boomers,North America
Jamaica,1987,female,25-34 years,1,177282,0.56,"3,286,987,552",1587,Boomers,North America
Jamaica,1988,female,25-34 years,1,183521,0.54,"3,828,310,735",1831,Boomers,North America
Jamaica,1991,female,35-54 years,0,206513,0,"4,071,219,198",1889,Boomers,North America
Jamaica,1991,male,35-54 years,0,199165,0,"4,071,219,198",1889,Boomers,North America
Jamaica,2000,female,35-54 years,0,274223,0,"8,985,352,832",3795,Boomers,North America
Jamaica,2001,female,35-54 years,0,285588,0,"9,178,016,493",3838,Boomers,North America
Jamaica,2002,female,35-54 years,0,297434,0,"9,694,169,757",4013,Boomers,North America
Jamaica,2003,female,35-54 years,0,309548,0,"9,399,447,609",3852,Boomers,North America
Jamaica,2003,male,35-54 years,0,292770,0,"9,399,447,609",3852,Boomers,North America
Jamaica,2004,female,35-54 years,0,321246,0,"10,150,978,155",4119,Boomers,North America
Jamaica,2004,male,35-54 years,0,299008,0,"10,150,978,155",4119,Boomers,North America
Jamaica,2006,female,35-54 years,0,335304,0,"11,905,525,197",4738,Boomers,North America
Jamaica,2006,male,35-54 years,0,309578,0,"11,905,525,197",4738,Boomers,North America
Jamaica,2009,female,35-54 years,0,343173,0,"12,038,829,246",4686,Boomers,North America
Jamaica,2001,male,35-54 years,1,279041,0.36,"9,178,016,493",3838,Boomers,North America
Jamaica,2000,male,35-54 years,2,271965,0.74,"8,985,352,832",3795,Boomers,North America
Jamaica,2002,male,35-54 years,2,286010,0.7,"9,694,169,757",4013,Boomers,North America
Jamaica,2005,female,35-54 years,5,331681,1.51,"11,204,416,000",4505,Boomers,North America
Jamaica,2009,male,35-54 years,9,324231,2.78,"12,038,829,246",4686,Boomers,North America
Jamaica,2005,male,35-54 years,14,304285,4.6,"11,204,416,000",4505,Boomers,North America
Jamaica,2011,female,55-74 years,1,168398,0.59,"14,439,910,353",5552,Boomers,North America
Jamaica,2011,male,55-74 years,11,164711,6.68,"14,439,910,353",5552,Boomers,North America
Guatemala,1994,female,25-34 years,4,667227,0.6,"12,983,235,568",1538,Boomers,North America
Guatemala,1993,female,25-34 years,5,649869,0.77,"11,399,942,453",1381,Boomers,North America
Guatemala,1990,female,25-34 years,6,603010,1,"7,650,125,217",996,Boomers,North America
Guatemala,1991,female,25-34 years,6,618151,0.97,"9,406,097,735",1194,Boomers,North America
Guatemala,1986,female,25-34 years,8,554851,1.44,"7,231,963,516",1044,Boomers,North America
Guatemala,1988,female,25-34 years,8,578654,1.38,"7,841,602,824",1074,Boomers,North America
Guatemala,1992,female,25-34 years,8,633652,1.26,"10,440,842,165",1294,Boomers,North America
Guatemala,1989,female,25-34 years,12,590425,2.03,"8,410,724,361",1122,Boomers,North America
Guatemala,1987,female,25-34 years,16,567102,2.82,"7,084,399,840",997,Boomers,North America
Guatemala,1992,male,25-34 years,22,578709,3.8,"10,440,842,165",1294,Boomers,North America
Guatemala,1994,male,25-34 years,30,603841,4.97,"12,983,235,568",1538,Boomers,North America
Guatemala,1989,male,25-34 years,36,546765,6.58,"8,410,724,361",1122,Boomers,North America
Guatemala,1991,male,25-34 years,36,566970,6.35,"9,406,097,735",1194,Boomers,North America
Guatemala,1988,male,25-34 years,38,539024,7.05,"7,841,602,824",1074,Boomers,North America
Guatemala,1993,male,25-34 years,40,590858,6.77,"11,399,942,453",1381,Boomers,North America
Guatemala,1990,male,25-34 years,45,555151,8.11,"7,650,125,217",996,Boomers,North America
Guatemala,1986,male,25-34 years,46,522775,8.8,"7,231,963,516",1044,Boomers,North America
Guatemala,1987,male,25-34 years,63,531366,11.86,"7,084,399,840",997,Boomers,North America
Guatemala,1994,female,35-54 years,1,767533,0.13,"12,983,235,568",1538,Boomers,North America
Guatemala,2005,female,35-54 years,4,1074912,0.37,"27,211,377,225",2450,Boomers,North America
Guatemala,1996,female,35-54 years,6,812204,0.74,"15,674,835,615",1775,Boomers,North America
Guatemala,2001,female,35-54 years,6,944723,0.64,"18,702,802,395",1867,Boomers,North America
Guatemala,1991,female,35-54 years,7,705012,0.99,"9,406,097,735",1194,Boomers,North America
Guatemala,1993,female,35-54 years,7,746296,0.94,"11,399,942,453",1381,Boomers,North America
Guatemala,2000,female,35-54 years,7,914858,0.77,"19,288,827,159",1977,Boomers,North America
Guatemala,2002,female,35-54 years,9,975928,0.92,"20,776,669,467",2022,Boomers,North America
Guatemala,1998,female,35-54 years,10,861697,1.16,"19,395,491,993",2091,Boomers,North America
Guatemala,1999,female,35-54 years,10,887894,1.13,"18,318,412,251",1926,Boomers,North America
Guatemala,1997,female,35-54 years,11,836324,1.32,"17,790,026,222",1967,Boomers,North America
Guatemala,2003,female,35-54 years,11,1008123,1.09,"21,917,706,491",2079,Boomers,North America
Guatemala,2007,female,35-54 years,12,1144742,1.05,"34,113,107,086",2914,Boomers,North America
Guatemala,1995,female,35-54 years,13,789773,1.65,"14,655,404,433",1696,Boomers,North America
Guatemala,1992,female,35-54 years,14,725674,1.93,"10,440,842,165",1294,Boomers,North America
Guatemala,2006,female,35-54 years,14,1108838,1.26,"30,231,249,362",2653,Boomers,North America
Guatemala,2004,female,35-54 years,15,1041132,1.44,"23,965,275,996",2215,Boomers,North America
Guatemala,2000,male,35-54 years,19,781304,2.43,"19,288,827,159",1977,Boomers,North America
Guatemala,2008,female,35-54 years,25,1182879,2.11,"39,136,893,345",3252,Boomers,North America
Guatemala,2009,female,35-54 years,25,1223531,2.04,"37,733,994,976",3053,Boomers,North America
Guatemala,1994,male,35-54 years,32,682516,4.69,"12,983,235,568",1538,Boomers,North America
Guatemala,1996,male,35-54 years,35,711024,4.92,"15,674,835,615",1775,Boomers,North America
Guatemala,1998,male,35-54 years,36,744377,4.84,"19,395,491,993",2091,Boomers,North America
Guatemala,2004,male,35-54 years,37,876065,4.22,"23,965,275,996",2215,Boomers,North America
Guatemala,2001,male,35-54 years,39,802949,4.86,"18,702,802,395",1867,Boomers,North America
Guatemala,1997,male,35-54 years,40,727096,5.5,"17,790,026,222",1967,Boomers,North America
Guatemala,1993,male,35-54 years,41,669216,6.13,"11,399,942,453",1381,Boomers,North America
Guatemala,2005,male,35-54 years,43,902079,4.77,"27,211,377,225",2450,Boomers,North America
Guatemala,1991,male,35-54 years,45,642940,7,"9,406,097,735",1194,Boomers,North America
Guatemala,1995,male,35-54 years,47,696270,6.75,"14,655,404,433",1696,Boomers,North America
Guatemala,2002,male,35-54 years,50,826155,6.05,"20,776,669,467",2022,Boomers,North America
Guatemala,2003,male,35-54 years,51,850642,6,"21,917,706,491",2079,Boomers,North America
Guatemala,1992,male,35-54 years,52,656247,7.92,"10,440,842,165",1294,Boomers,North America
Guatemala,1999,male,35-54 years,55,762548,7.21,"18,318,412,251",1926,Boomers,North America
