Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount,Area
Balwyn North,7 Sunburst Av,3,h,1845000,S,hockingstuart,2016-04-16,9.2,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,20 Ajax St,4,h,1620000,S,Jellis,2016-07-16,9.2,3104,4,2,1,654,1960,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,24 Cumberland Av,4,h,1420000,VB,Jellis,2016-07-16,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,15 Illawarra Rd,3,h,1903000,S,Noel,2016-07-16,9.2,3104,3,1,2,713,1950,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,5 Andrew Ct,3,h,1553908,SP,Fletchers,2016-09-17,9.2,3104,3,2,2,632,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,45 Dempster Av,5,h,1900000,VB,Marshall,2016-09-17,9.2,3104,5,3,2,818,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,45 Woodville St,4,h,1712000,S,Fletchers,2016-09-17,9.2,3104,3,2,2,639,1954,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,12 Clifton St,4,h,1720000,PI,Marshall,2017-03-18,9.2,3104,4,3,2,869,1950,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,8 Colby St,3,h,1553908,S,Noel,2017-03-18,9.2,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,6 Leicester St,4,h,1670000,S,Jellis,2017-03-18,9.2,3104,4,1,4,1042,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,23 Maud St,2,h,1350000,SP,Nelson,2017-03-18,9.2,3104,2,1,2,467,1969,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,2/5 Maud St,2,u,1075750,PI,Fletchers,2017-03-18,9.2,3104,2,1,1,120,1970,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,21 Riverside Av,3,h,2086000,S,Jellis,2017-03-18,9.2,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,9 Seattle St,4,h,1675000,S,Fletchers,2017-03-18,9.2,3104,4,2,2,667,1974,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,16 Sylvan St,4,t,1680000,S,Noel,2017-03-18,9.2,3104,4,3,1,362,2014,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,14 Aylmer St,4,h,1926869,S,hockingstuart,2016-06-18,9.2,3104,3,1,1,716,1945,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,49 Aylmer St,3,h,1800000,PI,hockingstuart,2016-06-18,9.2,3104,3,1,1,809,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,5 Echo Av,5,h,1540000,VB,Jellis,2016-06-18,9.2,3104,5,3,2,818,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,14 Hedderwick St,4,h,1550000,S,Noel,2016-06-18,9.2,3104,4,3,4,707,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,168 Maud St,4,h,1926869,PI,Jellis,2016-06-18,9.2,3104,4,2,2,720,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,9 Stephens St,5,h,4000000,PI,Marshall,2016-06-18,9.2,3104,5,5,4,1364,2013,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,31 Viewhill Rd,4,h,1926869,S,Jellis,2016-06-18,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,5 Grieve St,4,h,2205000,S,Fletchers,2016-11-19,9.2,3104,4,2,2,1010,1950,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,48 Hosken St,4,h,1926869,PI,hockingstuart,2016-11-19,9.2,3104,4,2,2,1235,1960,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,15 Leicester St,3,h,1553908,S,Fletchers,2016-11-19,9.2,3104,3,2,2,423,2010,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,2/22 Severn St,3,t,1137000,S,Fletchers,2016-11-19,9.2,3104,3,2,2,349,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,28 Severn St,3,h,2100000,VB,Jellis,2016-11-19,9.2,3104,3,2,3,949,1940,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,3 Capella St,2,h,1389000,S,Jellis,2016-05-22,9.2,3104,2,1,4,701,1969,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,3/1 Corhampton Rd,2,h,685000,SP,Jellis,2016-05-22,9.2,3104,2,1,1,177,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,18 Highview Rd,5,h,2209152,PN,Love,2016-05-22,9.2,3104,5,3,3,670,1970,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,1 Morris St,6,h,1900000,VB,hockingstuart,2016-05-22,9.2,3104,6,1,6,691,1974,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,17 Riverview Rd,4,h,1926869,S,Marshall,2016-05-22,9.2,3104,4,2,2,624,1950,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,85a Woodville St,3,h,1335000,S,Fletchers,2016-05-22,9.2,3104,3,2,2,368,2009,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,211 Belmore Rd,5,h,2209152,S,Jellis,2016-08-22,9.2,3104,5,4,3,802,2014,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,13 Bernard St,3,h,1600000,VB,Marshall,2016-08-22,9.2,3104,3,2,2,760,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,4a Corhampton Rd,3,h,1830000,S,Fletchers,2016-08-22,9.2,3104,3,2,2,493,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,6 Hedderwick St,4,h,1926869,SP,Marshall,2016-08-22,9.2,3104,4,2,2,584,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,41 Helston St,4,h,1900000,VB,One,2016-08-22,9.2,3104,4,2,4,587,1960,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,38 Panoramic Rd,2,h,1075750,S,Jellis,2016-08-22,9.2,3104,2,1,1,604,1930,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,65 Sylvander St,4,h,1926869,SS,RT,2016-08-22,9.2,3104,3,2,2,628,1940,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,25 Bernard St,5,h,2209152,S,Jellis,2016-04-23,9.2,3104,5,3,2,675,1956,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,10 Citron Av,5,h,1650000,VB,Owen,2016-04-23,9.2,3104,5,3,2,818,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,11 Highview Rd,5,h,1500000,VB,hockingstuart,2016-04-23,9.2,3104,5,2,2,605,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,24 Maud St,4,h,1926869,S,Jellis,2016-04-23,9.2,3104,3,2,2,723,1936,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,3/52 Maud St,2,u,735000,S,Christopher,2016-04-23,9.2,3104,2,1,1,1075,1970,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,1 Renown St,4,h,1926869,SP,hockingstuart,2016-04-23,9.2,3104,4,1,1,1185,1960,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,23 Alpha St,5,h,2209152,PI,RW,2016-09-24,9.2,3104,5,3,2,700,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,3/48 Alpha St,2,u,1040000,S,Fletchers,2016-09-24,9.2,3104,2,1,1,250,1995,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,4 Ajax St,3,h,1553908,S,hockingstuart,2017-02-25,9.2,3104,3,1,3,640,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,31 Almond St,4,h,1926869,SN,Fletchers,2017-02-25,9.2,3104,4,1,2,622,1970,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,66 Almond St,3,h,1520000,S,Jellis,2017-02-25,9.2,3104,3,1,2,622,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,2/42 Gardenia Rd,3,t,1553908,SP,hockingstuart,2017-02-25,9.2,3104,3,2,2,275,2010,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,19 Hedderwick St,4,h,1250000,VB,Marshall,2017-02-25,9.2,3104,4,2,2,644,1950,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,34 Kawarren St,6,h,1900000,S,Fletchers,2017-02-25,9.2,3104,6,3,2,808,1974,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,2B Lemon Rd,3,h,1553908,S,Jellis,2017-02-25,9.2,3104,3,2,2,293,2014,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,31 MacEdon Av,4,h,2006000,S,Fletchers,2017-02-25,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,430 Balwyn Rd,5,h,1875000,PI,Fletchers,2016-06-27,9.2,3104,5,3,2,842,1961,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,74 Cityview Rd,5,h,2209152,SP,Jellis,2016-06-27,9.2,3104,5,2,2,669,1948,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,43 Helston St,4,h,1530000,PI,hockingstuart,2016-06-27,9.2,3104,4,2,2,701,1960,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,27 Landen Av,3,h,1553908,SN,Barry,2016-06-27,9.2,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,36 Larbert Av,3,h,1425000,PI,Parkes,2016-06-27,9.2,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,1/9 Lime Av,3,u,940000,S,Jellis,2016-06-27,9.2,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,16 Nevada St,4,h,1700000,VB,Jellis,2016-06-27,9.2,3104,3,2,5,754,1960,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,8a Sylvan St,4,h,1300000,VB,Jellis,2016-06-27,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,27 Viewhill Rd,4,h,1926869,S,Fletchers,2016-06-27,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,1/32 Viewhill Rd,3,h,1553908,S,Jellis,2016-06-27,9.2,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,35 Walnut Rd,4,h,1760000,S,hockingstuart,2016-06-27,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,21 Winfield Rd,2,h,1075750,SN,Barry,2016-06-27,9.2,3104,2,1,1,666,1969,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,10 Wynyard Cr,4,h,2300000,PI,Noel,2016-06-27,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,9 Arama St,3,h,1300000,VB,Jellis,2016-11-27,9.2,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,3/191 Balwyn Rd,3,t,1238000,S,Fletchers,2016-11-27,9.2,3104,3,2,2,186,2010,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,233 Balwyn Rd,3,h,1320000,S,Noel,2016-11-27,9.2,3104,3,1,0,635,1960,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,2 Carron St,4,h,1926869,SP,Fletchers,2016-11-27,9.2,3104,4,2,3,767,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,2/2 Hatfield St,2,h,1075750,SP,Fletchers,2016-11-27,9.2,3104,2,1,1,170,1950,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,5/133 Maud St,2,u,560000,S,hockingstuart,2016-11-27,9.2,3104,2,1,1,0,1950,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,11 Milfay Ct,3,h,1651000,S,Nelson,2016-11-27,9.2,3104,3,1,2,657,1960,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,23A The Boulevard,5,h,1920000,S,Marshall,2016-11-27,9.2,3104,5,3,2,900,1955,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,123 Winfield Rd,5,h,1560000,S,RT,2016-11-27,9.2,3104,5,2,3,845,1980,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,69 Aylmer St,5,h,2209152,PI,Marshall,2016-05-28,9.2,3104,5,3,2,942,1970,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,10a Bolinda Rd,3,t,1330000,S,Christopher,2016-05-28,9.2,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,15 Ellendale St,3,h,1038000,S,Christopher,2016-05-28,9.2,3104,3,2,1,207,2003,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,38 Ferdinand Av,4,h,1926869,SP,Marshall,2016-05-28,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,38 Ferninand Av,4,h,1926869,SP,Marshall,2016-05-28,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,22 Highbury St,2,h,1075750,S,hockingstuart,2016-05-28,9.2,3104,2,1,1,362,1969,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,15 Maughan Pde,5,h,1660000,PI,hockingstuart,2016-05-28,9.2,3104,4,3,2,737,1950,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,5 Pam Av,3,h,1553908,S,Jellis,2016-05-28,9.2,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,61 Ray Dr,3,h,1260000,PI,hockingstuart,2016-05-28,9.2,3104,3,2,2,458,1997,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,10 Dumblane St,4,h,1926869,S,hockingstuart,2016-08-28,9.2,3104,4,2,2,701,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,9 Gildan St,3,h,2000000,VB,Kay,2016-08-28,9.2,3104,3,1,2,75100,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,10 Hood St,4,h,2155000,S,Jellis,2016-08-28,9.2,3104,4,2,3,620,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,3/8 Severn St,3,h,1225000,VB,Fletchers,2016-08-28,9.2,3104,3,2,2,282,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,40 Stephens St,4,h,2150000,PI,Noel,2016-08-28,9.2,3104,4,2,2,730,1960,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,24 Willis St,3,h,1770000,PI,Fletchers,2016-08-28,9.2,3104,3,2,1,720,1955,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,8 Harrington Av,4,h,2040000,PI,Jellis,2016-07-30,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,2/3 Hatfield St,2,u,691500,S,Fletchers,2016-07-30,9.2,3104,3,1,1,0,1968,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,40 Panoramic Rd,3,h,1553908,S,Marshall,2016-07-30,9.2,3104,3,1,2,729,1950,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,34 Sunburst Av,4,h,1926869,S,Marshall,2016-07-30,9.2,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,1 Tovey St,5,h,1836000,S,Jellis,2016-07-30,9.2,3104,4,2,2,939,1957,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,12 Ursa St,4,h,1926869,S,Marshall,2016-07-30,9.2,3104,3,2,2,691,1954,Boroondara,Southern Metropolitan,7809,Council Area
Box Hill,32 Margaret St,4,h,1620000,S,hockingstuart,2016-09-03,13.1,3128,4,2,2,697,1940,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,5/91 Thames St,2,u,704861,S,RW,2016-12-03,13.1,3128,2,1,1,0,1970,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,6/29 Barkly St,2,u,645000,S,McGrath,2017-03-04,13.1,3128,2,1,1,140,1965,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,1/1 Cherryhinton St,2,u,790000,S,Noel,2017-03-04,13.1,3128,2,1,1,195,1980,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,4/425 Station St,4,h,880000,S,Ray,2017-03-04,13.1,3128,4,2,2,206,2003,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,1 Jolie Gr,3,h,1472312,S,Christopher,2016-06-04,13.1,3128,3,2,2,651,1960,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,12 Clota Av,5,h,1970333,PI,Ray,2016-05-07,13.1,3128,5,2,2,792,1932,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,43 Barkly St,3,h,1472312,PN,Ray,2016-11-07,13.1,3128,3,1,2,171,2013,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,1/24 Rose St,2,u,704861,PN,Woodards,2016-10-08,13.1,3128,3,2,1,0,2006,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,3/18 Standard Av,4,t,1556435,PI,Philip,2016-10-08,13.1,3128,4,2,2,582,1948,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,18 Glenmore St,4,h,1560000,PI,Jellis,2016-09-10,13.1,3128,3,2,3,729,1905,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,30 Graham Pl,5,h,1970333,S,Noel,2016-09-10,13.1,3128,5,3,4,1044,1920,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,3 Alexander St,3,h,1715000,SP,Marshall,2016-12-10,13.1,3128,3,2,2,458,1950,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,21 Barkly St,3,h,1200000,SP,Marshall,2016-12-10,13.1,3128,3,1,2,550,1950,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,17 Combarton St,3,h,1760000,S,Fletchers,2016-12-10,13.1,3128,3,1,0,741,1910,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,1/7 Glenmore St,1,u,288000,SP,hockingstuart,2016-06-12,13.1,3128,1,1,1,774,1970,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,15 Davey St,3,h,948000,S,Ray,2016-11-12,13.1,3128,3,1,2,384,1950,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,89 Thames St,4,h,2770000,S,Lindellas,2016-11-12,13.1,3128,4,1,2,715,1950,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,19 Wavell St,3,h,1412000,S,Noel,2016-11-12,13.1,3128,3,1,1,590,1957,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,31/41 Harrow St,2,u,465000,S,Ray,2016-08-13,13.1,3128,2,2,1,0,2010,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,1/14 Barkly St,4,t,975000,VB,Lindellas,2016-10-15,13.1,3128,4,2,2,299,2008,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,23 Bass St,3,h,1325000,S,Lindellas,2016-10-15,13.1,3128,3,1,1,702,1950,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,3/14 Bedford St,3,t,750000,S,Jellis,2016-10-15,13.1,3128,3,2,1,150,2000,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,5 Wavell St,3,h,1400000,S,hockingstuart,2016-10-15,13.1,3128,3,2,1,643,1940,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,22 William St,3,h,1500000,SP,Ray,2016-10-15,13.1,3128,3,1,2,664,1930,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,55 Albion Rd,4,h,1600000,S,Fletchers,2016-04-16,13.1,3128,4,2,1,692,1890,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,126 Carrington Rd,2,u,616000,S,Philip,2016-07-16,13.1,3128,3,1,1,155,2006,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,54 Watts St,4,h,1661000,S,Noel,2016-07-16,13.1,3128,4,2,2,729,1948,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,12 Barcelona St,4,h,1461400,S,Allens,2016-09-17,13.1,3128,3,2,2,780,1927,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,2/4 Collins St,3,u,775000,S,Fletchers,2016-09-17,13.1,3128,3,1,1,211,1980,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,12 Pendle St,4,h,1506000,S,hockingstuart,2016-09-17,13.1,3128,4,2,3,669,1948,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,33 Pendle St,4,h,1670000,S,Noel,2016-09-17,13.1,3128,4,4,4,707,1926,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,4/7 James St,2,u,704861,SN,Mandy,2017-03-18,13.1,3128,2,1,2,188,1992,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,7/12 Oxford St,1,u,340000,SP,Lindellas,2017-03-18,13.1,3128,1,1,1,29,1970,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,1/11 Sweetland Rd,2,u,704861,PI,Woodards,2017-03-18,13.1,3128,2,1,1,125,1960,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,6 Archibald St,3,h,4000000,VB,Lindellas,2016-06-18,13.1,3128,3,1,2,763,1945,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,19 Kent Rd,3,h,928000,S,Lindellas,2016-06-18,13.1,3128,3,1,1,307,1890,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,2/20 Simpsons Rd,2,u,761000,S,Marshall,2016-06-18,13.1,3128,2,2,1,176,2000,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,3/8 Ashted Rd,2,u,636000,S,Philip,2016-11-19,13.1,3128,2,1,1,151,1970,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,6 Bass St,4,h,1625000,S,Noel,2016-11-19,13.1,3128,4,2,2,620,1912,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,10 Cunningham St,4,h,1430000,S,Noel,2016-11-19,13.1,3128,4,2,0,585,1948,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,1 Maple St,3,h,836000,S,Jellis,2016-11-19,13.1,3128,3,1,2,228,2005,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,3/5 Kent Rd,2,u,400000,VB,Ray,2016-04-23,13.1,3128,2,1,1,0,1980,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,5 Patricia St,3,h,1170000,S,Ray,2016-04-23,13.1,3128,3,1,1,755,1920,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,14 Collins St,4,h,1670000,S,Marshall,2017-02-25,13.1,3128,4,2,2,590,1924,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,14 Standard Av,4,h,1750000,S,Ray,2017-02-25,13.1,3128,4,2,2,582,1948,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,1/10 Kangerong Rd,2,u,737000,S,hockingstuart,2016-07-26,13.1,3128,2,1,1,145,1980,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,10 Kent Rd,5,h,1970333,PI,Ray,2016-06-27,13.1,3128,5,2,2,712,1885,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,1/18 Standard Av,4,t,1556435,SN,Woodards,2016-06-27,13.1,3128,4,2,2,582,1948,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,9 Combarton St,4,h,1556435,PI,Noel,2016-11-27,13.1,3128,4,2,2,621,1920,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,15 Simpsons Rd,4,h,1125000,S,Ray,2016-11-27,13.1,3128,4,2,2,582,1948,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,47 Albion Rd,3,h,1351000,S,Jellis,2016-05-28,13.1,3128,3,1,2,662,1957,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,837 Canterbury Rd,3,h,857000,S,Fletchers,2016-05-28,13.1,3128,4,1,1,492,1930,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,2/38 Margaret St,3,t,822500,S,Noel,2016-05-28,13.1,3128,3,2,1,238,2000,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,2/30 Barkly St,2,u,560000,S,Stockdale,2016-08-28,13.1,3128,2,1,1,153,1970,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,7/1102 Whitehorse Rd,3,t,1472312,SN,Allens,2016-08-28,13.1,3128,3,2,1,86,2015,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,1/14 Alexander St,2,u,420000,VB,Jellis,2016-07-30,13.1,3128,2,1,1,0,1970,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,33 Bedford St,5,h,1970333,PI,Philip,2016-07-30,13.1,3128,5,2,2,973,1970,Whitehorse,Eastern Metropolitan,4605,Council Area
Brighton,802 Hampton St,3,h,1550000,VB,Buxton,2016-09-03,11.2,3186,3,2,2,663,1940,Bayside,Southern Metropolitan,10579,Council Area
Brighton,476 New St,4,h,2785722,S,Marshall,2016-09-03,11.2,3186,3,3,2,683,1915,Bayside,Southern Metropolitan,10579,Council Area
Brighton,18 Rooding St,3,h,1635000,S,Buxton,2016-09-03,11.2,3186,3,1,2,366,1920,Bayside,Southern Metropolitan,10579,Council Area
Brighton,8 Ballara Ct,3,h,1791843,S,Buxton,2016-12-03,11.2,3186,3,2,4,688,1960,Bayside,Southern Metropolitan,10579,Council Area
Brighton,148 Cochrane St,3,h,1791843,SP,Marshall,2016-12-03,11.2,3186,3,1,1,318,1910,Bayside,Southern Metropolitan,10579,Council Area
Brighton,152A Cochrane St,4,h,1830000,S,Hodges,2016-12-03,11.2,3186,4,2,2,436,1959,Bayside,Southern Metropolitan,10579,Council Area
Brighton,2A Grant St,3,t,1300000,PI,Nick,2016-12-03,11.2,3186,3,2,2,340,1960,Bayside,Southern Metropolitan,10579,Council Area
Brighton,17 McCallum St,4,h,3695000,S,Marshall,2016-12-03,11.2,3186,4,3,2,836,1960,Bayside,Southern Metropolitan,10579,Council Area
Brighton,10 Murphy St,5,h,3547300,S,Marshall,2016-12-03,11.2,3186,5,3,2,845,2007,Bayside,Southern Metropolitan,10579,Council Area
