Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount
Glen Iris,2/14 Flowerdale Rd,2,Townhouse,789507,SP,Jellis,2016-09-17,9.2,3146,2,2,2,266,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,116 High St,5,House,2825000,PI,Jellis,2016-09-17,9.2,3146,5,4,4,802,2013,Boroondara,Southern Metropolitan,10412
Glen Iris,3/1464 Malvern Rd,2,Unit,520000,PI,hockingstuart,2016-09-17,9.2,3146,2,1,1,345,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,27 Sunhill Rd,4,House,1825000,S,RT,2016-09-17,9.2,3146,3,3,2,366,1999,Boroondara,Southern Metropolitan,10412
Glen Iris,8 Courang Rd,4,House,2221988,S,Jellis,2017-03-18,9.2,3146,4,2,2,780,1930,Boroondara,Southern Metropolitan,10412
Glen Iris,2 Harris Av,4,House,2221988,PI,Marshall,2017-03-18,9.2,3146,4,2,2,742,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,76 Iris Rd,4,House,2221988,PI,Marshall,2017-03-18,9.2,3146,4,1,2,700,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,8 Morell St,4,House,2016000,S,Jellis,2017-03-18,9.2,3146,4,2,3,733,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,33 Rosedale Rd,5,House,3085000,S,Marshall,2017-03-18,9.2,3146,5,3,3,778,2000,Boroondara,Southern Metropolitan,10412
Glen Iris,32 Ruskin Rd,5,House,2704295,PI,Fletchers,2017-03-18,9.2,3146,5,3,3,763,1980,Boroondara,Southern Metropolitan,10412
Glen Iris,23 Somerset Rd,3,House,1770000,SP,Noel,2017-03-18,9.2,3146,3,1,3,603,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,10 Yeovil Rd,3,House,1765000,S,Philip,2017-03-18,9.2,3146,3,1,2,650,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,2/21 Belmont Av N,2,Unit,545000,PI,Jellis,2016-06-18,9.2,3146,2,1,1,345,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,10 Howard St,3,House,1609732,S,Jellis,2016-06-18,9.2,3146,3,3,2,859,1980,Boroondara,Southern Metropolitan,10412
Glen Iris,12 Mons St,3,House,1609732,SP,Marshall,2016-06-18,9.2,3146,3,1,2,695,1940,Boroondara,Southern Metropolitan,10412
Glen Iris,17 Rosedale Rd,2,House,1600000,PI,Noel,2016-06-18,9.2,3146,2,2,2,718,1950,Boroondara,Southern Metropolitan,10412
Glen Iris,20 Ruskin Rd,3,House,1880000,S,RT,2016-06-18,9.2,3146,3,2,2,668,1920,Boroondara,Southern Metropolitan,10412
Glen Iris,2/6 Summerhill Rd,2,Townhouse,789507,S,Jellis,2016-06-18,9.2,3146,2,1,1,59,2006,Boroondara,Southern Metropolitan,10412
Glen Iris,7 Winifred Cr,4,House,2221988,S,Jellis,2016-06-18,9.2,3146,4,2,2,742,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,3 Florence St,5,House,2352500,PI,Marshall,2016-11-19,9.2,3146,5,3,2,642,1930,Boroondara,Southern Metropolitan,10412
Glen Iris,23 Flowerdale Rd,5,House,3860000,S,Marshall,2016-11-19,9.2,3146,5,4,2,830,2009,Boroondara,Southern Metropolitan,10412
Glen Iris,31 Gardiner Pde,4,House,2625000,PI,Marshall,2016-11-19,9.2,3146,4,3,2,840,1930,Boroondara,Southern Metropolitan,10412
Glen Iris,2/2 Jickell Av,3,Unit,1609732,SN,J,2016-11-19,9.2,3146,3,2,2,514,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,8 Rosemary Gr,2,House,789507,SN,Garvey,2016-11-19,9.2,3146,2,1,1,688,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,32/1495 Malvern Rd,3,Unit,652000,S,Jellis,2016-05-22,9.2,3146,3,2,2,514,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,53 Celia St,4,House,2221988,S,Jellis,2016-04-23,9.2,3146,4,2,2,653,1935,Boroondara,Southern Metropolitan,10412
Glen Iris,2/13 Estella St,2,Unit,690000,S,O'Donoghues,2016-09-24,9.2,3146,2,1,2,166,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,15 Howitt St,4,House,3010000,S,Kay,2016-09-24,9.2,3146,3,3,2,677,1910,Boroondara,Southern Metropolitan,10412
Glen Iris,17 Allaville Av,4,House,2221988,S,Marshall,2017-02-25,9.2,3146,4,2,2,742,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,98 Bath Rd,4,House,1950000,SP,Marshall,2017-02-25,9.2,3146,4,2,2,775,1960,Boroondara,Southern Metropolitan,10412
Glen Iris,28 Ferndale Rd,3,House,2200000,S,Marshall,2017-02-25,9.2,3146,3,1,2,700,1930,Boroondara,Southern Metropolitan,10412
Glen Iris,32 Howie St,3,House,1751000,S,Jellis,2017-02-25,9.2,3146,3,1,3,609,1930,Boroondara,Southern Metropolitan,10412
Glen Iris,15/56 Osborne Av,3,House,1609732,SP,Marshall,2017-02-25,9.2,3146,3,2,2,514,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,8 Rix St,3,House,1500000,S,RT,2017-02-25,9.2,3146,3,1,3,401,1935,Boroondara,Southern Metropolitan,10412
Glen Iris,37 Sinclair Av,3,House,1609732,SN,Fletchers,2017-02-25,9.2,3146,3,2,2,514,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,78 Valley Pde,4,House,2725000,S,Marshall,2017-02-25,9.2,3146,4,3,2,603,2007,Boroondara,Southern Metropolitan,10412
Glen Iris,8 Hadley Ct,2,House,1723000,S,Jellis,2016-07-26,9.2,3146,2,1,1,553,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,21 Beatrice St,3,House,1665000,S,hockingstuart,2016-06-27,9.2,3146,3,1,2,685,1941,Boroondara,Southern Metropolitan,10412
Glen Iris,1/47 Carroll Cr,2,Unit,789507,S,Jellis,2016-06-27,9.2,3146,2,1,1,345,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,60 Madeline St,3,House,1420000,S,Buxton,2016-06-27,9.2,3146,3,1,2,615,1940,Boroondara,Southern Metropolitan,10412
Glen Iris,2 Martin Cr,4,House,2221988,S,Marshall,2016-06-27,9.2,3146,4,2,2,742,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,24 Allison Av,4,House,2221988,S,Jellis,2016-11-27,9.2,3146,4,2,2,742,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,1D Belmont Av,3,Townhouse,1275000,VB,Jellis,2016-11-27,9.2,3146,3,2,2,514,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,44A Beryl St,3,House,1550000,S,Jellis,2016-11-27,9.2,3146,3,2,2,307,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,16 Bourne Rd,4,House,2221988,S,Marshall,2016-11-27,9.2,3146,4,3,3,858,2006,Boroondara,Southern Metropolitan,10412
Glen Iris,3/1526 High St,1,Unit,420000,VB,Jellis,2016-11-27,9.2,3146,1,1,1,805,2011,Boroondara,Southern Metropolitan,10412
Glen Iris,53 Madeline St,4,House,1920000,S,Marshall,2016-11-27,9.2,3146,4,2,2,706,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,21 Park Rd,5,House,2100000,S,Jellis,2016-11-27,9.2,3146,5,3,2,696,1989,Boroondara,Southern Metropolitan,10412
Glen Iris,14 Queens Pde,5,House,2410000,PI,Marshall,2016-11-27,9.2,3146,5,2,2,654,2015,Boroondara,Southern Metropolitan,10412
Glen Iris,22 Rix St,4,House,2221988,SN,RT,2016-11-27,9.2,3146,4,3,2,608,1925,Boroondara,Southern Metropolitan,10412
Glen Iris,15 Rosedale Rd,3,House,1609732,S,Jellis,2016-11-27,9.2,3146,3,1,2,705,1930,Boroondara,Southern Metropolitan,10412
Glen Iris,30 Valley Pde,4,House,2100000,PI,Marshall,2016-11-27,9.2,3146,4,2,2,645,1930,Boroondara,Southern Metropolitan,10412
Glen Iris,31 Britten St,3,House,1609732,S,Marshall,2016-05-28,9.2,3146,3,2,3,857,2006,Boroondara,Southern Metropolitan,10412
Glen Iris,1 Rosedale Rd,4,House,1390000,S,Noel,2016-05-28,9.2,3146,3,2,3,397,1948,Boroondara,Southern Metropolitan,10412
Glen Iris,59 Staughton Rd,4,House,1802000,S,J,2016-05-28,9.2,3146,4,3,2,394,1980,Boroondara,Southern Metropolitan,10412
Glen Iris,4 Allison Av,4,House,2221988,S,Jellis,2016-08-28,9.2,3146,4,2,2,742,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,8 Barbara Av,3,House,1950000,S,Jellis,2016-08-28,9.2,3146,3,2,2,514,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,2 Bell St,3,House,1310000,S,Marshall,2016-08-28,9.2,3146,3,1,2,464,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,24 Brandon St,3,House,1931000,S,Jellis,2016-08-28,9.2,3146,3,2,2,648,1975,Boroondara,Southern Metropolitan,10412
Glen Iris,13 Penrhyn Av,4,House,1528800,S,hockingstuart,2016-08-28,9.2,3146,4,2,2,742,1954,Boroondara,Southern Metropolitan,10412
Glen Iris,45 Rosedale Rd,4,House,2000000,PI,RT,2016-08-28,9.2,3146,3,2,4,401,1948,Boroondara,Southern Metropolitan,10412
Glen Iris,35 Adrian St,5,House,2400000,VB,Jellis,2016-07-30,9.2,3146,5,3,2,709,1930,Boroondara,Southern Metropolitan,10412
Glen Iris,75 Pascoe St,5,House,2704295,S,Jellis,2016-07-30,9.2,3146,5,4,2,622,1962,Boroondara,Southern Metropolitan,10412
Glen Iris,5 Penrhyn Av,2,House,1541000,S,Marshall,2016-07-30,9.2,3146,2,1,1,345,1958,Boroondara,Southern Metropolitan,10412
Hawthorn,6a Scott St,4,House,1650000,PI,Jellis,2016-09-03,4.6,3122,4,2,2,317,2005,Boroondara,Southern Metropolitan,11308
Hawthorn,4 Bowen St,4,House,2670000,S,Jellis,2016-12-03,4.6,3122,4,2,1,336,1905,Boroondara,Southern Metropolitan,11308
Hawthorn,29 Connell St,3,House,1624659,S,Jellis,2016-12-03,4.6,3122,3,1,2,435,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,1/87 Denham St,1,Unit,382821,S,Jellis,2016-12-03,4.6,3122,1,1,1,804,1965,Boroondara,Southern Metropolitan,11308
Hawthorn,23 Elgin St,3,House,1480000,S,Jellis,2016-12-03,4.6,3122,3,1,0,228,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,8 Osborne Ct,2,House,781766,S,Jellis,2016-12-03,4.6,3122,2,1,1,304,1940,Boroondara,Southern Metropolitan,11308
Hawthorn,9/69 Wattle Rd,3,Unit,1189000,S,Marshall,2016-12-03,4.6,3122,3,1,1,181,1969,Boroondara,Southern Metropolitan,11308
Hawthorn,118/862 Glenferrie Rd,2,Unit,610000,PI,Marshall,2017-03-04,4.6,3122,2,2,1,85,2014,Boroondara,Southern Metropolitan,11308
Hawthorn,4 Lawes St,3,House,1575000,S,Jellis,2016-06-04,4.6,3122,3,2,1,380,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,36 Mason St,3,House,1624659,SP,Jellis,2016-06-04,4.6,3122,3,2,1,406,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,23 Melville St,2,House,1155000,S,Jellis,2016-06-04,4.6,3122,2,1,2,235,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,15/284 Barkers Rd,2,Unit,781766,PN,Kay,2016-08-06,4.6,3122,2,1,1,129,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,7 Brook St,3,House,2000000,S,Nelson,2016-08-06,4.6,3122,3,2,1,460,1940,Boroondara,Southern Metropolitan,11308
Hawthorn,10 Auburn Rd,3,House,1624659,S,Marshall,2016-05-07,4.6,3122,3,1,2,733,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,302/157 Burwood Rd,1,Unit,350000,VB,Marshall,2016-05-07,4.6,3122,1,1,1,448,1972,Boroondara,Southern Metropolitan,11308
Hawthorn,14 Malmsbury St,3,House,1420000,S,Marshall,2016-05-07,4.6,3122,3,1,0,218,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,3/178 Auburn Rd,3,Unit,780000,PI,Noel,2016-11-07,4.6,3122,3,2,1,380,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,1/185 Auburn Rd,3,Unit,956000,S,Jellis,2016-11-07,4.6,3122,3,2,2,189,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,530 Burwood Rd,3,House,1300000,S,Marshall,2016-10-08,4.6,3122,3,2,1,341,1938,Boroondara,Southern Metropolitan,11308
Hawthorn,44 College St,3,House,1300000,S,Nelson,2016-10-08,4.6,3122,3,1,0,232,1900,Boroondara,Southern Metropolitan,11308
Hawthorn,5 Elm St,3,House,1624659,S,Marshall,2016-10-08,4.6,3122,3,1,1,268,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,28 Johnson St,4,House,2901773,S,Marshall,2016-10-08,4.6,3122,3,1,1,354,1900,Boroondara,Southern Metropolitan,11308
Hawthorn,65/1 Domville Av,2,Unit,500000,VB,hockingstuart,2016-09-10,4.6,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,188f Riversdale Rd,2,Unit,680000,VB,LITTLE,2016-09-10,4.6,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,18 Robinson Rd,4,House,2901773,SP,Marshall,2016-09-10,4.6,3122,4,3,2,904,1920,Boroondara,Southern Metropolitan,11308
Hawthorn,6 Salisbury Gr,3,House,1741000,S,Marshall,2016-09-10,4.6,3122,3,1,1,383,1910,Boroondara,Southern Metropolitan,11308
Hawthorn,18 Violet Gr,3,House,2325000,S,Jellis,2016-09-10,4.6,3122,3,2,1,373,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,3 Camden Rd,2,House,2920000,S,Jellis,2016-12-10,4.6,3122,2,1,3,791,1928,Boroondara,Southern Metropolitan,11308
Hawthorn,1/9 Kinkora Rd,3,House,1510000,S,Marshall,2016-12-10,4.6,3122,3,2,2,264,1970,Boroondara,Southern Metropolitan,11308
Hawthorn,144 Power St,6,House,2825000,S,Jellis,2016-12-10,4.6,3122,6,3,4,859,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,5/65 Riversdale Rd,2,Unit,600000,VB,Jellis,2016-12-10,4.6,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,3 Randolph St,3,House,2065000,S,Jellis,2016-06-12,4.6,3122,3,1,1,351,1910,Boroondara,Southern Metropolitan,11308
Hawthorn,207/17 Riversdale Rd,1,Unit,390000,VB,LITTLE,2016-06-12,4.6,3122,1,1,1,448,1972,Boroondara,Southern Metropolitan,11308
Hawthorn,63/1 Domville Av,2,Unit,450000,PI,Marshall,2016-11-12,4.6,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,2/2 Kooyongkoot Rd,3,Townhouse,1400000,S,Jellis,2016-11-12,4.6,3122,3,2,2,299,1960,Boroondara,Southern Metropolitan,11308
Hawthorn,16 Pine St,3,House,1712000,S,Marshall,2016-11-12,4.6,3122,3,1,1,342,1900,Boroondara,Southern Metropolitan,11308
Hawthorn,9/26 Hawthorn Gln,2,Unit,571000,S,Marshall,2016-08-13,4.6,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,9/4 Lisson Gr,2,Unit,630000,S,Jellis,2016-08-13,4.6,3122,2,1,1,71,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,10 Oak St,4,House,3225000,S,Jellis,2016-08-13,4.6,3122,4,2,2,665,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,4 Simpson Pl,4,House,2901773,S,Marshall,2016-08-13,4.6,3122,4,2,2,229,1920,Boroondara,Southern Metropolitan,11308
Hawthorn,48 Connell St,4,House,2901773,S,Marshall,2016-10-15,4.6,3122,4,1,0,325,1910,Boroondara,Southern Metropolitan,11308
Hawthorn,4 Falmouth St,2,House,1828500,S,Jellis,2016-10-15,4.6,3122,2,1,0,243,1885,Boroondara,Southern Metropolitan,11308
Hawthorn,4 Kooyongkoot Rd,4,House,2901773,S,Marshall,2016-10-15,4.6,3122,4,2,2,911,1920,Boroondara,Southern Metropolitan,11308
Hawthorn,78/8 Wallen Rd,4,Unit,1650000,VB,Kay,2016-10-15,4.6,3122,4,2,3,207,2002,Boroondara,Southern Metropolitan,11308
Hawthorn,31 Grove Rd,4,House,2901773,S,Marshall,2016-04-16,4.6,3122,4,2,2,613,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,23 Edgerton St,4,House,1936000,S,Kay,2016-09-17,4.6,3122,4,2,1,218,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,3 Glen St,5,House,3500000,VB,Marshall,2016-09-17,4.6,3122,5,1,3,740,1931,Boroondara,Southern Metropolitan,11308
Hawthorn,7/3 Harrison Cr,2,Unit,560000,S,RT,2016-09-17,4.6,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,1 College St,3,House,1560000,PI,Jellis,2017-03-18,4.6,3122,3,2,0,198,1910,Boroondara,Southern Metropolitan,11308
Hawthorn,36 College St,2,House,2265000,S,Morrison,2017-03-18,4.6,3122,2,1,1,460,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,1B Hepburn St,3,House,1780000,SP,Jellis,2017-03-18,4.6,3122,3,3,2,88,2011,Boroondara,Southern Metropolitan,11308
Hawthorn,9 Power Av,4,House,2901773,S,Marshall,2017-03-18,4.6,3122,4,2,2,611,1920,Boroondara,Southern Metropolitan,11308
Hawthorn,3/8 Simpson Pl,3,House,1995000,S,Sotheby's,2017-03-18,4.6,3122,3,2,1,380,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,392 Auburn Rd,4,House,2901773,SP,Jellis,2016-06-18,4.6,3122,4,2,2,688,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,13/284 Barkers Rd,2,Unit,781766,SP,Kay,2016-06-18,4.6,3122,2,1,1,215,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,8 Fashoda St,3,House,1624659,S,Kay,2016-06-18,4.6,3122,3,2,1,340,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,14 Lyndhurst Cr,4,House,2901773,S,Kay,2016-06-18,4.6,3122,4,2,2,611,1920,Boroondara,Southern Metropolitan,11308
Hawthorn,22 Chrystobel Cr,4,House,2901773,S,Marshall,2016-11-19,4.6,3122,4,2,2,611,1920,Boroondara,Southern Metropolitan,11308
Hawthorn,21/1 Domville Av,2,Unit,781766,SN,Thomson,2016-11-19,4.6,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,2/21 Elphin Gr,2,Unit,657500,S,Jellis,2016-11-19,4.6,3122,2,1,1,728,1965,Boroondara,Southern Metropolitan,11308
Hawthorn,14/107 Riversdale Rd,2,Unit,750000,VB,Jellis,2016-11-19,4.6,3122,2,1,1,747,2007,Boroondara,Southern Metropolitan,11308
Hawthorn,4A Simpson Pl,3,House,1180000,S,Jellis,2016-11-19,4.6,3122,3,1,3,218,1900,Boroondara,Southern Metropolitan,11308
Hawthorn,6 Power St,4,House,2901773,S,Jellis,2016-05-22,4.6,3122,3,1,2,851,1900,Boroondara,Southern Metropolitan,11308
Hawthorn,466 Auburn Rd,4,House,1800000,SP,Noel,2016-08-22,4.6,3122,3,2,4,601,1940,Boroondara,Southern Metropolitan,11308
Hawthorn,1/28 Belgrave St,3,House,1624659,S,Marshall,2016-08-22,4.6,3122,2,2,4,308,1992,Boroondara,Southern Metropolitan,11308
Hawthorn,5 Wattle Gr,3,House,1855000,S,Marshall,2016-08-22,4.6,3122,3,1,1,304,1900,Boroondara,Southern Metropolitan,11308
Hawthorn,23 William St,3,House,1377000,S,Jellis,2016-08-22,4.6,3122,3,1,2,314,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,1/3 Clovelly Ct,2,Unit,751000,S,RT,2016-09-24,4.6,3122,2,1,1,711,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,24 College St,3,House,1551000,S,Jellis,2016-09-24,4.6,3122,3,1,1,199,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,11/26 Selbourne St,1,Unit,420000,S,LITTLE,2016-09-24,4.6,3122,1,1,1,448,1972,Boroondara,Southern Metropolitan,11308
Hawthorn,43 Connell St,4,House,2901773,S,Marshall,2017-02-25,4.6,3122,4,2,1,371,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,74 Denham St,2,House,1535000,S,LITTLE,2017-02-25,4.6,3122,2,1,0,243,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,5/29 Elphin Gr,2,Unit,612500,S,Marshall,2017-02-25,4.6,3122,2,1,1,859,1960,Boroondara,Southern Metropolitan,11308
Hawthorn,59 Mason St,3,House,2410000,S,Jellis,2017-02-25,4.6,3122,3,2,0,249,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,5/70 Power St,2,Unit,690000,S,Jellis,2017-02-25,4.6,3122,2,1,1,82,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,301/7 Riversdale Rd,3,Unit,1410000,PI,Kay,2017-02-25,4.6,3122,3,2,1,380,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,35 College St,3,House,2375000,VB,Jellis,2016-11-27,4.6,3122,3,2,2,472,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,8/578 Glenferrie Rd,2,Unit,530000,PI,Marshall,2016-11-27,4.6,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,2/4 Grattan St,2,Unit,752000,S,Marshall,2016-11-27,4.6,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,12 Morang Rd,3,House,1980000,S,Jellis,2016-11-27,4.6,3122,3,2,1,151,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,8B Myrtle St,2,Townhouse,1055000,S,Jellis,2016-11-27,4.6,3122,2,2,1,191,1975,Boroondara,Southern Metropolitan,11308
Hawthorn,151 Power St,4,House,1976000,S,RT,2016-11-27,4.6,3122,4,2,2,410,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,9 Power St,5,House,3750000,PI,Marshall,2016-05-28,4.6,3122,5,3,2,827,1920,Boroondara,Southern Metropolitan,11308
Hawthorn,37 Brook St,3,House,1400000,PI,Jellis,2016-08-28,4.6,3122,3,2,1,164,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,2 Ercildoune Av,3,House,1624659,S,Marshall,2016-08-28,4.6,3122,3,2,1,380,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,17 Morang Rd,3,House,3120000,S,Jellis,2016-08-28,4.6,3122,2,1,4,677,1992,Boroondara,Southern Metropolitan,11308
Hawthorn,6/1 Power Av,1,Unit,393000,S,Jellis,2016-08-28,4.6,3122,1,1,1,448,1972,Boroondara,Southern Metropolitan,11308
Hawthorn,27 Falmouth St,3,House,2160000,S,Noel,2016-07-30,4.6,3122,3,2,2,387,1910,Boroondara,Southern Metropolitan,11308
Kew,13 Annadale St,3,House,1635000,S,Jellis,2016-09-03,5.6,3101,3,1,2,396,1990,Boroondara,Southern Metropolitan,10331
Kew,6 Gordon Av,2,House,902704,S,Jellis,2016-09-03,5.6,3101,2,1,2,343,1962,Boroondara,Southern Metropolitan,10331
Kew,2/28 Wimba Av,3,Unit,970000,S,Jellis,2016-09-03,5.6,3101,3,2,2,418,1953,Boroondara,Southern Metropolitan,10331
Kew,3/361 Cotham Rd,3,Unit,1507513,S,Jellis,2016-12-03,5.6,3101,3,2,1,418,1953,Boroondara,Southern Metropolitan,10331
Kew,7 Rimington Av,4,House,2250000,S,Jellis,2016-12-03,5.6,3101,4,2,2,664,1949,Boroondara,Southern Metropolitan,10331
Kew,8 Campbell St,3,House,1528500,SP,Fletchers,2017-03-04,5.6,3101,3,1,1,375,1953,Boroondara,Southern Metropolitan,10331
Kew,3/81 Derby St,2,Unit,630000,PI,Marshall,2017-03-04,5.6,3101,2,1,2,91,1970,Boroondara,Southern Metropolitan,10331
Kew,43 Fernhurst Gr,4,House,1690000,S,RT,2017-03-04,5.6,3101,4,3,1,358,1949,Boroondara,Southern Metropolitan,10331
Kew,4 Orford Av,5,House,3820000,S,Marshall,2017-03-04,5.6,3101,5,3,2,765,1951,Boroondara,Southern Metropolitan,10331
Kew,2/27 Pakington St,2,Unit,610000,SP,Nelson,2017-03-04,5.6,3101,2,1,1,745,1968,Boroondara,Southern Metropolitan,10331
Kew,4 Rockingham Cl,4,House,2390820,S,Marshall,2017-03-04,5.6,3101,4,2,2,649,1980,Boroondara,Southern Metropolitan,10331
Kew,6 Wellington St,3,House,1490000,S,Nelson,2017-03-04,5.6,3101,3,2,2,597,1970,Boroondara,Southern Metropolitan,10331
Kew,26 Wimba Av,5,House,3401086,SN,Kay,2017-03-04,5.6,3101,5,3,2,765,1951,Boroondara,Southern Metropolitan,10331
Kew,45 Barrington Av,3,House,1507513,S,Jellis,2016-06-04,5.6,3101,3,2,2,418,1953,Boroondara,Southern Metropolitan,10331
Kew,1 First Av,4,House,1380000,PI,Jellis,2016-06-04,5.6,3101,4,2,2,664,1949,Boroondara,Southern Metropolitan,10331
Kew,16a Gladstone St,3,Townhouse,1185000,PI,Jellis,2016-06-04,5.6,3101,3,2,2,418,1953,Boroondara,Southern Metropolitan,10331
Kew,57 Cobden St,4,House,2130000,S,Jellis,2016-08-06,5.6,3101,4,2,2,649,1985,Boroondara,Southern Metropolitan,10331
Kew,19 Evans Rd,5,House,3401086,S,Marshall,2016-08-06,5.6,3101,5,2,2,741,1996,Boroondara,Southern Metropolitan,10331
Kew,19 May St,2,House,902704,SP,Marshall,2016-08-06,5.6,3101,2,2,0,221,1890,Boroondara,Southern Metropolitan,10331
Kew,9 Tregarron Av,4,House,2300000,PI,Kay,2016-08-06,5.6,3101,4,2,2,664,1949,Boroondara,Southern Metropolitan,10331
Kew,36 Belmont Av,3,House,1800000,S,Jellis,2016-05-07,5.6,3101,3,2,2,418,1953,Boroondara,Southern Metropolitan,10331
Kew,71 Cecil St,4,House,2200000,S,Marshall,2016-05-07,5.6,3101,4,1,2,735,1949,Boroondara,Southern Metropolitan,10331
Kew,84 Sackville St,5,House,3401086,S,Marshall,2016-05-07,5.6,3101,5,3,2,697,1920,Boroondara,Southern Metropolitan,10331
Kew,15 Scott St,3,House,1507513,S,Marshall,2016-05-07,5.6,3101,2,1,1,260,1900,Boroondara,Southern Metropolitan,10331
Kew,14 Studley Av,4,House,3700000,VB,Nelson,2016-05-07,5.6,3101,4,2,2,664,1949,Boroondara,Southern Metropolitan,10331
Kew,73 Cobden St,2,House,1326000,S,Nelson,2016-11-07,5.6,3101,2,1,2,405,1890,Boroondara,Southern Metropolitan,10331
Kew,157 Eglinton St,4,House,2390820,S,Jellis,2016-11-07,5.6,3101,4,3,2,283,2014,Boroondara,Southern Metropolitan,10331
Kew,4a Hartington St,3,House,1507513,S,Jellis,2016-11-07,5.6,3101,3,1,2,181,1953,Boroondara,Southern Metropolitan,10331
Kew,7 Clevedon Ct,4,House,1950000,VB,Kay,2016-10-08,5.6,3101,3,2,2,400,2000,Boroondara,Southern Metropolitan,10331
