Suburb,Address,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname
Camberwell,1/10 Lesley St,4,t,1850000,VB,Sep-17,7.7,3124,4,2,2,706,2010,Boroondara,Southern Metropolitan
Glen Iris,42 Queens Pde,3,h,1850000,S,Sep-17,7.3,3146,3,1,1,645,1952,Boroondara,Southern Metropolitan
Ashburton,15 Lancaster St,4,h,1849442,SP,May-16,11,3147,4,2,2,579,1979,Boroondara,Southern Metropolitan
Ashburton,8 Ryland St,4,h,1849442,SN,Nov-16,11,3147,4,2,2,513,1950,Boroondara,Southern Metropolitan
Ashburton,11 Munro Av,4,h,1849442,S,Mar-17,11,3147,4,2,2,579,1979,Boroondara,Southern Metropolitan
Ashburton,14 Gloucester Rd,4,h,1849442,PI,Aug-16,11,3147,4,3,1,310,2016,Boroondara,Southern Metropolitan
Ashburton,30 Glen Rd,4,h,1849442,S,Feb-17,11,3147,4,2,2,579,1979,Boroondara,Southern Metropolitan
Ashburton,23 Johnston St,4,h,1849442,SN,Feb-17,11,3147,4,2,2,703,1927,Boroondara,Southern Metropolitan
Ashburton,1/5 Duke St,4,h,1849442,PI,Jun-17,10.2,3147,4,2,2,579,1979,Boroondara,Southern Metropolitan
Ashburton,35 Morotai Av,4,t,1849442,PI,Sep-17,10.2,3147,4,3,2,286,2014,Boroondara,Southern Metropolitan
Ashburton,26 Munro Av,4,h,1849442,SP,Sep-17,10.2,3147,4,2,2,716,1979,Boroondara,Southern Metropolitan
Balwyn North,7 Sunburst Av,3,h,1845000,S,Apr-16,9.2,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan
Canterbury,3/34 Faversham Rd,3,t,1843000,S,Jun-16,9,3126,3,2,2,0,1943,Boroondara,Southern Metropolitan
Kew East,6 Hamilton St,2,h,1840000,S,Aug-17,7.3,3102,2,2,2,697,1962,Boroondara,Southern Metropolitan
Ashburton,20 Eleanor St,3,h,1840000,SP,Sep-17,10.2,3147,3,1,2,648,1960,Boroondara,Southern Metropolitan
Camberwell,2/31 King St,3,u,1840000,S,Sep-17,7.7,3124,3,2,2,605,1963,Boroondara,Southern Metropolitan
Kew East,5 Fairway Dr,4,h,1837500,S,Aug-17,7.3,3102,4,3,2,1519,1970,Boroondara,Southern Metropolitan
Balwyn North,1 Tovey St,5,h,1836000,S,Jul-16,9.2,3104,4,2,2,939,1957,Boroondara,Southern Metropolitan
Surrey Hills,33 Ross St,4,h,1835000,SP,May-16,11.2,3127,4,2,2,619,1930,Boroondara,Southern Metropolitan
Ashburton,4 Vears Rd,3,h,1830000,S,Feb-17,11,3147,3,2,3,724,1940,Boroondara,Southern Metropolitan
Balwyn North,4a Corhampton Rd,3,h,1830000,S,Aug-16,9.2,3104,3,2,2,493,1975,Boroondara,Southern Metropolitan
Kew,8 Carnsworth Av,4,h,1830000,PI,Nov-16,5.6,3101,4,2,2,664,1949,Boroondara,Southern Metropolitan
Kew East,7 Violet Gr,4,h,1830000,PI,Oct-16,7.5,3102,4,2,3,596,1930,Boroondara,Southern Metropolitan
Camberwell,4 Lynden St,3,h,1830000,S,Jul-17,7.7,3124,3,2,4,605,1963,Boroondara,Southern Metropolitan
Hawthorn,4 Falmouth St,2,h,1828500,S,Oct-16,4.6,3122,2,1,0,243,1885,Boroondara,Southern Metropolitan
Balwyn North,6 Stuart Ct,4,h,1825000,S,Mar-17,9.2,3104,4,2,3,736,1958,Boroondara,Southern Metropolitan
Glen Iris,27 Celia St,3,h,1825000,S,Sep-16,9.2,3146,3,1,2,652,1952,Boroondara,Southern Metropolitan
Glen Iris,27 Sunhill Rd,4,h,1825000,S,Sep-16,9.2,3146,3,3,2,366,1999,Boroondara,Southern Metropolitan
Heidelberg Heights,97 Edwin St,2,h,815000,SP,Sep-16,10.5,3081,2,1,2,589,1930,Banyule,Eastern Metropolitan
Heidelberg Heights,2 Alfred St,2,h,665800,SN,Dec-16,10.5,3081,2,1,1,713,1971,Banyule,Eastern Metropolitan
Heidelberg Heights,1/32 Montgomery St,3,u,750776,S,Dec-16,10.5,3081,3,1,2,284,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,4 Collins St,3,h,720000,S,Mar-17,10.5,3081,3,1,0,505,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,75 Haig St,4,h,1370000,S,Mar-17,10.5,3081,4,2,4,481,1967,Banyule,Eastern Metropolitan
Heidelberg Heights,1/40 St Hellier St,2,h,757000,S,Mar-17,10.5,3081,2,2,2,275,1971,Banyule,Eastern Metropolitan
Heidelberg Heights,2/96 Porter Rd,3,h,740600,S,Jun-16,10.5,3081,3,2,2,337,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,16 Bamfield Rd,2,t,565000,S,Aug-16,10.5,3081,2,2,1,201,2007,Banyule,Eastern Metropolitan
Heidelberg Heights,78 Edwin St,5,h,1587500,S,Aug-16,10.5,3081,4,5,2,599,2013,Banyule,Eastern Metropolitan
Heidelberg Heights,6 Terry St,3,h,750776,SP,Aug-16,10.5,3081,3,1,2,580,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,1/8 Lawson Pde,3,h,495000,S,May-16,10.5,3081,3,1,1,503,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,39 Marie Av,3,h,660000,SP,May-16,10.5,3081,3,1,1,503,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,1/8 Mary Av,3,u,750776,SP,May-16,10.5,3081,3,1,1,503,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,19 Dresden St,3,h,750776,SN,Nov-16,10.5,3081,3,2,2,729,1960,Banyule,Eastern Metropolitan
Heidelberg Heights,1/179 Porter Rd,2,h,665800,SN,Nov-16,10.5,3081,2,1,1,376,1955,Banyule,Eastern Metropolitan
Heidelberg Heights,2 Bonar St,3,h,994000,S,Dec-16,10.5,3081,3,2,2,807,1950,Banyule,Eastern Metropolitan
Heidelberg Heights,12 Chauvel St,3,h,750776,SN,Dec-16,10.5,3081,3,1,2,688,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,16 Eden St,3,h,725000,SP,Dec-16,10.5,3081,3,2,1,665,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,7 Flinders St,2,h,725000,S,Dec-16,10.5,3081,2,1,3,577,1955,Banyule,Eastern Metropolitan
Heidelberg Heights,4 Milton Ct,3,h,743000,S,Dec-16,10.5,3081,3,1,0,673,1950,Banyule,Eastern Metropolitan
Heidelberg Heights,14 Sackville St,3,h,785000,S,Dec-16,10.5,3081,3,1,0,592,1950,Banyule,Eastern Metropolitan
Heidelberg Heights,24 Sackville St,3,h,750776,PN,Dec-16,10.5,3081,3,2,0,589,1960,Banyule,Eastern Metropolitan
Heidelberg Heights,1/62 Southern Rd,3,t,620000,VB,Dec-16,10.5,3081,3,2,2,215,2005,Banyule,Eastern Metropolitan
Heidelberg Heights,6/34 Bonar St,3,t,706750,S,Feb-17,10.5,3081,3,2,2,250,2012,Banyule,Eastern Metropolitan
Heidelberg Heights,34 Law St,2,h,785000,S,Feb-17,10.5,3081,2,1,1,423,1971,Banyule,Eastern Metropolitan
Heidelberg Heights,18 Shelley St,2,h,584000,S,Jun-16,10.5,3081,2,1,1,428,1950,Banyule,Eastern Metropolitan
Heidelberg Heights,5 Burns Ct,3,h,909000,S,Nov-16,10.5,3081,3,2,2,585,1960,Banyule,Eastern Metropolitan
Heidelberg Heights,15 Outhwaite Rd,4,h,1086000,S,Nov-16,10.5,3081,4,2,2,724,1960,Banyule,Eastern Metropolitan
Heidelberg Heights,50 Outhwaite Rd,2,h,665800,S,Nov-16,10.5,3081,2,1,1,584,1955,Banyule,Eastern Metropolitan
Heidelberg Heights,33 Shakespeare Gr,2,h,680000,S,Nov-16,10.5,3081,2,1,1,605,1950,Banyule,Eastern Metropolitan
Heidelberg Heights,2/71 Southern Rd,2,u,440000,VB,Nov-16,10.5,3081,2,1,2,281,1970,Banyule,Eastern Metropolitan
Heidelberg Heights,1 Elliott St,8,h,770000,S,Aug-16,10.5,3081,8,2,4,587,1990,Banyule,Eastern Metropolitan
Heidelberg Heights,19 Collins St,2,h,650000,S,Apr-16,10.5,3081,2,1,3,620,1950,Banyule,Eastern Metropolitan
Heidelberg Heights,8 Leonard St,5,h,890000,S,Apr-16,10.5,3081,5,2,2,596,1972,Banyule,Eastern Metropolitan
Heidelberg Heights,82 Southern Rd,3,h,650000,S,Apr-16,10.5,3081,3,1,2,582,1955,Banyule,Eastern Metropolitan
Heidelberg Heights,12 Burns Ct,3,h,659500,SP,Sep-16,10.5,3081,3,1,1,608,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,15 Baker Cr,4,h,890000,S,Mar-17,10.5,3081,4,2,2,537,1967,Banyule,Eastern Metropolitan
Heidelberg Heights,26 Marie Av,3,h,755000,S,Mar-17,10.5,3081,3,1,1,503,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,6 Marks Av,2,h,780000,SP,Mar-17,10.5,3081,2,1,1,423,1971,Banyule,Eastern Metropolitan
Heidelberg Heights,1/35 Waiora Rd,2,h,665800,PI,Jun-16,10.5,3081,2,1,1,263,1960,Banyule,Eastern Metropolitan
Heidelberg Heights,68 Bamfield Rd,3,h,725000,S,Nov-16,10.5,3081,3,1,2,580,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,2/35 Porter Rd,2,u,605000,S,Nov-16,10.5,3081,2,1,1,166,2008,Banyule,Eastern Metropolitan
Heidelberg Heights,478 Waterdale Rd,8,h,770000,VB,Nov-16,10.5,3081,8,4,4,638,1960,Banyule,Eastern Metropolitan
Heidelberg Heights,498 Waterdale Rd,3,h,950000,S,Nov-16,10.5,3081,3,1,2,800,1960,Banyule,Eastern Metropolitan
Heidelberg Heights,13 Altona St,4,h,856000,S,Aug-16,10.5,3081,4,1,2,722,1975,Banyule,Eastern Metropolitan
Heidelberg Heights,3/17 Burns Ct,3,h,600000,VB,Aug-16,10.5,3081,3,2,2,251,2012,Banyule,Eastern Metropolitan
Heidelberg Heights,1/97 Bamfield Rd,2,u,450000,SP,Apr-16,10.5,3081,2,1,1,0,1971,Banyule,Eastern Metropolitan
Heidelberg Heights,4/28 Myrtle St,3,t,620000,PI,Apr-16,10.5,3081,3,1,1,503,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,2 Law St,2,h,675000,S,Sep-16,10.5,3081,2,1,1,423,1971,Banyule,Eastern Metropolitan
Heidelberg Heights,39 McEwan Rd,2,h,1060000,S,Feb-17,10.5,3081,2,1,0,837,1971,Banyule,Eastern Metropolitan
Heidelberg Heights,4 Sackville St,3,h,850000,S,Feb-17,10.5,3081,3,1,1,590,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,16a Shelley St,2,u,570000,S,Feb-17,10.5,3081,2,1,1,423,1971,Banyule,Eastern Metropolitan
Heidelberg Heights,92A Southern Rd,2,h,510000,SP,Feb-17,10.5,3081,2,1,2,244,1971,Banyule,Eastern Metropolitan
Heidelberg Heights,7 Thames St,3,h,1100000,SP,Feb-17,10.5,3081,3,1,0,613,1925,Banyule,Eastern Metropolitan
Heidelberg Heights,484 Waterdale Rd,3,h,915000,S,Feb-17,10.5,3081,3,1,1,748,1950,Banyule,Eastern Metropolitan
Heidelberg Heights,2/601 Upper Heidelberg Rd,2,u,400000,PI,Jul-16,10.5,3081,2,1,1,127,1970,Banyule,Eastern Metropolitan
Heidelberg Heights,4 Thames St,3,h,750776,SN,Jun-16,10.5,3081,3,1,2,621,1935,Banyule,Eastern Metropolitan
Heidelberg Heights,522 Waterdale Rd,2,h,526000,S,Jun-16,10.5,3081,2,1,1,310,1994,Banyule,Eastern Metropolitan
Heidelberg Heights,23 Dougharty Rd,2,h,570000,S,Nov-16,10.5,3081,2,1,3,428,1971,Banyule,Eastern Metropolitan
Heidelberg Heights,13 Glover St,3,h,550000,VB,Nov-16,10.5,3081,3,1,1,420,1960,Banyule,Eastern Metropolitan
Heidelberg Heights,3/47 Southern Rd,2,h,510000,SP,Nov-16,10.5,3081,2,1,1,174,1971,Banyule,Eastern Metropolitan
Heidelberg Heights,96 Lloyd St,2,h,590000,S,May-16,10.5,3081,2,1,2,586,1955,Banyule,Eastern Metropolitan
Heidelberg Heights,146 Porter Rd,2,h,920000,S,May-16,10.5,3081,2,1,3,932,1950,Banyule,Eastern Metropolitan
Heidelberg Heights,26 Southern Rd,2,h,460000,VB,May-16,10.5,3081,2,1,2,508,1955,Banyule,Eastern Metropolitan
Heidelberg Heights,50 Swanston St,3,h,662500,S,May-16,10.5,3081,3,1,4,552,1963,Banyule,Eastern Metropolitan
Heidelberg Heights,11 Sackville St,4,h,1000500,S,Jul-16,10.5,3081,4,2,1,592,1950,Banyule,Eastern Metropolitan
Heidelberg Heights,470 Waterdale Rd,3,h,631000,S,Jul-16,10.5,3081,3,1,1,596,1960,Banyule,Eastern Metropolitan
Heidelberg West,3 Ebony Pde,2,h,598242,SP,Sep-16,9.4,3081,2,1,4,612,1965,Banyule,Eastern Metropolitan
Heidelberg West,23 Redwood St,3,h,691000,S,Sep-16,9.4,3081,2,1,2,624,1965,Banyule,Eastern Metropolitan
Heidelberg West,73 Pacific Dr,3,h,560000,SP,Dec-16,9.4,3081,3,1,1,523,1960,Banyule,Eastern Metropolitan
Heidelberg West,11 Wewak Pde,2,h,735000,SP,Dec-16,9.4,3081,2,1,3,602,1965,Banyule,Eastern Metropolitan
Heidelberg West,1/34 Brunei Cr,3,u,535600,S,Mar-17,9.4,3081,3,1,1,520,1964,Banyule,Eastern Metropolitan
Heidelberg West,1 Goodenough Ct,3,h,830000,S,Mar-17,9.4,3081,3,2,0,643,1964,Banyule,Eastern Metropolitan
Heidelberg West,19 Ramu Pde,3,h,682377,SN,Mar-17,9.4,3081,3,1,0,597,1960,Banyule,Eastern Metropolitan
Heidelberg West,1/11 Setani Cr,2,u,470000,S,Mar-17,9.4,3081,2,1,2,479,1965,Banyule,Eastern Metropolitan
Heidelberg West,141 Dougharty Rd,4,h,727167,W,Jun-16,9.4,3081,4,3,2,596,2013,Banyule,Eastern Metropolitan
Heidelberg West,62 Ramu Pde,3,h,330000,S,Jun-16,9.4,3081,3,1,1,468,1964,Banyule,Eastern Metropolitan
Heidelberg West,2/287 Liberty Pde,2,t,370000,VB,May-16,9.4,3081,2,1,1,100,2013,Banyule,Eastern Metropolitan
Heidelberg West,59 Alamein Rd,3,h,532000,S,Nov-16,9.4,3081,3,1,1,390,1955,Banyule,Eastern Metropolitan
Heidelberg West,15 Derna St,3,h,740000,S,Nov-16,9.4,3081,3,2,1,627,1960,Banyule,Eastern Metropolitan
Heidelberg West,8 Blackwood Pde,2,h,686000,S,Oct-16,9.4,3081,2,1,2,650,1965,Banyule,Eastern Metropolitan
Heidelberg West,253 Liberty Pde,2,h,501500,S,Oct-16,9.4,3081,2,1,2,538,1965,Banyule,Eastern Metropolitan
Heidelberg West,365 Liberty Pde,3,h,525500,S,Oct-16,9.4,3081,3,1,1,605,1964,Banyule,Eastern Metropolitan
Heidelberg West,184 Oriel Rd,2,h,598242,SN,Oct-16,9.4,3081,2,1,0,590,1965,Banyule,Eastern Metropolitan
Heidelberg West,6 Midway St,3,h,525000,S,Dec-16,9.4,3081,3,1,2,192,1970,Banyule,Eastern Metropolitan
Heidelberg West,134 Outhwaite Rd,3,h,682377,SP,Dec-16,9.4,3081,3,1,1,396,1964,Banyule,Eastern Metropolitan
Heidelberg West,21 Pacific Dr,3,h,710000,S,Dec-16,9.4,3081,3,1,1,594,1964,Banyule,Eastern Metropolitan
Heidelberg West,250 Oriel Rd,3,h,808000,S,Feb-17,9.4,3081,3,1,0,649,1964,Banyule,Eastern Metropolitan
Heidelberg West,290 Oriel Rd,3,h,652000,S,Feb-17,9.4,3081,3,1,0,589,1964,Banyule,Eastern Metropolitan
Heidelberg West,35 Carbeena Pde,2,h,515500,S,Nov-16,9.4,3081,2,1,1,331,1960,Banyule,Eastern Metropolitan
Heidelberg West,186 Oriel Rd,3,h,800000,S,Nov-16,9.4,3081,3,1,3,633,1950,Banyule,Eastern Metropolitan
Heidelberg West,18 Tobruk Av,3,h,675000,S,Nov-16,9.4,3081,3,1,1,520,1964,Banyule,Eastern Metropolitan
Heidelberg West,12 Corvette St,2,h,450000,S,May-16,9.4,3081,2,1,2,418,1960,Banyule,Eastern Metropolitan
Heidelberg West,23 Catalina St,2,h,620000,PI,Apr-16,9.4,3081,2,1,2,668,1950,Banyule,Eastern Metropolitan
Heidelberg West,2 Pandanus Ct,2,h,497500,SP,Apr-16,9.4,3081,2,1,2,708,1965,Banyule,Eastern Metropolitan
Heidelberg West,15/459 Waterdale Rd,2,u,360000,SP,Apr-16,9.4,3081,2,1,1,89,1970,Banyule,Eastern Metropolitan
Heidelberg West,163 Dougharty Rd,2,h,440500,S,Jul-16,9.4,3081,2,1,1,368,1955,Banyule,Eastern Metropolitan
Heidelberg West,29 Morotai Pde,4,h,758000,S,Sep-16,9.4,3081,4,1,1,632,1955,Banyule,Eastern Metropolitan
Heidelberg West,138 Outhwaite Rd,3,h,690500,S,Sep-16,9.4,3081,3,1,2,605,1964,Banyule,Eastern Metropolitan
Heidelberg West,26 Blackwood Pde,2,h,598242,S,Mar-17,9.4,3081,2,1,1,646,1950,Banyule,Eastern Metropolitan
Heidelberg West,19 Derna St,2,h,752000,S,Mar-17,9.4,3081,2,1,0,627,1965,Banyule,Eastern Metropolitan
Heidelberg West,2/8 Maple Ct,3,u,682377,S,Mar-17,9.4,3081,3,1,1,209,2005,Banyule,Eastern Metropolitan
Heidelberg West,6 Pandanus Ct,2,h,777000,S,Mar-17,9.4,3081,2,1,0,649,1965,Banyule,Eastern Metropolitan
Heidelberg West,109 Ramu Pde,2,h,680000,PI,Mar-17,9.4,3081,2,1,1,591,1965,Banyule,Eastern Metropolitan
Heidelberg West,523 Waterdale Rd,3,h,480000,PI,Jun-16,9.4,3081,3,1,1,338,1980,Banyule,Eastern Metropolitan
Heidelberg West,5 Barce Pl,4,h,715000,S,Nov-16,9.4,3081,4,2,2,521,1990,Banyule,Eastern Metropolitan
Heidelberg West,23 Morotai Pde,2,h,520000,VB,May-16,9.4,3081,2,1,2,594,1965,Banyule,Eastern Metropolitan
Heidelberg West,5 Mulberry Pde,3,h,646250,S,May-16,9.4,3081,3,1,2,616,1965,Banyule,Eastern Metropolitan
Heidelberg West,16 Achilles St,3,h,1375000,PI,Apr-16,9.4,3081,3,1,1,368,1960,Banyule,Eastern Metropolitan
Heidelberg West,38 Coomalie Cr,3,h,687000,S,Sep-16,9.4,3081,3,1,1,520,1964,Banyule,Eastern Metropolitan
Heidelberg West,138 Outhwaite Rd,3,h,682377,PN,Sep-16,9.4,3081,3,1,2,605,1964,Banyule,Eastern Metropolitan
Heidelberg West,111 Ramu Pde,3,h,722000,S,Feb-17,9.4,3081,3,1,2,593,1950,Banyule,Eastern Metropolitan
Heidelberg West,23 South Cr,2,h,790000,S,Feb-17,9.4,3081,2,1,2,479,1965,Banyule,Eastern Metropolitan
Heidelberg West,187 Southern Rd,2,h,715000,S,Feb-17,9.4,3081,2,1,3,609,1965,Banyule,Eastern Metropolitan
Heidelberg West,116 Southern Rd,2,h,590000,S,Jun-16,9.4,3081,2,1,2,586,1965,Banyule,Eastern Metropolitan
Heidelberg West,17 Blackwood Pde,4,h,820000,S,Nov-16,9.4,3081,4,2,2,608,1986,Banyule,Eastern Metropolitan
Heidelberg West,22 Kokoda St,2,h,725000,S,Nov-16,9.4,3081,2,1,3,632,1960,Banyule,Eastern Metropolitan
Heidelberg West,296 Oriel Rd,2,h,705000,S,Nov-16,9.4,3081,2,1,1,583,1965,Banyule,Eastern Metropolitan
Heidelberg West,190 Southern Rd,3,h,710000,S,Nov-16,9.4,3081,3,2,4,1,1964,Banyule,Eastern Metropolitan
Heidelberg West,18 Achilles St,2,h,415000,SP,May-16,9.4,3081,2,1,1,422,1965,Banyule,Eastern Metropolitan
Heidelberg West,37 Alamein Rd,3,h,392000,S,May-16,9.4,3081,3,1,2,372,1964,Banyule,Eastern Metropolitan
Heidelberg West,9 Ambon Ct,3,h,961000,S,May-16,9.4,3081,3,1,2,1179,1964,Banyule,Eastern Metropolitan
Heidelberg West,12a Lae St,4,t,755000,SP,May-16,9.4,3081,4,2,2,558,1986,Banyule,Eastern Metropolitan
Heidelberg West,257 Liberty Pde,3,h,507000,PI,May-16,9.4,3081,3,1,1,536,1964,Banyule,Eastern Metropolitan
Heidelberg West,262 Liberty Pde,3,h,465000,S,Aug-16,9.4,3081,2,1,1,413,1960,Banyule,Eastern Metropolitan
Heidelberg West,131 Outhwaite Rd,3,h,675000,SP,Aug-16,9.4,3081,3,1,2,665,1964,Banyule,Eastern Metropolitan
Hughesdale,18 Paget St,2,h,1550000,S,Sep-16,13,3166,2,1,1,732,1950,Monash,Southern Metropolitan
Hughesdale,1/13 Swindon Rd,2,u,516000,S,Sep-16,13,3166,2,1,1,0,1970,Monash,Southern Metropolitan
Hughesdale,67 Dallas Av,3,h,1490000,S,Dec-16,13,3166,3,1,2,406,1971,Monash,Southern Metropolitan
Hughesdale,20 Dalston Rd,3,h,1340000,S,Dec-16,13,3166,3,1,1,705,1920,Monash,Southern Metropolitan
Hughesdale,13/30 Maroo St,3,u,855000,S,Mar-17,13,3166,3,1,2,0,1971,Monash,Southern Metropolitan
Hughesdale,30 Kinrade St,3,h,1316000,S,Aug-16,13,3166,2,1,2,715,1949,Monash,Southern Metropolitan
Hughesdale,2/19 Swindon Rd,3,t,828000,S,May-16,13,3166,3,2,1,206,2002,Monash,Southern Metropolitan
Hughesdale,8a Camden Rd,3,t,1085158,SN,Oct-16,13,3166,3,2,2,413,1998,Monash,Southern Metropolitan
Hughesdale,19 Canterbury St,3,h,1055000,S,Oct-16,13,3166,3,1,1,562,1930,Monash,Southern Metropolitan
Hughesdale,1/53 Euston Rd,4,h,1443346,SN,Sep-16,13,3166,4,2,2,519,1949,Monash,Southern Metropolitan
Hughesdale,4/89 Kangaroo Rd,2,u,623000,S,Sep-16,13,3166,2,1,1,101,1970,Monash,Southern Metropolitan
Hughesdale,3 Paget St,4,h,2120000,S,Sep-16,13,3166,4,2,2,847,1925,Monash,Southern Metropolitan
Hughesdale,8 Bowmore St,4,h,1745000,S,Dec-16,13,3166,4,2,1,547,1925,Monash,Southern Metropolitan
Hughesdale,5/1312 Dandenong Rd,2,u,726375,SN,Dec-16,13,3166,2,2,1,150,2010,Monash,Southern Metropolitan
Hughesdale,14 Bowmore St,4,h,1700000,S,Nov-16,13,3166,4,2,2,545,1940,Monash,Southern Metropolitan
Hughesdale,105/175 Kangaroo Rd,2,u,420000,VB,Nov-16,13,3166,2,1,1,0,2010,Monash,Southern Metropolitan
Hughesdale,6/2 Paddington Rd,2,u,375500,S,Nov-16,13,3166,2,1,1,0,1970,Monash,Southern Metropolitan
Hughesdale,8 Skipton Rd,3,h,1350000,S,Nov-16,13,3166,3,1,2,698,1971,Monash,Southern Metropolitan
Hughesdale,1/115 Warrigal Rd,3,u,1085158,PI,May-16,13,3166,3,1,2,225,1971,Monash,Southern Metropolitan
Hughesdale,20 Bowmore St,2,h,1262000,S,Oct-16,13,3166,2,1,1,546,1966,Monash,Southern Metropolitan
Hughesdale,1 Calembeena Av,3,h,880000,S,Oct-16,13,3166,3,1,2,406,1971,Monash,Southern Metropolitan
Hughesdale,22 Skipton Rd,4,h,1337000,S,Oct-16,13,3166,4,1,2,696,1930,Monash,Southern Metropolitan
Hughesdale,3/14 Rugby Rd,2,u,455000,S,Apr-16,13,3166,2,1,2,0,1960,Monash,Southern Metropolitan
Hughesdale,1/8 Calembeena Av,3,u,905000,S,Sep-16,13,3166,3,1,2,406,1971,Monash,Southern Metropolitan
Hughesdale,5/7 Warrigal Rd,2,u,400000,PI,Sep-16,13,3166,2,1,1,100,1975,Monash,Southern Metropolitan
Hughesdale,2/3 Bowen St,2,u,648000,S,Jun-16,13,3166,2,1,1,0,1966,Monash,Southern Metropolitan
Hughesdale,15 Moorookyle Av,4,h,1455000,S,Nov-16,13,3166,4,2,2,519,1949,Monash,Southern Metropolitan
Hughesdale,32 Calembeena Av,3,h,1085158,SN,May-16,13,3166,3,1,2,406,1971,Monash,Southern Metropolitan
Hughesdale,37 Darling St,3,h,1210000,S,Aug-16,13,3166,3,1,2,730,1940,Monash,Southern Metropolitan
Hughesdale,19 Argyle Cl,4,h,1443346,SN,Feb-17,13,3166,4,2,2,0,1949,Monash,Southern Metropolitan
Hughesdale,35 Dallas Av,3,h,1345000,S,Feb-17,13,3166,3,1,2,406,1971,Monash,Southern Metropolitan
Hughesdale,3 Dalston Rd,4,h,1167500,S,Jul-16,13,3166,3,2,1,678,1950,Monash,Southern Metropolitan
Hughesdale,1/3 Euston Rd,3,t,900000,S,Jul-16,13,3166,3,2,1,360,1975,Monash,Southern Metropolitan
Hughesdale,172 Poath Rd,4,h,1322000,S,Aug-16,13,3166,3,2,4,738,1950,Monash,Southern Metropolitan
Hughesdale,1051 North Rd,2,h,677500,PI,Jul-16,13,3166,2,1,4,575,1950,Monash,Southern Metropolitan
Ivanhoe,9/88 Marshall St,2,u,480000,VB,Sep-16,7.9,3079,2,1,1,0,1971,Banyule,Eastern Metropolitan
Ivanhoe,2/125 Locksley Rd,2,u,430000,VB,Dec-16,7.9,3079,2,1,1,0,1970,Banyule,Eastern Metropolitan
Ivanhoe,3/3 Merton St,1,u,460000,SP,Dec-16,7.9,3079,1,1,0,75,1970,Banyule,Eastern Metropolitan
Ivanhoe,14 Tate St,4,h,1601000,S,Dec-16,7.9,3079,4,3,2,610,1956,Banyule,Eastern Metropolitan
Ivanhoe,51 Elphin St,4,h,1450000,VB,Mar-17,7.9,3079,4,2,2,674,1956,Banyule,Eastern Metropolitan
Ivanhoe,19 Fairy St,4,h,1851419,SN,Mar-17,7.9,3079,4,3,0,599,1935,Banyule,Eastern Metropolitan
Ivanhoe,20 Green St,4,h,2265000,S,Mar-17,7.9,3079,4,2,2,925,1925,Banyule,Eastern Metropolitan
Ivanhoe,4 Linton St,3,h,1680000,VB,Mar-17,7.9,3079,3,2,2,665,1966,Banyule,Eastern Metropolitan
Ivanhoe,5/84 Locksley Rd,2,t,790000,VB,Mar-17,7.9,3079,2,1,1,302,1971,Banyule,Eastern Metropolitan
Ivanhoe,8/74 Marshall St,2,u,440000,SP,Mar-17,7.9,3079,2,1,0,0,1960,Banyule,Eastern Metropolitan
Ivanhoe,33 Thoresby Gr,4,h,2350000,S,Mar-17,7.9,3079,4,2,2,638,1956,Banyule,Eastern Metropolitan
Ivanhoe,3/123 Waterdale Rd,3,t,962000,S,Mar-17,7.9,3079,3,2,1,108,1966,Banyule,Eastern Metropolitan
Ivanhoe,9 Cook St,3,h,981000,S,Jun-16,7.9,3079,5,3,2,626,2016,Banyule,Eastern Metropolitan
Ivanhoe,20 Locksley Rd,4,h,2400000,S,Jun-16,7.9,3079,0,2,2,1252,1920,Banyule,Eastern Metropolitan
Ivanhoe,3/11 Oriel Rd,3,t,890000,S,Jun-16,7.9,3079,3,2,2,249,2005,Banyule,Eastern Metropolitan
Ivanhoe,7/15 Carn Av,2,u,581000,S,Aug-16,7.9,3079,2,1,1,302,1971,Banyule,Eastern Metropolitan
Ivanhoe,83 Bond St,3,h,1111142,SN,May-16,7.9,3079,3,2,1,503,1960,Banyule,Eastern Metropolitan
Ivanhoe,6/105 Locksley Rd,2,u,490000,S,May-16,7.9,3079,2,1,1,0,1960,Banyule,Eastern Metropolitan
Ivanhoe,5/52 Locksley Rd,2,u,739000,S,May-16,7.9,3079,2,1,1,648,1965,Banyule,Eastern Metropolitan
Ivanhoe,15 Toora St,4,h,1851419,SN,May-16,7.9,3079,4,2,2,775,2000,Banyule,Eastern Metropolitan
