"country","latitude","longitude","show_id","type","title","director","cast","date_added","release_year","rating","duration","listed_in"
"India",20.593684,78.96288,"s4191","Movie","Pandigai","Feroz","Kreshna, Anandhi, Saravanan, Madhusudhanan, Black Pandi, Nitin Sathyaa, Aruldass, Karunas, Shanmugha Rajan, Prinz Nithik","January 15, 2019",2017,"TV-MA","125 min","Action & Adventure, Dramas, International Movies"
"India",20.593684,78.96288,"s6002","TV Show","21 Sarfarosh: Saragarhi 1897","","Luke Kenny, Mohit Raina, Mukul Dev","December 1, 2018",2018,"TV-14","1 Season","International TV Shows, TV Dramas"
"India",20.593684,78.96288,"s5711","Movie","The Land of Cards","Qaushiq Mukherjee","Joyraj Bhattacharya, Rii, Soumyak Kanti DeBiswas, Anubrata Basu, Tillotama Shome, Maya Tideman, Tinu Verghese, Immaduddin Shah, Sayani Gupta","November 22, 2016",2012,"TV-14","113 min","Dramas, Independent Movies, International Movies"
"India",20.593684,78.96288,"s2970","Movie","Together For Eternity","Sooraj R. Barjatya","Salman Khan, Karisma Kapoor, Saif Ali Khan, Tabu, Sonali Bendre, Mohnish Bahl, Reema Lagoo, Mahesh Thakur, Neelam, Alok Nath","February 1, 2020",1999,"TV-G","176 min","Dramas, International Movies, Music & Musicals"
"India",20.593684,78.96288,"s6160","Movie","Anarkali of Aarah","Avinash Das","Swara Bhaskar, Sanjay Mishra, Vijay Kumar, Pankaj Tripathi, Mayur More, Ishtiyak Khan","August 1, 2017",2017,"TV-MA","111 min","Dramas, Independent Movies, International Movies"
"India",20.593684,78.96288,"s3891","Movie","Njan Prakashan","Sathyan Anthikad","Fahadh Faasil, Sreenivasan, Nikhila Vimal, Devika Sanjay, Anju Kurian, K.P.A.C. Lalitha","April 26, 2019",2018,"TV-PG","125 min","Comedies, Dramas, International Movies"
"India",20.593684,78.96288,"s975","Movie","Ram Prasad Ki Tehrvi","Seema Pahwa","Supriya Pathak, Parambrata Chatterjee, Konkona Sen Sharma, Vikrant Massey, Manoj Pahwa, Vinay Pathak, Ninad Kamat, Naseeruddin Shah","April 24, 2021",2019,"TV-14","113 min","Dramas, Independent Movies, International Movies"
"India",20.593684,78.96288,"s4198","Movie","Baazaar","Gauravv K Chawla","Saif Ali Khan, Chitrangada Singh, Radhika Apte, Rohan Vinod Mehra, Manish Chaudhary, Denzil Smith, Pawan Chopra, Deepak Gheewala, Utkarsh Mazumdar, Danish Hussain","January 13, 2019",2018,"TV-MA","136 min","Dramas, International Movies"
"India",20.593684,78.96288,"s6967","Movie","Hide & Seek","Shawn Arranha","Purab Kohli, Arjan Bajwa, Mrinalini Sharma, Sameer Kochhar, Ayaz Khan, Amruta Patki, Pavail Gulati, Prashant, Amol Mhatre","March 1, 2018",2010,"TV-14","96 min","Horror Movies, International Movies, Thrillers"
"India",20.593684,78.96288,"s7920","Movie","Saeed Mirza: The Leftist Sufi","Kireet Khurana, Padmakumar Narasimhamurthy","Saeed Akhtar Mirza","May 1, 2017",2016,"TV-MA","61 min","Documentaries, International Movies"
"India",20.593684,78.96288,"s5719","Movie","Mumbai Cha Raja","Manjeet Singh","Rahul Bairagi, Arbaaz Khan, Tejas Parvatkar, Dhanshree Jain, Salman Khan, Aftab Khan","November 15, 2016",2012,"TV-MA","77 min","Dramas, Independent Movies, International Movies"
"India",20.593684,78.96288,"s7454","TV Show","Midnight Misadventures With Mallika Dua","","Mallika Dua","April 1, 2019",2018,"TV-14","1 Season","International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies"
"India",20.593684,78.96288,"s3137","Movie","Game","Abhinay Deo","Abhishek Bachchan, Kangana Ranaut, Anupam Kher, Boman Irani, Jimmy Shergill, Shahana Goswami, Gauhar Khan, Sarah-Jane Dias","December 15, 2019",2011,"TV-14","135 min","International Movies, Thrillers"
"India",20.593684,78.96288,"s5131","Movie","Jaal","Umesh Mehra","Jeetendra, Mithun Chakraborty, Rekha, Mandakini, Moon Moon Sen, Vinod Mehra, Tanuja, Amrit Pal","December 8, 2017",1986,"TV-14","162 min","Action & Adventure, International Movies"
"India",20.593684,78.96288,"s4686","TV Show","GHOUL","Patrick Graham","Radhika Apte, Manav Kaul, Ratnabali Bhattacharjee, Mahesh Balraj","August 24, 2018",2018,"TV-MA","1 Season","International TV Shows, TV Dramas, TV Horror"
"India",20.593684,78.96288,"s3603","Movie","Jaoon Kahan Bata Ae Dil","Aadish Keluskar","Khushboo Upadhyay, Rohit Kokate, Himanshu Kohli, Mohammed Shakir","August 9, 2019",2018,"TV-MA","107 min","Dramas, Independent Movies, International Movies"
"India",20.593684,78.96288,"s3751","TV Show","Leila","","Huma Qureshi, Siddharth, Rahul Khanna, Arif Zakaria, Seema Biswas, Sanjay Suri, Akash Khurana, Ashwath Bhatt, Anupam Bhattacharya, Adarsh Gourav","June 14, 2019",2019,"TV-MA","1 Season","British TV Shows, International TV Shows, TV Dramas"
"India",20.593684,78.96288,"s2535","Movie","Malang","Mohit Suri","Anil Kapoor, Aditya Roy Kapur, Disha Patani, Kunal Khemu, Makrand Deshpande, Vatsal Seth, Amruta Khanvilkar, Shaad Randhawa","May 14, 2020",2020,"TV-MA","131 min","Action & Adventure, International Movies, Romantic Movies"
"India",20.593684,78.96288,"s5297","Movie","Ek Jaan Hain Hum","Rajiv Mehra","Rajiv Kapoor, Divya Rana, Shammi Kapoor, Tanuja, Kiran Vairale, Rakesh Bedi, Gulshan Grover, Monty Sharma","September 1, 2017",1983,"TV-14","151 min","Dramas, International Movies, Music & Musicals"
"India",20.593684,78.96288,"s3911","Movie","Bollywood Calling","Nagesh Kukunoor","Om Puri, Pat Cusick, Navin Nischol, Perizaad Zorabian","April 15, 2019",2001,"TV-MA","102 min","Comedies, Dramas, International Movies"
"India",20.593684,78.96288,"s1943","Movie","Ishqiya","Abhishek Chaubey","Naseeruddin Shah, Vidya Balan, Arshad Warsi, Salman Shahid, Anupama Kumar","September 28, 2020",2009,"TV-14","115 min","Comedies, International Movies, Romantic Movies"
"India",20.593684,78.96288,"s8091","Movie","Sthaniya Sambaad","Arjun Gourisaria, Moinak Biswas","Suman Mukhopadhyay","March 15, 2018",2010,"TV-14","106 min","Dramas, International Movies"
"India",20.593684,78.96288,"s7939","Movie","Sarivar Sari","Gajendra Ahire","Madhura Velankar, Mohan Joshi, Nina Kulkarni, Manasi Salvi, Milind Gunaji, Shreyas Talpade, Bharat Jadhav","February 15, 2018",2005,"TV-14","126 min","Dramas, International Movies"
"India",20.593684,78.96288,"s6029","Movie","A Billion Colour Story","Padmakumar Narasimhamurthy","Dhruva Padmakumar, Gaurav Sharma, Vasuki","April 1, 2018",2016,"TV-14","104 min","Dramas, Independent Movies, International Movies"
"India",20.593684,78.96288,"s6513","Movie","Coffee with D","Vishal Mishra","Sunil Grover, Zakir Hussain, Anjana Sukhani, Dipannita Sharma, Pankaj Tripathi, Rajesh Sharma, Vinod Ramani, Guru Singh","November 1, 2017",2017,"TV-PG","120 min","Comedies, Independent Movies, International Movies"
"India",20.593684,78.96288,"s7944","Movie","Satrangi Re","Aditya Sarpotdar","Amruta Khanvilkar, Vidyadhar Joshi, Subodh Bhave","March 15, 2018",2012,"TV-14","150 min","Dramas, International Movies, Music & Musicals"
"India",20.593684,78.96288,"s5304","Movie","Manoranjan","Shammi Kapoor","Sanjeev Kumar, Zeenat Aman, Shammi Kapoor, Dev Kumar, Madan Puri, Paintal, Asit Kumar Sen, Agha, Murad, Shefali","September 1, 2017",1974,"TV-14","162 min","Comedies, International Movies, Music & Musicals"
"India",20.593684,78.96288,"s6668","Movie","Eh Janam Tumhare Lekhe","Harjit Singh","Pavan Malhotra, Sudhanshu Aggarwal, Arjuna Bhalla, Avrinder Kaur, Arvinder Bhatti, Master Yuvraj, Jai Bharti, Gagandeep Singh","December 1, 2017",2015,"TV-14","124 min","Dramas, International Movies"
"India",20.593684,78.96288,"s2546","Movie","Andaz Apna Apna","Rajkumar Santoshi","Aamir Khan, Salman Khan, Raveena Tandon, Karisma Kapoor, Paresh Rawal, Mehmood, Deven Verma, Jagdeep, Shakti Kapoor","May 11, 2020",1994,"TV-14","160 min","Action & Adventure, Comedies, Cult Movies"
"India",20.593684,78.96288,"s8099","Movie","Story of an Egg","Raj B. Shetty","Raj B. Shetty, Usha Bhandary, Shailashree, Prakash Tuminadu, Amrutha Naik, Shreya Anchan, VJ Vineeth, Rahul Amin, Deepak Rai Panaje, Ramdas","October 15, 2017",2017,"TV-PG","132 min","Comedies, International Movies, Romantic Movies"
"India",20.593684,78.96288,"s6518","Movie","Colours of Passion","Ketan Mehta","Randeep Hooda, Nandana Sen, Jim Boeven, Paresh Rawal, Tom Alter, Vikram Gokhale, Vipin Sharma, Gaurav Dwivedi","May 25, 2018",2008,"TV-14","114 min","Dramas, International Movies"
"India",20.593684,78.96288,"s5463","Movie","Qila","Umesh Mehra","Dilip Kumar, Mukul Dev, Rekha, Mamta Kulkarni, Smita Jaykar, Gulshan Grover","June 1, 2017",1998,"TV-14","161 min","Dramas, International Movies"
"India",20.593684,78.96288,"s4389","Movie","Aalorukkam","V C Abhilash","Indrans, Sreekanth Menon, Vishnu Agasthya, Aliyar, Seethabaala, Shaji John, Sajith Nampiyar, Benny Vadakkan","November 15, 2018",2018,"TV-PG","122 min","Dramas, Independent Movies, International Movies"
"India",20.593684,78.96288,"s6994","Movie","Hope Aur Hum","Sudip Bandyopadhyay","Naseeruddin Shah, Kabir Sajid, Sonali Kulkarni, Amir Bashir, Naveen Kasturia, Neha Chauhan, Virti Vaghani","September 1, 2018",2018,"TV-14","95 min","Children & Family Movies, Comedies, Dramas"
"India",20.593684,78.96288,"s4557","Movie","25 Kille","Simranjit Singh Hundal","Guggu Gill, Yograj Singh, Sonia Mann, Jimmy Sharma, Sapna Bassi, Lakha Lakhwinder Singh, Sandeep Kaur Sandy, Sardar Sohi","October 1, 2018",2016,"TV-14","140 min","Action & Adventure, Dramas, International Movies"
"India",20.593684,78.96288,"s4395","Movie","Odu Raja Odu","Nishanth Ravindaran, Jathin Sanker Raj","Guru Somasundaram, Nasser, Anand Sami, Lakshmi Priyaa Chandramouli, Ashiqa Salvan, Ravindra Vijay, Abishek K.S., Venkatesh Harinathan","November 15, 2018",2018,"TV-14","121 min","Comedies, Independent Movies, International Movies"
"India",20.593684,78.96288,"s7000","Movie","Horror Story","Ayush Raina","Karan Kundra, Nishant Malkani, Hassan Zaidi, Ravish Desai, Radhika Menon, Aparna Bajpai, Nandini Vaid, Sheetal Singh, Bikramjeet Singh, Masood Akhtar","April 12, 2019",2013,"TV-14","85 min","Horror Movies, International Movies"
"India",20.593684,78.96288,"s2414","Movie","Forensic","Akhil Paul, Anas Khan","Tovino Thomas, Mamtha Mohandas, Renji Panicker, Saiju Kurup, Reba Monica John, Pratap Pothen, Giju John, Sreekanth Murali","June 7, 2020",2020,"TV-14","132 min","International Movies, Thrillers"
"India",20.593684,78.96288,"s8115","Movie","Sudani from Nigeria","Zakariya","Soubin Shahir, Samuel Abiola Robinson, Savithri Sredharan, Aneesh Menon","August 1, 2018",2018,"TV-14","115 min","Comedies, Dramas, International Movies"
"India",20.593684,78.96288,"s1203","Movie","C/O Kaadhal","Hemambar Jasti","Deepann, Vetri, Mumtaz Sorcar, Ayra, Karthik Rathnam, Sonia Giri, Nishesh, Shwetha","March 15, 2021",2021,"TV-14","131 min","Dramas, International Movies, Romantic Movies"
"India",20.593684,78.96288,"s3933","Movie","Sarvam Thaala Mayam (Telugu Version)","Rajiv Menon","G.V. Prakash Kumar, Nedumudi Venu, Aparna Balamurali, Divyadarshini, Vineeth, Kumaravel, Ravi Prakash, Sumesh","April 8, 2019",2018,"TV-14","131 min","Dramas, International Movies, Music & Musicals"
"India",20.593684,78.96288,"s8772","Movie","Yaara O Dildaara","Ksshitij Chaudhary","Harbhajan Mann, Tulip Joshi, Kabir Bedi, Gulzar Chahal, Jonita, Gurpreet Ghuggi, Gurpreet Grewal, Neena Cheema, Sunita Dhir","November 1, 2017",2011,"TV-14","132 min","Dramas, International Movies, Music & Musicals"
"India",20.593684,78.96288,"s8774","Movie","Yanda Kartavya Aahe","Kedar Shinde","Ankush Choudhary, Smita Shewale, Mohan Joshi, Atmaram Bhende, Asha Bhende","January 1, 2018",2006,"TV-PG","151 min","Comedies, Dramas, International Movies"
"India",20.593684,78.96288,"s4566","Movie","Ek Main Aur Ekk Tu","Shakun Batra","Kareena Kapoor, Imran Khan, Boman Irani, Ram Kapoor, Ratna Pathak Shah, Zenobia Shroff, Soniya Mehra, Akshat Verma, Dana Lewis, Rajesh Khattar","October 1, 2018",2012,"TV-14","106 min","Comedies, International Movies, Romantic Movies"
"India",20.593684,78.96288,"s8125","Movie","Super Nani","Indra Kumar","Rekha, Randhir Kapoor, Sharman Joshi, Anupam Kher, Shweta Kumar, Varsha Usgaonkar, Rajesh Kumar, Shreya Narayan","March 1, 2018",2014,"TV-PG","127 min","Comedies, Dramas, International Movies"
"India",20.593684,78.96288,"s7654","Movie","Onaatah","Pradip Kurbah","Sweety Pala, Merlvin Mukhim, Richard Kharpuri, Enshon Lamare, Mary Nonghuloo, Destina Mawrie, Anvil Laloo, Tashneem Lyngdoh","May 1, 2018",2016,"TV-14","107 min","Dramas, International Movies"
"India",20.593684,78.96288,"s4723","Movie","Fitoor","Abhishek Kapoor","Aditya Roy Kapoor, Katrina Kaif, Tabu, Rahul Bhatt, Lara Dutta, Akshay Oberoi, Aditi Rao Hydari, Ajay Devgn","August 2, 2018",2016,"TV-14","124 min","Dramas, International Movies, Romantic Movies"
"India",20.593684,78.96288,"s2725","Movie","Gori Tere Pyaar Mein","Punit Malhotra","Imran Khan, Kareena Kapoor, Nizhalgal Ravi, Anupam Kher, Shraddha Kapoor, Esha Gupta, Sujata Kumar, Neelu Kohli","April 1, 2020",2013,"TV-14","144 min","Comedies, Dramas, International Movies"
"India",20.593684,78.96288,"s4099","Movie","Ayana","Gangadhar Salimath","Deepak Subramanya, Apoorva Soma, Ramesh Bhat, Harsha H S, Karthik A, Goutham Shashidhar, Nagshree Karkone, Moksha Kushal, Vedashree Rao","February 15, 2019",2017,"TV-MA","112 min","Dramas, Independent Movies, International Movies"
"India",20.593684,78.96288,"s2726","Movie","Gumrah","Mahesh Bhatt","Sanjay Dutt, Sridevi, Anupam Kher, Rahul Roy, Soni Razdan, Reema Lagoo, Kunika, Tom Alter, Bob Christo, Anang Desai","April 1, 2020",1993,"TV-14","149 min","Action & Adventure, Dramas, International Movies"
"India",20.593684,78.96288,"s384","Movie","Department","Ram Gopal Varma","Amitabh Bachchan, Sanjay Dutt, Rana Daggubati, Vijay Raaz, Abhimanyu Singh, Madhu Shalini, Deepak Tijori, Anjana Sukhani, Manchu Lakshmi","July 27, 2021",2012,"TV-MA","143 min","Action & Adventure, International Movies"
"India",20.593684,78.96288,"s4730","Movie","Main aurr Mrs. Khanna","Prem Soni","Salman Khan, Kareena Kapoor, Sohail Khan, Preity Zinta, Bappi Lahiri, Yash Tonk, Nauheed Cyrusi, Mahek Chahal","August 2, 2018",2009,"TV-14","109 min","International Movies, Music & Musicals, Romantic Movies"
"India",20.593684,78.96288,"s7663","Movie","One Heart: The A.R. Rahman Concert Film","","A.R. Rahman","November 1, 2017",2017,"TV-G","87 min","Documentaries, International Movies, Music & Musicals"
"India",20.593684,78.96288,"s3497","Movie","Manmadhudu 2","Rahul Ravindran","Nagarjuna Akkineni, Rakul Preet Singh, Lakshmi, Rao Ramesh, Vennela Kishore, Jhansi, Devadarshini Chetan, Nishanti","September 23, 2019",2019,"TV-MA","152 min","Comedies, Dramas, International Movies"
"India",20.593684,78.96288,"s4578","Movie","Khoobsurat","Shashanka Ghosh","Sonam Kapoor, Fawad Khan, Kiron Kher, Ratna Pathak Shah, Amir Raza Hussain, Ashok Banthia, Kaizaad Kotwal, Rishabh Chaddha","October 1, 2018",2014,"TV-14","121 min","Comedies, International Movies, Romantic Movies"
"India",20.593684,78.96288,"s4258","TV Show","Selection Day","","Mohammad Samad, Yash Shashank Dholye, Rajesh Tailang, Mahesh Manjrekar, Karanvir Malhotra, Ratna Pathak Shah, Akshay Oberoi","December 28, 2018",2018,"TV-14","1 Season","International TV Shows, TV Dramas, Teen TV Shows"
"India",20.593684,78.96288,"s411","Movie","Chhota Bheem And The Broken Amulet","Rajiv Chilaka","Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Mousam, Swapnil","July 22, 2021",2013,"TV-Y7","64 min","Children & Family Movies"
"India",20.593684,78.96288,"s4735","Movie","Tamasha","Imtiaz Ali","Ranbir Kapoor, Deepika Padukone, Piyush Mishra, Javed Sheikh, Nikhil Bhagat, Faraaz Servaia","August 2, 2018",2015,"TV-14","133 min","Dramas, International Movies, Romantic Movies"
"India",20.593684,78.96288,"s2736","Movie","Magnificent","Vikas Bahl","Shahid Kapoor, Alia Bhatt, Pankaj Kapur, Sanjay Kapoor, Sushma Seth, Niki Walia, Sanah Kapur, Vikas Verma","April 1, 2020",2015,"TV-14","143 min","Comedies, International Movies, Romantic Movies"
"India",20.593684,78.96288,"s4584","Movie","Main, Meri Patni Aur Woh","Chandan Arora","Rajpal Yadav, Rituparna Sengupta, Kay Kay Menon, Varun Bandola, Vinod Nagpal, Naseeruddin Shah","October 1, 2018",2005,"TV-PG","129 min","Comedies, Dramas, International Movies"
"India",20.593684,78.96288,"s4426","Movie","Asees","Rana Ranbir","Rana Ranbir, Neha Pawar, Kuljinder Sidhu, Rupinder Roopi, Sardar Sohi, Pardeep Sran, Seema Kaushal, Rajvir Boparai","November 1, 2018",2018,"TV-14","123 min","Dramas, International Movies, Music & Musicals"
"India",20.593684,78.96288,"s4887","Movie","CIA: Comrade in America","Amal Neerad","Dulquer Salmaan, Karthika Muraleedharan, Siddique, Soubin Shahir, Dileesh Pothan, John Vijay, Chandini Sreedharan, Jinu Joseph, Sujith Shankar, Alencier Ley Lopez","May 1, 2018",2017,"TV-14","130 min","Action & Adventure, Dramas, Independent Movies"
"India",20.593684,78.96288,"s2590","Movie","Psycho","Mysskin","Udhayanidhi Stalin, Aditi Rao Hydari, Nithya Menon, Ram, Rajkumar Pitchumani","May 1, 2020",2020,"TV-MA","143 min","Horror Movies, International Movies, Thrillers"
"India",20.593684,78.96288,"s191","Movie","Thimmarusu","Sharan Koppisetty","Satya Dev, Priyanka Jawalkar, Brahmaji","August 28, 2021",2021,"TV-14","125 min","Dramas, International Movies"
"India",20.593684,78.96288,"s6568","Movie","Darna Mana Hai","Prawal Raman","Aftab Shivdasani, Antara Mali, Boman Irani, Isha Koppikar, Nana Patekar, Raghuvir Yadav, Rajpal Yadav, Revathy, Saif Ali Khan, Sameera Reddy, Sanjay Kapoor, Shilpa Shetty, Sohail Khan, Vivek Oberoi","August 1, 2019",2003,"TV-MA","116 min","Horror Movies, International Movies, Thrillers"
"India",20.593684,78.96288,"s3805","Movie","The Man Who Feels No Pain","Vasan Bala","Abhimanyu Dassani, Radhika Madan, Gulshan Devaiah, Mahesh Manjrekar, Jimit Trivedi, Loveleen Mishra, Sartaaj Kakkar, Riva Arora","May 22, 2019",2018,"TV-14","137 min","Action & Adventure, Comedies, International Movies"
"India",20.593684,78.96288,"s6569","TV Show","Darr Sabko Lagta Hai","","Bipasha Basu","March 1, 2018",2015,"TV-MA","1 Season","International TV Shows, TV Horror, TV Thrillers"
"India",20.593684,78.96288,"s7996","Movie","Shanghai","Dibakar Banerjee","Emraan Hashmi, Abhay Deol, Prasenjit Chatterjee, Kalki Koechlin, Supriya Pathak, Tillotama Shome, Anant Jog, Pitobash, Farooq Shaikh, Arvind Goswami","March 1, 2018",2012,"TV-14","109 min","Dramas, Independent Movies, International Movies"
"India",20.593684,78.96288,"s2897","Movie","The Body","Jeethu Joseph","Rishi Kapoor, Emraan Hashmi, Sobhita Dhulipala, Vedika, Anupam Bhattacharya, Chandan Anand, Arif Zakaria, Rukhsar Ahmed","February 21, 2020",2019,"TV-14","101 min","International Movies, Thrillers"
"India",20.593684,78.96288,"s8333","Movie","The Great Gambler","Shakti Samanta","Amitabh Bachchan, Zeenat Aman, Neetu Singh, Prem Chopra, Utpal Dutt, Madan Puri, Om Shivpuri, Iftekhar, Sujit Kumar, Roopesh Kumar","December 31, 2019",1979,"TV-14","161 min","Action & Adventure, Classic Movies, Cult Movies"
"India",20.593684,78.96288,"s4596","Movie","Needhi Singh","Jaivi Dhanda","Kulraj Randhawa, Nirmal Rishi, Ashish Duggal, Aman Sutdhar, Dally Daljit, Seema Kaushal, Shubh Ghumman, Karan Tiwana","October 1, 2018",2016,"TV-14","103 min","Action & Adventure, Dramas, International Movies"
"India",20.593684,78.96288,"s3976","Movie","Sei","Raj Babu","Nakhul, Aanchal Munjal, Nassar, Prakash Raj, Thalaivasal Vijay, Manobala, Jeyan Cherthala, Annadurai Kannadasan","March 25, 2019",2018,"TV-14","126 min","Action & Adventure, Comedies, Dramas"
"India",20.593684,78.96288,"s4438","Movie","Gaddar: the Traitor","Amitoj Mann","Harbhajan Mann, Manpneet Grewal, Ashish Duggal, Girja Shankar, Shavinder Mahal, Rupinder Roopi, Anita Meet, Tarsem Paul, Balkaran Wadding, Bobby Sandhu","November 1, 2018",2015,"TV-14","126 min","Dramas, International Movies, Thrillers"
