Entity,Code,Year,Oil (% sub energy),Coal (% sub energy),Solar (% sub energy),Nuclear (% sub energy),Hydro (% sub energy),Wind (% sub energy),Gas (% sub energy),Other renewables (% sub energy)
Trinidad and Tobago,TTO,1977,63.624,0,0,0,0,0,36.262,0.114
Trinidad and Tobago,TTO,1978,56.861,0,0,0,0,0,42.997,0.143
Trinidad and Tobago,TTO,1979,49.536,0,0,0,0,0,50.302,0.162
Trinidad and Tobago,TTO,1980,40.749,0,0,0,0,0,59.101,0.151
Trinidad and Tobago,TTO,1981,38.245,0,0,0,0,0,61.651,0.104
Trinidad and Tobago,TTO,1982,36.119,0,0,0,0,0,63.797,0.084
Trinidad and Tobago,TTO,1983,32.182,0,0,0,0,0,67.741,0.077
Trinidad and Tobago,TTO,1984,27.927,0,0,0,0,0,72.009,0.063
Trinidad and Tobago,TTO,1985,28.591,0,0,0,0,0,71.329,0.08
Trinidad and Tobago,TTO,1986,29.677,0,0,0,0,0,70.205,0.118
Trinidad and Tobago,TTO,1987,21.071,0,0,0,0,0,78.781,0.148
Trinidad and Tobago,TTO,1988,17.372,0,0,0,0,0,82.51,0.118
Trinidad and Tobago,TTO,1989,15.856,0,0,0,0,0,84.028,0.115
Trinidad and Tobago,TTO,1990,21.365,0,0,0,0,0,78.511,0.124
Trinidad and Tobago,TTO,1991,20.118,0,0,0,0,0,79.782,0.1
Trinidad and Tobago,TTO,1992,27.048,0,0,0,0,0,72.838,0.113
Trinidad and Tobago,TTO,1993,22.343,0,0,0,0,0,77.556,0.1
Trinidad and Tobago,TTO,1994,16.072,0,0,0,0,0,83.82,0.108
Trinidad and Tobago,TTO,1995,16.922,0,0,0,0,0,82.975,0.103
Trinidad and Tobago,TTO,1996,17.266,0,0,0,0,0,82.687,0.047
Trinidad and Tobago,TTO,1997,10.196,0,0,0,0,0,89.754,0.05
Trinidad and Tobago,TTO,1998,11.527,0,0,0,0,0,88.424,0.049
Trinidad and Tobago,TTO,1999,18.344,0,0,0,0,0,81.612,0.044
Trinidad and Tobago,TTO,2000,17.37,0,0,0,0,0,82.583,0.047
Trinidad and Tobago,TTO,2001,14.962,0,0.001,0,0,0,84.974,0.062
Trinidad and Tobago,TTO,2002,15.631,0,0.002,0,0,0,84.316,0.051
Trinidad and Tobago,TTO,2003,13.301,0,0.003,0,0,0,86.675,0.021
Trinidad and Tobago,TTO,2004,13.271,0,0.003,0,0,0,86.69,0.036
Trinidad and Tobago,TTO,2005,10.933,0,0.003,0,0,0,89.031,0.032
Trinidad and Tobago,TTO,2006,10.235,0,0.003,0,0,0,89.73,0.032
Trinidad and Tobago,TTO,2007,11.293,0,0.003,0,0,0,88.681,0.023
Trinidad and Tobago,TTO,2008,12.198,0,0.004,0,0,0,87.774,0.024
Trinidad and Tobago,TTO,2009,11.787,0,0.004,0,0,0,88.186,0.023
Trinidad and Tobago,TTO,2010,11.313,0,0.004,0,0,0,88.682,0
Trinidad and Tobago,TTO,2011,10.819,0,0.005,0,0,0,89.176,0
Trinidad and Tobago,TTO,2012,10.495,0,0.005,0,0,0,89.5,0
Trinidad and Tobago,TTO,2013,11.606,0,0.004,0,0,0,88.389,0
Trinidad and Tobago,TTO,2014,10.475,0,0.005,0,0,0,89.52,0
Trinidad and Tobago,TTO,2015,11.804,0,0.006,0,0,0,88.19,0
Trinidad and Tobago,TTO,2016,14.082,0,0.007,0,0,0,85.911,0
Trinidad and Tobago,TTO,2017,12.318,0,0.006,0,0,0,87.676,0
Trinidad and Tobago,TTO,2018,12.323,0,0.006,0,0,0,87.672,0
Trinidad and Tobago,TTO,2019,11.513,0,0.006,0,0,0,88.481,0
Turkey,TUR,1965,46.141,46.903,0,0,6.651,0,0,0.305
Turkey,TUR,1966,47.983,45.475,0,0,6.218,0,0,0.324
Turkey,TUR,1967,54.466,38.966,0,0,6.123,0,0,0.445
Turkey,TUR,1968,56.21,36.383,0,0,7.011,0,0,0.395
Turkey,TUR,1969,57.275,35.397,0,0,6.968,0,0,0.36
Turkey,TUR,1970,57.053,36.864,0,0,5.767,0,0,0.316
Turkey,TUR,1971,61.038,34.204,0,0,4.48,0,0,0.278
Turkey,TUR,1972,61.947,32.861,0,0,4.923,0,0,0.269
Turkey,TUR,1973,66.595,29.612,0,0,3.527,0,0,0.267
Turkey,TUR,1974,63.578,31.686,0,0,4.46,0,0,0.275
Turkey,TUR,1975,63.112,29.573,0,0,7.052,0,0,0.263
Turkey,TUR,1976,63.363,27.574,0,0,8.892,0,0,0.171
Turkey,TUR,1977,65.529,25.947,0,0,8.313,0,0,0.211
Turkey,TUR,1978,66.406,24.904,0,0,8.564,0,0,0.126
Turkey,TUR,1979,62.761,27.082,0,0,10.016,0,0,0.141
Turkey,TUR,1980,61.639,27.599,0,0,10.635,0,0,0.127
Turkey,TUR,1981,60.234,27.939,0,0,11.725,0,0,0.102
Turkey,TUR,1982,59.078,28.752,0,0,12.066,0,0.104,0
Turkey,TUR,1983,60.003,30.556,0,0,9.331,0,0.111,0
Turkey,TUR,1984,56.752,32.632,0,0,10.497,0,0.102,0.017
Turkey,TUR,1985,55.012,36.147,0,0,8.715,0,0.122,0.004
Turkey,TUR,1986,54.649,36.487,0,0,7.879,0,0.956,0.029
Turkey,TUR,1987,54.202,33.856,0,0,10.859,0,1.049,0.034
Turkey,TUR,1988,52.537,29.853,0,0,15.4,0,2.175,0.036
Turkey,TUR,1989,50.258,34.151,0,0,9.688,0,5.869,0.034
Turkey,TUR,1990,49.208,33.436,0,0,11.526,0,5.79,0.04
Turkey,TUR,1991,46.955,34.98,0,0,11.061,0,6.945,0.058
Turkey,TUR,1992,47.211,33.171,0,0,12.331,0,7.233,0.054
Turkey,TUR,1993,49.843,28.282,0,0,14.519,0,7.3,0.057
Turkey,TUR,1994,49.184,29.273,0,0,13.498,0,7.988,0.057
Turkey,TUR,1995,49.303,27.316,0,0,14.021,0,9.238,0.122
Turkey,TUR,1996,47.224,28.179,0,0,14.644,0,9.86,0.094
Turkey,TUR,1997,44.442,30.079,0,0,13.764,0,11.584,0.13
Turkey,TUR,1998,43.27,30.44,0,0,14.239,0.002,11.938,0.11
Turkey,TUR,1999,44.166,29.004,0,0,11.991,0.007,14.758,0.074
Turkey,TUR,2000,43.284,30.408,0,0,9.985,0.011,16.235,0.078
Turkey,TUR,2001,44.288,27.47,0,0,8.481,0.022,19.642,0.097
Turkey,TUR,2002,43.337,26.259,0,0,10.82,0.015,19.493,0.075
Turkey,TUR,2003,40.329,26.779,0,0,10.647,0.019,22.177,0.051
Turkey,TUR,2004,38.562,26.571,0,0,12.905,0.016,21.898,0.047
Turkey,TUR,2005,37.179,26.033,0,0,10.75,0.016,25.987,0.035
Turkey,TUR,2006,34.841,27.713,0,0,10.769,0.032,26.588,0.036
Turkey,TUR,2007,33.348,29.336,0,0,8.152,0.08,29.014,0.058
Turkey,TUR,2008,32.771,29.357,0,0,7.491,0.191,30.106,0.069
Turkey,TUR,2009,32.924,30.254,0,0,7.942,0.33,28.391,0.152
Turkey,TUR,2010,30.487,29.241,0.001,0,10.801,0.608,28.648,0.209
Turkey,TUR,2011,27.917,29.488,0.001,0,10.151,0.916,31.313,0.201
Turkey,TUR,2012,27.632,29.924,0.001,0,10.508,1.064,30.541,0.271
Turkey,TUR,2013,29.777,26.082,0.001,0,10.809,1.375,31.238,0.408
Turkey,TUR,2014,29.664,28.91,0.003,0,7.118,1.492,32.098,0.604
Turkey,TUR,2015,32.289,25.414,0.031,0,10.685,1.854,28.909,0.742
Turkey,TUR,2016,32.893,26.788,0.157,0,10.126,2.337,26.655,0.972
Turkey,TUR,2017,32.548,25.925,0.408,0,8.222,2.529,29.132,1.165
Turkey,TUR,2018,31.757,27.203,1.11,0,8.527,2.838,27.037,1.434
Turkey,TUR,2019,31.314,26.139,1.5,0,12.246,2.981,23.973,1.746
Turkmenistan,TKM,1985,40.25,2.617,0,0,0.006,0,57.127,0
Turkmenistan,TKM,1986,23.543,2.103,0,0,0.005,0,74.35,0
Turkmenistan,TKM,1987,23.641,2.114,0,0,0.005,0,74.241,0
Turkmenistan,TKM,1988,23.465,1.799,0,0,0.005,0,74.731,0
Turkmenistan,TKM,1989,22.814,2.043,0,0,0.005,0,75.139,0
Turkmenistan,TKM,1990,36.09,2.818,0,0,0.005,0,61.087,0
Turkmenistan,TKM,1991,39.301,2.401,0,0,0.005,0,58.293,0
Turkmenistan,TKM,1992,39.648,1.077,0,0,0.008,0,59.267,0
Turkmenistan,TKM,1993,27.792,0,0,0,0.011,0,72.196,0
Turkmenistan,TKM,1994,26.18,0.045,0,0,0.009,0,73.767,0
Turkmenistan,TKM,1995,29.232,0.054,0,0,0.01,0,70.704,0
Turkmenistan,TKM,1996,23.343,0.342,0,0,0.009,0,76.306,0
Turkmenistan,TKM,1997,29.831,0,0,0,0.012,0,70.157,0
Turkmenistan,TKM,1998,30.738,0,0,0,0.011,0,69.25,0
Turkmenistan,TKM,1999,35.15,0,0,0,0.01,0,64.84,0
Turkmenistan,TKM,2000,40.228,0,0,0,0.007,0,59.765,0
Turkmenistan,TKM,2001,30.433,0,0,0,0.006,0,69.561,0
Turkmenistan,TKM,2002,41.216,0,0,0,0.007,0,58.777,0
Turkmenistan,TKM,2003,34.032,0,0,0,0.005,0,65.963,0
Turkmenistan,TKM,2004,34.322,0,0,0,0.005,0,65.673,0
Turkmenistan,TKM,2005,34.048,0,0,0,0.005,0,65.947,0
Turkmenistan,TKM,2006,32.795,0,0,0,0.005,0,67.2,0
Turkmenistan,TKM,2007,35.522,0,0,0,0.005,0,64.474,0
Turkmenistan,TKM,2008,44.435,0,0,0,0.006,0,55.559,0
Turkmenistan,TKM,2009,26.105,0,0,0,0.004,0,73.891,0
Turkmenistan,TKM,2010,26.782,0,0,0,0.003,0,73.215,0
Turkmenistan,TKM,2011,25.139,0,0,0,0.003,0,74.857,0
Turkmenistan,TKM,2012,24.033,0,0.001,0,0.003,0,75.964,0
Turkmenistan,TKM,2013,27.93,0,0.002,0,0.003,0,72.066,0
Turkmenistan,TKM,2014,28.195,0,0.003,0,0.003,0,71.8,0
Turkmenistan,TKM,2015,23.718,0,0.004,0,0.002,0,76.276,0
Turkmenistan,TKM,2016,23.78,0,0.005,0,0.002,0,76.212,0
Turkmenistan,TKM,2017,24.068,0,0.005,0,0.002,0,75.924,0
Turkmenistan,TKM,2018,22.221,0,0.005,0,0.002,0,77.772,0
Turkmenistan,TKM,2019,21.559,0,0.004,0,0.002,0,78.434,0
Ukraine,UKR,1985,27.378,35.593,0,5.335,1.072,0,30.621,0
Ukraine,UKR,1986,27.345,35.173,0,4.255,1.061,0,32.167,0
Ukraine,UKR,1987,27.838,34.128,0,4.919,0.936,0,32.179,0
Ukraine,UKR,1988,25.554,32.175,0,7.02,1.163,0,34.088,0
Ukraine,UKR,1989,25.522,30.659,0,6.777,1.032,0,36.01,0
Ukraine,UKR,1990,23.8,30.46,0,6.673,0.921,0,38.146,0
Ukraine,UKR,1991,23.429,29.203,0,7.108,1.108,0,39.152,0
Ukraine,UKR,1992,19.84,32.991,0,8.008,0.856,0,38.306,0
Ukraine,UKR,1993,13.636,34.704,0,9.649,1.416,0,40.595,0
Ukraine,UKR,1994,12.916,32.762,0,10.444,1.838,0,42.04,0
Ukraine,UKR,1995,12.848,33.611,0,11.101,1.567,0,40.873,0
Ukraine,UKR,1996,10.067,26.269,0,13.01,1.411,0,49.242,0
Ukraine,UKR,1997,10.395,27.155,0,13.761,1.707,0,46.982,0
Ukraine,UKR,1998,10.982,28.445,0,13.323,2.787,0.001,44.463,0
Ukraine,UKR,1999,9.76,28.002,0,12.7,2.524,0.001,47.013,0
Ukraine,UKR,2000,9.17,28.346,0,13.585,1.98,0.001,46.918,0
Ukraine,UKR,2001,10.34,27.968,0,13.47,2.128,0.003,46.091,0
Ukraine,UKR,2002,10.311,28.392,0,13.824,1.706,0.004,45.763,0
Ukraine,UKR,2003,10.356,28.484,0,13.996,1.588,0.005,45.571,0
Ukraine,UKR,2004,10.924,27.04,0,14.853,2.006,0.006,45.172,0
Ukraine,UKR,2005,10.352,27.232,0,14.988,2.088,0.006,45.334,0
Ukraine,UKR,2006,10.662,28.886,0,14.937,2.133,0.006,43.376,0
Ukraine,UKR,2007,10.884,30.909,0,15.315,1.679,0.007,41.158,0.047
Ukraine,UKR,2008,11.041,31.292,0,15.266,1.956,0.008,40.392,0.045
Ukraine,UKR,2009,12.361,31.638,0,16.499,2.375,0.009,37.092,0.028
Ukraine,UKR,2010,10.826,31.538,0,16.48,2.431,0.009,38.681,0.035
Ukraine,UKR,2011,10.814,32.934,0.005,15.963,1.936,0.016,38.308,0.024
Ukraine,UKR,2012,10.645,34.782,0.06,16.254,1.89,0.052,36.293,0.024
Ukraine,UKR,2013,10.61,35.561,0.108,15.724,2.609,0.121,35.207,0.019
Ukraine,UKR,2014,10.336,34.729,0.092,18.881,1.811,0.241,33.841,0.028
Ukraine,UKR,2015,10.988,32.242,0.122,22.475,1.384,0.278,32.432,0.037
Ukraine,UKR,2016,11.12,36.503,0.119,19.69,1.867,0.232,30.391,0.033
Ukraine,UKR,2017,12.187,31.2,0.188,22.283,2.33,0.256,31.445,0.055
Ukraine,UKR,2018,11.694,32.604,0.28,21.317,2.634,0.3,31.066,0.056
Ukraine,UKR,2019,12.9,32.397,0.762,21.728,1.789,0.493,29.815,0.063
United Arab Emirates,ARE,1965,100,0,0,0,0,0,0,0
United Arab Emirates,ARE,1966,100,0,0,0,0,0,0,0
United Arab Emirates,ARE,1967,18.13,0,0,0,0,0,81.87,0
United Arab Emirates,ARE,1968,15.763,0,0,0,0,0,84.237,0
United Arab Emirates,ARE,1969,17.455,0,0,0,0,0,82.545,0
United Arab Emirates,ARE,1970,14.737,0,0,0,0,0,85.263,0
United Arab Emirates,ARE,1971,11.412,0,0,0,0,0,88.588,0
United Arab Emirates,ARE,1972,14.026,0,0,0,0,0,85.974,0
United Arab Emirates,ARE,1973,16.881,0,0,0,0,0,83.119,0
United Arab Emirates,ARE,1974,21.285,0,0,0,0,0,78.715,0
United Arab Emirates,ARE,1975,32.165,0,0,0,0,0,67.835,0
United Arab Emirates,ARE,1976,37.347,0,0,0,0,0,62.653,0
United Arab Emirates,ARE,1977,33.601,0,0,0,0,0,66.399,0
United Arab Emirates,ARE,1978,31.78,0,0,0,0,0,68.22,0
United Arab Emirates,ARE,1979,36.901,0,0,0,0,0,63.099,0
United Arab Emirates,ARE,1980,55.698,0,0,0,0,0,44.302,0
United Arab Emirates,ARE,1981,52.152,0,0,0,0,0,47.848,0
United Arab Emirates,ARE,1982,53.555,0,0,0,0,0,46.445,0
United Arab Emirates,ARE,1983,55.947,0,0,0,0,0,44.053,0
United Arab Emirates,ARE,1984,51.398,0,0,0,0,0,48.602,0
United Arab Emirates,ARE,1985,51.497,0,0,0,0,0,48.503,0
United Arab Emirates,ARE,1986,51.37,0,0,0,0,0,48.63,0
United Arab Emirates,ARE,1987,50.302,0,0,0,0,0,49.698,0
United Arab Emirates,ARE,1988,54.494,0,0,0,0,0,45.506,0
United Arab Emirates,ARE,1989,50.782,0,0,0,0,0,49.218,0
United Arab Emirates,ARE,1990,52.489,0,0,0,0,0,47.511,0
United Arab Emirates,ARE,1991,53.069,0,0,0,0,0,46.931,0
United Arab Emirates,ARE,1992,55.287,0,0,0,0,0,44.713,0
United Arab Emirates,ARE,1993,55.006,0,0,0,0,0,44.994,0
United Arab Emirates,ARE,1994,52.584,0,0,0,0,0,47.416,0
United Arab Emirates,ARE,1995,50.398,0,0,0,0,0,49.602,0
United Arab Emirates,ARE,1996,47.295,0,0,0,0,0,52.705,0
United Arab Emirates,ARE,1997,46.077,0,0,0,0,0,53.923,0
United Arab Emirates,ARE,1998,44.793,0,0,0,0,0,55.207,0
United Arab Emirates,ARE,1999,43.382,0,0,0,0,0,56.618,0
United Arab Emirates,ARE,2000,43.133,0,0,0,0,0,56.867,0
United Arab Emirates,ARE,2001,42.193,0.039,0,0,0,0,57.768,0
United Arab Emirates,ARE,2002,40.142,0.184,0,0,0,0,59.674,0
United Arab Emirates,ARE,2003,41.621,0.203,0,0,0,0,58.175,0
United Arab Emirates,ARE,2004,42.034,0.215,0,0,0,0,57.751,0
United Arab Emirates,ARE,2005,41.873,0.239,0,0,0,0,57.888,0
United Arab Emirates,ARE,2006,42.822,0.44,0,0,0,0,56.739,0
United Arab Emirates,ARE,2007,41.478,0.192,0,0,0,0,58.33,0
United Arab Emirates,ARE,2008,38.024,0.424,0,0,0,0,61.552,0
United Arab Emirates,ARE,2009,37.726,0.343,0.002,0,0,0,61.929,0
United Arab Emirates,ARE,2010,38.382,0.785,0.005,0,0,0,60.828,0
United Arab Emirates,ARE,2011,39.517,0.503,0.005,0,0,0,59.974,0
United Arab Emirates,ARE,2012,39.269,1.49,0.006,0,0,0,59.236,0
United Arab Emirates,ARE,2013,41.243,1.809,0.019,0,0,0,56.928,0
United Arab Emirates,ARE,2014,41.878,2.027,0.069,0,0,0.001,56.024,0.001
United Arab Emirates,ARE,2015,40.904,1.601,0.063,0,0,0.001,57.431,0.001
United Arab Emirates,ARE,2016,42.073,1.654,0.066,0,0,0,56.205,0.001
United Arab Emirates,ARE,2017,40.951,1.89,0.15,0,0,0,57.008,0.001
United Arab Emirates,ARE,2018,41.87,2.1,0.245,0,0,0,55.784,0.001
United Arab Emirates,ARE,2019,40.46,2.133,0.769,0,0,0,56.636,0.001
United Kingdom,GBR,1965,38.268,58.99,0,1.816,0.554,0,0.371,0
United Kingdom,GBR,1966,40.805,55.878,0,2.415,0.542,0,0.361,0
United Kingdom,GBR,1967,43.844,52.187,0,2.78,0.583,0,0.607,0
United Kingdom,GBR,1968,44.807,50.422,0,3.02,0.429,0,1.322,0
United Kingdom,GBR,1969,46.48,47.43,0,3.241,0.362,0,2.486,0
United Kingdom,GBR,1970,48.213,43.817,0,2.835,0.494,0,4.641,0
United Kingdom,GBR,1971,49.38,39.563,0,3.059,0.375,0,7.623,0
United Kingdom,GBR,1972,51.601,34.153,0,3.215,0.369,0,10.662,0
United Kingdom,GBR,1973,50.456,35.238,0,2.918,0.4,0,10.988,0
United Kingdom,GBR,1974,49.354,32.669,0,3.69,0.447,0,13.841,0
United Kingdom,GBR,1975,45.782,34.857,0,3.532,0.447,0,15.382,0
United Kingdom,GBR,1976,44.604,34.763,0,4.125,0.518,0,15.989,0
United Kingdom,GBR,1977,44.153,34.238,0,4.483,0.443,0,16.683,0
United Kingdom,GBR,1978,45.034,33.162,0,4.146,0.453,0,17.205,0
United Kingdom,GBR,1979,43.407,34.053,0,4.076,0.458,0,18.007,0
United Kingdom,GBR,1980,40.75,34.753,0,4.324,0.462,0,19.711,0
United Kingdom,GBR,1981,38.807,35.551,0,4.562,0.531,0,20.549,0
United Kingdom,GBR,1982,39.777,33.599,0,5.353,0.552,0,20.719,0
United Kingdom,GBR,1983,38.102,33.78,0,6.055,0.55,0,21.513,0
United Kingdom,GBR,1984,46.862,24.016,0,6.549,0.55,0,22.022,0
United Kingdom,GBR,1985,39.062,30.644,0,7.112,0.46,0,22.722,0
United Kingdom,GBR,1986,38.093,32.2,0,6.691,0.54,0,22.476,0
United Kingdom,GBR,1987,37.101,33.039,0,6.266,0.475,0,23.119,0
United Kingdom,GBR,1988,38.956,31.656,0,7.105,0.547,0,21.736,0
United Kingdom,GBR,1989,39.782,30.44,0,8.023,0.533,0.001,21.221,0
United Kingdom,GBR,1990,39.976,30.173,0,7.296,0.568,0.001,21.921,0.066
United Kingdom,GBR,1991,38.971,29.602,0,7.667,0.493,0.001,23.192,0.075
United Kingdom,GBR,1992,39.662,28.014,0,8.402,0.585,0.004,23.231,0.102
United Kingdom,GBR,1993,39.416,24.122,0,9.665,0.465,0.023,26.178,0.13
United Kingdom,GBR,1994,39.483,22.799,0,9.666,0.56,0.038,27.287,0.166
United Kingdom,GBR,1995,38.888,21.681,0,9.708,0.508,0.043,28.994,0.179
United Kingdom,GBR,1996,38.012,19.331,0,9.852,0.353,0.051,32.213,0.188
United Kingdom,GBR,1997,37.579,17.548,0,10.396,0.466,0.071,33.717,0.223
United Kingdom,GBR,1998,37.04,16.931,0,10.428,0.536,0.092,34.694,0.278
United Kingdom,GBR,1999,36.709,15.13,0,10.023,0.562,0.09,37.126,0.361
United Kingdom,GBR,2000,35.905,16.063,0,8.886,0.531,0.099,38.11,0.405
United Kingdom,GBR,2001,35.428,16.832,0,9.248,0.416,0.099,37.512,0.465
United Kingdom,GBR,2002,35.998,15.802,0,9.165,0.499,0.131,37.872,0.53
United Kingdom,GBR,2003,35.763,16.626,0,9.065,0.33,0.132,37.446,0.631
United Kingdom,GBR,2004,36.527,15.894,0,8.082,0.489,0.196,38.061,0.744
United Kingdom,GBR,2005,37.421,16.07,0.001,8.105,0.489,0.289,36.69,0.904
United Kingdom,GBR,2006,37.555,17.791,0.001,7.537,0.459,0.423,35.228,0.927
United Kingdom,GBR,2007,37.48,17.195,0.001,6.448,0.519,0.54,36.705,0.954
United Kingdom,GBR,2008,37.31,16.247,0.002,5.435,0.532,0.735,38.375,0.999
United Kingdom,GBR,2009,37.361,14.3,0.002,7.481,0.566,1.005,37.648,1.16
United Kingdom,GBR,2010,36.024,14.487,0.004,6.526,0.377,1.08,39.669,1.288
United Kingdom,GBR,2011,37.479,15.582,0.027,7.616,0.628,1.762,34.901,1.47
United Kingdom,GBR,2012,36.015,19.069,0.147,7.632,0.576,2.152,32.365,1.598
United Kingdom,GBR,2013,35.613,18.186,0.218,7.645,0.509,3.075,32.281,1.96
United Kingdom,GBR,2014,37.752,15.532,0.463,7.282,0.673,3.651,31.444,2.584
United Kingdom,GBR,2015,38.359,11.911,0.846,7.899,0.707,4.522,31.978,3.285
United Kingdom,GBR,2016,39.96,5.79,1.176,8.103,0.635,4.197,36.24,3.396
United Kingdom,GBR,2017,40.302,4.746,1.292,7.921,0.668,5.59,35.403,3.579
United Kingdom,GBR,2018,39.838,3.986,1.444,7.309,0.614,6.393,35.825,3.906
United Kingdom,GBR,2019,39.611,3.345,1.441,6.388,0.677,7.292,36.202,4.156
United States,USA,1965,45.184,22.137,0,0.073,3.795,0,28.556,0.254
United States,USA,1966,44.916,21.976,0,0.105,3.61,0,29.139,0.254
United States,USA,1967,45.083,20.835,0,0.141,3.965,0,29.731,0.246
United States,USA,1968,45.446,20.328,0,0.217,3.753,0,30.001,0.256
United States,USA,1969,45.489,19.376,0,0.229,3.997,0,30.656,0.253
United States,USA,1970,45.761,18.565,0,0.347,3.828,0,31.254,0.245
United States,USA,1971,46.369,17.199,0,0.593,4.028,0,31.565,0.245
United States,USA,1972,47.652,17.033,0,0.801,3.922,0,30.329,0.263
United States,USA,1973,48.315,17.573,0,1.188,3.76,0,28.893,0.27
United States,USA,1974,47.581,17.598,0,1.664,4.261,0,28.613,0.283
United States,USA,1975,47.828,18.038,0,2.581,4.352,0,26.92,0.281
United States,USA,1976,48.689,18.351,0,2.711,3.906,0,26.039,0.304
United States,USA,1977,50.076,18.326,0,3.468,2.966,0,24.854,0.309
United States,USA,1978,49.263,18.038,0,3.804,3.743,0,24.829,0.323
United States,USA,1979,47.668,19.478,0,3.47,3.695,0,25.356,0.333
United States,USA,1980,45.828,20.726,0,3.544,3.781,0,25.763,0.357
United States,USA,1981,44.051,22.024,0,3.965,3.681,0,25.901,0.378
United States,USA,1982,43.522,22.135,0,4.29,4.548,0,25.124,0.381
United States,USA,1983,43.45,23.065,0,4.476,4.903,0,23.674,0.432
United States,USA,1984,42.736,23.521,0,4.741,4.503,0,24.01,0.489
United States,USA,1985,42.666,24.142,0,5.566,3.958,0,23.166,0.502
United States,USA,1986,44.155,23.697,0,5.97,4.068,0,21.58,0.53
United States,USA,1987,43.593,23.915,0,6.35,3.384,0,22.193,0.565
United States,USA,1988,43.415,23.932,0,7.028,2.894,0,22.194,0.537
United States,USA,1989,42.386,23.653,0.003,6.895,3.4,0.026,23.033,0.605
United States,USA,1990,41.358,23.726,0.005,7.497,3.609,0.035,22.982,0.709
United States,USA,1991,40.538,23.535,0.006,7.972,3.552,0.037,23.519,0.749
United States,USA,1992,40.764,23.348,0.005,7.934,3.063,0.036,23.959,0.79
United States,USA,1993,40.269,23.723,0.006,7.665,3.332,0.036,24.053,0.799
United States,USA,1994,40.567,23.376,0.006,7.897,3.038,0.041,24.169,0.777
United States,USA,1995,39.621,23.091,0.006,8.129,3.569,0.037,24.687,0.726
United States,USA,1996,39.731,23.356,0.006,7.88,3.856,0.036,24.321,0.719
United States,USA,1997,39.957,23.67,0.006,7.287,3.92,0.037,24.282,0.725
United States,USA,1998,40.37,23.746,0.006,7.758,3.524,0.033,23.716,0.718
United States,USA,1999,40.774,23.297,0.006,8.24,3.403,0.049,23.384,0.715
United States,USA,2000,40.313,23.788,0.005,8.341,2.867,0.059,23.778,0.7
United States,USA,2001,41.219,23.645,0.006,8.655,2.249,0.073,23.278,0.715
United States,USA,2002,40.653,23.297,0.006,8.601,2.704,0.11,23.689,0.752
United States,USA,2003,41.141,23.666,0.006,8.34,2.801,0.117,22.932,0.74
United States,USA,2004,41.819,23.36,0.007,8.391,2.654,0.144,22.58,0.727
United States,USA,2005,41.861,23.693,0.008,8.265,2.675,0.181,22.219,0.729
United States,USA,2006,41.662,23.52,0.008,8.336,2.872,0.27,22.075,0.735
United States,USA,2007,40.831,23.508,0.011,8.369,2.396,0.343,23.165,0.728
United States,USA,2008,39.073,23.72,0.016,8.525,2.522,0.562,23.932,0.739
United States,USA,2009,38.98,21.948,0.022,8.832,2.852,0.784,24.726,0.768
United States,USA,2010,38.303,22.46,0.03,8.576,2.597,0.965,25.099,0.758
United States,USA,2011,37.887,21.396,0.048,8.427,3.202,1.23,25.731,0.768
United States,USA,2012,38.045,19.421,0.093,8.373,2.833,1.471,27.621,0.796
United States,USA,2013,37.672,19.632,0.161,8.312,2.668,1.697,27.637,0.807
United States,USA,2014,37.552,19.386,0.288,8.262,2.518,1.807,27.942,0.828
United States,USA,2015,38.698,16.912,0.39,8.293,2.436,1.904,29.05,0.828
United States,USA,2016,39.034,15.496,0.545,8.344,2.595,2.256,29.307,0.814
United States,USA,2017,39.299,15.021,0.761,8.259,2.893,2.504,28.853,0.807
United States,USA,2018,38.814,13.893,0.883,7.951,2.71,2.577,30.876,0.767
United States,USA,2019,39.079,11.982,1.021,8.025,2.554,2.855,32.202,0.738
Uzbekistan,UZB,1985,28.63,3.593,0,0,3.132,0,64.645,0
Uzbekistan,UZB,1986,29.828,4.133,0,0,2.707,0,63.332,0
Uzbekistan,UZB,1987,27.725,3.377,0,0,3.89,0,65.008,0
Uzbekistan,UZB,1988,32.218,3.501,0,0,3.879,0,60.402,0
Uzbekistan,UZB,1989,30.313,3.886,0,0,2.934,0,62.868,0
Uzbekistan,UZB,1990,23.518,4.18,0,0,3.637,0,68.665,0
Uzbekistan,UZB,1991,24.626,3.777,0,0,3.258,0,68.339,0
Uzbekistan,UZB,1992,21.09,3.125,0,0,3.568,0,72.217,0
Uzbekistan,UZB,1993,20.634,2.361,0,0,3.883,0,73.122,0
Uzbekistan,UZB,1994,18.093,2.428,0,0,3.844,0,75.635,0
Uzbekistan,UZB,1995,15.556,2.045,0,0,3.388,0,79.011,0
Uzbekistan,UZB,1996,14.933,1.852,0,0,3.464,0,79.752,0
Uzbekistan,UZB,1997,16.01,1.859,0,0,3.098,0,79.033,0
Uzbekistan,UZB,1998,15.775,1.862,0,0,3.085,0,79.278,0
Uzbekistan,UZB,1999,14.344,1.648,0,0,2.699,0,81.309,0
Uzbekistan,UZB,2000,14.078,1.386,0,0,2.744,0,81.792,0
Uzbekistan,UZB,2001,13.482,1.502,0,0,2.783,0,82.233,0
Uzbekistan,UZB,2002,12.955,1.492,0,0,2.779,0,82.774,0
