date,new_cases,total_cases,country,continent
7/29/2020,383,114980,Canada,North America
7/30/2020,476,115456,Canada,North America
7/31/2020,329,115785,Canada,North America
8/1/2020,513,116298,Canada,North America
8/2/2020,287,116585,Canada,North America
8/3/2020,285,116870,Canada,North America
8/4/2020,147,117017,Canada,North America
8/5/2020,760,117777,Canada,North America
8/6/2020,395,118172,Canada,North America
8/7/2020,374,118546,Canada,North America
8/8/2020,424,118970,Canada,North America
8/9/2020,236,119206,Canada,North America
8/10/2020,245,119451,Canada,North America
8/11/2020,666,120117,Canada,North America
8/12/2020,289,120406,Canada,North America
8/13/2020,423,120829,Canada,North America
8/14/2020,405,121234,Canada,North America
8/15/2020,418,121652,Canada,North America
8/16/2020,237,121889,Canada,North America
8/17/2020,198,122087,Canada,North America
8/18/2020,785,122872,Canada,North America
8/19/2020,282,123154,Canada,North America
8/20/2020,336,123490,Canada,North America
8/21/2020,383,123873,Canada,North America
8/22/2020,499,124372,Canada,North America
8/23/2020,257,124629,Canada,North America
8/24/2020,267,124896,Canada,North America
8/25/2020,751,125647,Canada,North America
8/26/2020,322,125969,Canada,North America
8/27/2020,448,126417,Canada,North America
8/28/2020,431,126848,Canada,North America
8/29/2020,510,127358,Canada,North America
3/21/2020,2,2,Cape_Verde,Africa
3/22/2020,1,3,Cape_Verde,Africa
3/23/2020,0,3,Cape_Verde,Africa
3/24/2020,0,3,Cape_Verde,Africa
3/25/2020,0,3,Cape_Verde,Africa
3/26/2020,1,4,Cape_Verde,Africa
3/27/2020,1,5,Cape_Verde,Africa
3/28/2020,0,5,Cape_Verde,Africa
3/29/2020,0,5,Cape_Verde,Africa
3/30/2020,0,5,Cape_Verde,Africa
3/31/2020,0,5,Cape_Verde,Africa
4/1/2020,1,6,Cape_Verde,Africa
4/2/2020,0,6,Cape_Verde,Africa
4/3/2020,0,6,Cape_Verde,Africa
4/4/2020,0,6,Cape_Verde,Africa
4/5/2020,1,7,Cape_Verde,Africa
4/6/2020,0,7,Cape_Verde,Africa
4/7/2020,0,7,Cape_Verde,Africa
4/8/2020,0,7,Cape_Verde,Africa
4/9/2020,0,7,Cape_Verde,Africa
4/10/2020,0,7,Cape_Verde,Africa
4/11/2020,0,7,Cape_Verde,Africa
4/12/2020,1,8,Cape_Verde,Africa
4/13/2020,2,10,Cape_Verde,Africa
4/14/2020,0,10,Cape_Verde,Africa
4/15/2020,1,11,Cape_Verde,Africa
4/16/2020,44,55,Cape_Verde,Africa
4/17/2020,0,55,Cape_Verde,Africa
4/18/2020,1,56,Cape_Verde,Africa
4/19/2020,2,58,Cape_Verde,Africa
4/20/2020,3,61,Cape_Verde,Africa
4/21/2020,6,67,Cape_Verde,Africa
4/22/2020,0,67,Cape_Verde,Africa
4/23/2020,6,73,Cape_Verde,Africa
4/24/2020,9,82,Cape_Verde,Africa
4/25/2020,6,88,Cape_Verde,Africa
4/26/2020,2,90,Cape_Verde,Africa
4/27/2020,16,106,Cape_Verde,Africa
4/28/2020,3,109,Cape_Verde,Africa
4/29/2020,4,113,Cape_Verde,Africa
4/30/2020,0,113,Cape_Verde,Africa
5/1/2020,8,121,Cape_Verde,Africa
5/2/2020,2,123,Cape_Verde,Africa
5/3/2020,29,152,Cape_Verde,Africa
5/4/2020,13,165,Cape_Verde,Africa
5/5/2020,10,175,Cape_Verde,Africa
5/6/2020,11,186,Cape_Verde,Africa
5/7/2020,5,191,Cape_Verde,Africa
5/8/2020,27,218,Cape_Verde,Africa
5/9/2020,12,230,Cape_Verde,Africa
5/10/2020,6,236,Cape_Verde,Africa
5/11/2020,10,246,Cape_Verde,Africa
5/12/2020,14,260,Cape_Verde,Africa
5/13/2020,10,270,Cape_Verde,Africa
5/14/2020,19,289,Cape_Verde,Africa
5/15/2020,26,315,Cape_Verde,Africa
5/16/2020,11,326,Cape_Verde,Africa
5/17/2020,2,328,Cape_Verde,Africa
5/18/2020,0,328,Cape_Verde,Africa
5/19/2020,0,328,Cape_Verde,Africa
5/20/2020,7,335,Cape_Verde,Africa
5/21/2020,14,349,Cape_Verde,Africa
5/22/2020,7,356,Cape_Verde,Africa
5/23/2020,6,362,Cape_Verde,Africa
5/24/2020,9,371,Cape_Verde,Africa
5/25/2020,9,380,Cape_Verde,Africa
5/26/2020,10,390,Cape_Verde,Africa
5/27/2020,0,390,Cape_Verde,Africa
5/28/2020,0,390,Cape_Verde,Africa
5/29/2020,0,390,Cape_Verde,Africa
5/30/2020,15,405,Cape_Verde,Africa
5/31/2020,16,421,Cape_Verde,Africa
6/1/2020,14,435,Cape_Verde,Africa
6/2/2020,23,458,Cape_Verde,Africa
6/3/2020,8,466,Cape_Verde,Africa
6/4/2020,11,477,Cape_Verde,Africa
6/5/2020,25,502,Cape_Verde,Africa
6/6/2020,34,536,Cape_Verde,Africa
6/7/2020,6,542,Cape_Verde,Africa
6/8/2020,12,554,Cape_Verde,Africa
6/9/2020,13,567,Cape_Verde,Africa
6/10/2020,18,585,Cape_Verde,Africa
6/11/2020,30,615,Cape_Verde,Africa
6/12/2020,42,657,Cape_Verde,Africa
6/13/2020,40,697,Cape_Verde,Africa
6/14/2020,29,726,Cape_Verde,Africa
6/15/2020,24,750,Cape_Verde,Africa
6/16/2020,10,760,Cape_Verde,Africa
6/17/2020,21,781,Cape_Verde,Africa
6/18/2020,11,792,Cape_Verde,Africa
6/19/2020,31,823,Cape_Verde,Africa
6/20/2020,25,848,Cape_Verde,Africa
6/21/2020,15,863,Cape_Verde,Africa
6/22/2020,27,890,Cape_Verde,Africa
6/23/2020,54,944,Cape_Verde,Africa
6/24/2020,38,982,Cape_Verde,Africa
6/25/2020,17,999,Cape_Verde,Africa
6/26/2020,4,1003,Cape_Verde,Africa
6/27/2020,24,1027,Cape_Verde,Africa
6/28/2020,64,1091,Cape_Verde,Africa
6/29/2020,64,1155,Cape_Verde,Africa
6/30/2020,10,1165,Cape_Verde,Africa
7/1/2020,62,1227,Cape_Verde,Africa
7/2/2020,40,1267,Cape_Verde,Africa
7/3/2020,34,1301,Cape_Verde,Africa
7/4/2020,81,1382,Cape_Verde,Africa
7/5/2020,38,1420,Cape_Verde,Africa
7/6/2020,31,1451,Cape_Verde,Africa
7/7/2020,12,1463,Cape_Verde,Africa
7/8/2020,36,1499,Cape_Verde,Africa
7/9/2020,43,1542,Cape_Verde,Africa
7/10/2020,11,1553,Cape_Verde,Africa
7/11/2020,0,1553,Cape_Verde,Africa
7/12/2020,38,1591,Cape_Verde,Africa
7/13/2020,107,1698,Cape_Verde,Africa
7/14/2020,24,1722,Cape_Verde,Africa
7/15/2020,58,1780,Cape_Verde,Africa
7/16/2020,57,1837,Cape_Verde,Africa
7/17/2020,57,1894,Cape_Verde,Africa
7/18/2020,45,1939,Cape_Verde,Africa
7/19/2020,75,2014,Cape_Verde,Africa
7/20/2020,29,2043,Cape_Verde,Africa
7/21/2020,28,2071,Cape_Verde,Africa
7/22/2020,36,2107,Cape_Verde,Africa
7/23/2020,47,2154,Cape_Verde,Africa
7/24/2020,36,2190,Cape_Verde,Africa
7/25/2020,30,2220,Cape_Verde,Africa
7/26/2020,38,2258,Cape_Verde,Africa
7/27/2020,49,2307,Cape_Verde,Africa
7/28/2020,21,2328,Cape_Verde,Africa
7/29/2020,26,2354,Cape_Verde,Africa
7/30/2020,19,2373,Cape_Verde,Africa
7/31/2020,0,2373,Cape_Verde,Africa
8/1/2020,78,2451,Cape_Verde,Africa
8/2/2020,29,2480,Cape_Verde,Africa
8/3/2020,67,2547,Cape_Verde,Africa
8/4/2020,36,2583,Cape_Verde,Africa
8/5/2020,48,2631,Cape_Verde,Africa
8/6/2020,58,2689,Cape_Verde,Africa
8/7/2020,45,2734,Cape_Verde,Africa
8/8/2020,46,2780,Cape_Verde,Africa
8/9/2020,55,2835,Cape_Verde,Africa
8/10/2020,23,2858,Cape_Verde,Africa
8/11/2020,25,2883,Cape_Verde,Africa
8/12/2020,37,2920,Cape_Verde,Africa
8/13/2020,80,3000,Cape_Verde,Africa
8/14/2020,73,3073,Cape_Verde,Africa
8/15/2020,63,3136,Cape_Verde,Africa
8/16/2020,27,3163,Cape_Verde,Africa
8/17/2020,16,3179,Cape_Verde,Africa
8/18/2020,24,3203,Cape_Verde,Africa
8/19/2020,50,3253,Cape_Verde,Africa
8/20/2020,68,3321,Cape_Verde,Africa
8/21/2020,47,3368,Cape_Verde,Africa
8/22/2020,44,3412,Cape_Verde,Africa
8/23/2020,43,3455,Cape_Verde,Africa
8/24/2020,54,3509,Cape_Verde,Africa
8/25/2020,23,3532,Cape_Verde,Africa
8/26/2020,36,3568,Cape_Verde,Africa
8/27/2020,62,3630,Cape_Verde,Africa
8/28/2020,69,3699,Cape_Verde,Africa
8/29/2020,46,3745,Cape_Verde,Africa
3/20/2020,1,1,Cayman_Islands,North America
3/21/2020,2,3,Cayman_Islands,North America
3/22/2020,0,3,Cayman_Islands,North America
3/23/2020,0,3,Cayman_Islands,North America
3/24/2020,0,3,Cayman_Islands,North America
3/25/2020,0,3,Cayman_Islands,North America
3/26/2020,0,3,Cayman_Islands,North America
3/27/2020,3,6,Cayman_Islands,North America
3/28/2020,2,8,Cayman_Islands,North America
3/29/2020,0,8,Cayman_Islands,North America
3/30/2020,0,8,Cayman_Islands,North America
3/31/2020,4,12,Cayman_Islands,North America
4/1/2020,2,14,Cayman_Islands,North America
4/2/2020,8,22,Cayman_Islands,North America
4/3/2020,6,28,Cayman_Islands,North America
4/4/2020,1,29,Cayman_Islands,North America
4/5/2020,6,35,Cayman_Islands,North America
4/6/2020,4,39,Cayman_Islands,North America
4/7/2020,0,39,Cayman_Islands,North America
4/8/2020,6,45,Cayman_Islands,North America
4/9/2020,0,45,Cayman_Islands,North America
4/10/2020,0,45,Cayman_Islands,North America
4/11/2020,0,45,Cayman_Islands,North America
4/12/2020,8,53,Cayman_Islands,North America
4/13/2020,0,53,Cayman_Islands,North America
4/14/2020,0,53,Cayman_Islands,North America
4/15/2020,1,54,Cayman_Islands,North America
4/16/2020,6,60,Cayman_Islands,North America
4/17/2020,1,61,Cayman_Islands,North America
4/18/2020,0,61,Cayman_Islands,North America
4/19/2020,0,61,Cayman_Islands,North America
4/20/2020,0,61,Cayman_Islands,North America
4/21/2020,5,66,Cayman_Islands,North America
4/22/2020,0,66,Cayman_Islands,North America
4/23/2020,0,66,Cayman_Islands,North America
4/24/2020,0,66,Cayman_Islands,North America
4/25/2020,0,66,Cayman_Islands,North America
4/26/2020,4,70,Cayman_Islands,North America
4/27/2020,0,70,Cayman_Islands,North America
4/28/2020,0,70,Cayman_Islands,North America
4/29/2020,0,70,Cayman_Islands,North America
4/30/2020,3,73,Cayman_Islands,North America
5/1/2020,0,73,Cayman_Islands,North America
5/2/2020,1,74,Cayman_Islands,North America
5/3/2020,0,74,Cayman_Islands,North America
5/4/2020,0,74,Cayman_Islands,North America
5/5/2020,1,75,Cayman_Islands,North America
5/6/2020,0,75,Cayman_Islands,North America
5/7/2020,3,78,Cayman_Islands,North America
5/8/2020,0,78,Cayman_Islands,North America
5/9/2020,3,81,Cayman_Islands,North America
5/10/2020,0,81,Cayman_Islands,North America
5/11/2020,0,81,Cayman_Islands,North America
5/12/2020,3,84,Cayman_Islands,North America
5/13/2020,1,85,Cayman_Islands,North America
5/14/2020,0,85,Cayman_Islands,North America
5/15/2020,8,93,Cayman_Islands,North America
5/16/2020,0,93,Cayman_Islands,North America
5/17/2020,1,94,Cayman_Islands,North America
5/18/2020,0,94,Cayman_Islands,North America
5/19/2020,0,94,Cayman_Islands,North America
5/20/2020,17,111,Cayman_Islands,North America
5/21/2020,0,111,Cayman_Islands,North America
5/22/2020,0,111,Cayman_Islands,North America
5/23/2020,10,121,Cayman_Islands,North America
5/24/2020,8,129,Cayman_Islands,North America
5/25/2020,0,129,Cayman_Islands,North America
5/26/2020,5,134,Cayman_Islands,North America
5/27/2020,3,137,Cayman_Islands,North America
5/28/2020,3,140,Cayman_Islands,North America
5/29/2020,0,140,Cayman_Islands,North America
5/30/2020,1,141,Cayman_Islands,North America
5/31/2020,0,141,Cayman_Islands,North America
6/1/2020,0,141,Cayman_Islands,North America
6/2/2020,9,150,Cayman_Islands,North America
6/3/2020,1,151,Cayman_Islands,North America
6/4/2020,5,156,Cayman_Islands,North America
6/5/2020,4,160,Cayman_Islands,North America
6/6/2020,4,164,Cayman_Islands,North America
6/7/2020,0,164,Cayman_Islands,North America
6/8/2020,0,164,Cayman_Islands,North America
6/9/2020,7,171,Cayman_Islands,North America
6/10/2020,5,176,Cayman_Islands,North America
6/11/2020,4,180,Cayman_Islands,North America
6/12/2020,0,180,Cayman_Islands,North America
6/13/2020,7,187,Cayman_Islands,North America
6/14/2020,0,187,Cayman_Islands,North America
6/15/2020,0,187,Cayman_Islands,North America
6/16/2020,0,187,Cayman_Islands,North America
6/17/2020,6,193,Cayman_Islands,North America
6/18/2020,0,193,Cayman_Islands,North America
6/19/2020,0,193,Cayman_Islands,North America
6/20/2020,2,195,Cayman_Islands,North America
6/21/2020,0,195,Cayman_Islands,North America
6/22/2020,0,195,Cayman_Islands,North America
6/23/2020,0,195,Cayman_Islands,North America
6/24/2020,0,195,Cayman_Islands,North America
6/25/2020,1,196,Cayman_Islands,North America
6/26/2020,0,196,Cayman_Islands,North America
6/27/2020,0,196,Cayman_Islands,North America
6/28/2020,0,196,Cayman_Islands,North America
6/29/2020,0,196,Cayman_Islands,North America
6/30/2020,3,199,Cayman_Islands,North America
7/1/2020,1,200,Cayman_Islands,North America
7/2/2020,1,201,Cayman_Islands,North America
7/3/2020,0,201,Cayman_Islands,North America
7/4/2020,0,201,Cayman_Islands,North America
7/5/2020,0,201,Cayman_Islands,North America
7/6/2020,0,201,Cayman_Islands,North America
7/7/2020,0,201,Cayman_Islands,North America
7/8/2020,0,201,Cayman_Islands,North America
7/9/2020,0,201,Cayman_Islands,North America
7/10/2020,0,201,Cayman_Islands,North America
7/11/2020,0,201,Cayman_Islands,North America
7/12/2020,0,201,Cayman_Islands,North America
7/13/2020,0,201,Cayman_Islands,North America
7/14/2020,0,201,Cayman_Islands,North America
7/15/2020,2,203,Cayman_Islands,North America
7/16/2020,0,203,Cayman_Islands,North America
7/17/2020,0,203,Cayman_Islands,North America
7/18/2020,0,203,Cayman_Islands,North America
7/19/2020,0,203,Cayman_Islands,North America
7/20/2020,0,203,Cayman_Islands,North America
7/21/2020,0,203,Cayman_Islands,North America
7/22/2020,0,203,Cayman_Islands,North America
7/23/2020,0,203,Cayman_Islands,North America
7/24/2020,0,203,Cayman_Islands,North America
7/25/2020,0,203,Cayman_Islands,North America
7/26/2020,0,203,Cayman_Islands,North America
7/27/2020,0,203,Cayman_Islands,North America
7/28/2020,0,203,Cayman_Islands,North America
7/29/2020,0,203,Cayman_Islands,North America
7/30/2020,0,203,Cayman_Islands,North America
7/31/2020,0,203,Cayman_Islands,North America
8/1/2020,0,203,Cayman_Islands,North America
8/2/2020,0,203,Cayman_Islands,North America
8/3/2020,0,203,Cayman_Islands,North America
8/4/2020,0,203,Cayman_Islands,North America
8/5/2020,0,203,Cayman_Islands,North America
8/6/2020,0,203,Cayman_Islands,North America
8/7/2020,0,203,Cayman_Islands,North America
8/8/2020,0,203,Cayman_Islands,North America
8/9/2020,0,203,Cayman_Islands,North America
8/10/2020,0,203,Cayman_Islands,North America
8/11/2020,0,203,Cayman_Islands,North America
8/12/2020,0,203,Cayman_Islands,North America
8/13/2020,0,203,Cayman_Islands,North America
8/14/2020,0,203,Cayman_Islands,North America
8/15/2020,0,203,Cayman_Islands,North America
8/16/2020,0,203,Cayman_Islands,North America
8/17/2020,0,203,Cayman_Islands,North America
8/18/2020,0,203,Cayman_Islands,North America
8/19/2020,0,203,Cayman_Islands,North America
8/20/2020,2,205,Cayman_Islands,North America
8/21/2020,0,205,Cayman_Islands,North America
8/22/2020,0,205,Cayman_Islands,North America
8/23/2020,0,205,Cayman_Islands,North America
8/24/2020,0,205,Cayman_Islands,North America
8/25/2020,0,205,Cayman_Islands,North America
8/26/2020,0,205,Cayman_Islands,North America
8/27/2020,0,205,Cayman_Islands,North America
8/28/2020,0,205,Cayman_Islands,North America
8/29/2020,0,205,Cayman_Islands,North America
3/16/2020,1,1,Central_African_Republic,Africa
3/17/2020,0,1,Central_African_Republic,Africa
3/18/2020,0,1,Central_African_Republic,Africa
3/19/2020,0,1,Central_African_Republic,Africa
3/20/2020,0,1,Central_African_Republic,Africa
3/21/2020,0,1,Central_African_Republic,Africa
3/22/2020,2,3,Central_African_Republic,Africa
3/23/2020,1,4,Central_African_Republic,Africa
3/24/2020,0,4,Central_African_Republic,Africa
3/25/2020,0,4,Central_African_Republic,Africa
3/26/2020,0,4,Central_African_Republic,Africa
3/27/2020,1,5,Central_African_Republic,Africa
3/28/2020,0,5,Central_African_Republic,Africa
3/29/2020,1,6,Central_African_Republic,Africa
3/30/2020,0,6,Central_African_Republic,Africa
3/31/2020,0,6,Central_African_Republic,Africa
4/1/2020,0,6,Central_African_Republic,Africa
4/2/2020,2,8,Central_African_Republic,Africa
4/3/2020,0,8,Central_African_Republic,Africa
4/4/2020,0,8,Central_African_Republic,Africa
4/5/2020,1,9,Central_African_Republic,Africa
4/6/2020,0,9,Central_African_Republic,Africa
4/7/2020,0,9,Central_African_Republic,Africa
4/8/2020,0,9,Central_African_Republic,Africa
4/9/2020,1,10,Central_African_Republic,Africa
4/10/2020,1,11,Central_African_Republic,Africa
4/11/2020,0,11,Central_African_Republic,Africa
4/12/2020,0,11,Central_African_Republic,Africa
4/13/2020,0,11,Central_African_Republic,Africa
4/14/2020,0,11,Central_African_Republic,Africa
4/15/2020,0,11,Central_African_Republic,Africa
4/16/2020,0,11,Central_African_Republic,Africa
4/17/2020,1,12,Central_African_Republic,Africa
4/18/2020,0,12,Central_African_Republic,Africa
4/19/2020,0,12,Central_African_Republic,Africa
4/20/2020,0,12,Central_African_Republic,Africa
4/21/2020,0,12,Central_African_Republic,Africa
4/22/2020,2,14,Central_African_Republic,Africa
4/23/2020,2,16,Central_African_Republic,Africa
4/24/2020,1,17,Central_African_Republic,Africa
4/25/2020,2,19,Central_African_Republic,Africa
4/26/2020,0,19,Central_African_Republic,Africa
4/27/2020,0,19,Central_African_Republic,Africa
4/28/2020,31,50,Central_African_Republic,Africa
4/29/2020,0,50,Central_African_Republic,Africa
4/30/2020,0,50,Central_African_Republic,Africa
5/1/2020,0,50,Central_African_Republic,Africa
5/2/2020,22,72,Central_African_Republic,Africa
5/3/2020,0,72,Central_African_Republic,Africa
5/4/2020,0,72,Central_African_Republic,Africa
5/5/2020,22,94,Central_African_Republic,Africa
5/6/2020,0,94,Central_African_Republic,Africa
5/7/2020,0,94,Central_African_Republic,Africa
5/8/2020,0,94,Central_African_Republic,Africa
5/9/2020,49,143,Central_African_Republic,Africa
5/10/2020,0,143,Central_African_Republic,Africa
5/11/2020,36,179,Central_African_Republic,Africa
5/12/2020,0,179,Central_African_Republic,Africa
5/13/2020,0,179,Central_African_Republic,Africa
5/14/2020,18,197,Central_African_Republic,Africa
5/15/2020,24,221,Central_African_Republic,Africa
5/16/2020,80,301,Central_African_Republic,Africa
5/17/2020,26,327,Central_African_Republic,Africa
5/18/2020,0,327,Central_African_Republic,Africa
5/19/2020,9,336,Central_African_Republic,Africa
5/20/2020,75,411,Central_African_Republic,Africa
5/21/2020,0,411,Central_African_Republic,Africa
5/22/2020,25,436,Central_African_Republic,Africa
5/23/2020,43,479,Central_African_Republic,Africa
5/24/2020,73,552,Central_African_Republic,Africa
5/25/2020,52,604,Central_African_Republic,Africa
5/26/2020,48,652,Central_African_Republic,Africa
5/27/2020,19,671,Central_African_Republic,Africa
5/28/2020,31,702,Central_African_Republic,Africa
5/29/2020,53,755,Central_African_Republic,Africa
5/30/2020,119,874,Central_African_Republic,Africa
5/31/2020,88,962,Central_African_Republic,Africa
6/1/2020,49,1011,Central_African_Republic,Africa
6/2/2020,58,1069,Central_African_Republic,Africa
6/3/2020,104,1173,Central_African_Republic,Africa
6/4/2020,16,1189,Central_African_Republic,Africa
6/5/2020,99,1288,Central_African_Republic,Africa
6/6/2020,163,1451,Central_African_Republic,Africa
6/7/2020,119,1570,Central_African_Republic,Africa
6/8/2020,64,1634,Central_African_Republic,Africa
6/9/2020,216,1850,Central_African_Republic,Africa
6/10/2020,38,1888,Central_African_Republic,Africa
6/11/2020,64,1952,Central_African_Republic,Africa
6/12/2020,92,2044,Central_African_Republic,Africa
6/13/2020,13,2057,Central_African_Republic,Africa
6/14/2020,0,2057,Central_African_Republic,Africa
6/15/2020,165,2222,Central_African_Republic,Africa
6/16/2020,67,2289,Central_African_Republic,Africa
6/17/2020,121,2410,Central_African_Republic,Africa
6/18/2020,154,2564,Central_African_Republic,Africa
6/19/2020,41,2605,Central_African_Republic,Africa
6/20/2020,0,2605,Central_African_Republic,Africa
6/21/2020,203,2808,Central_African_Republic,Africa
6/22/2020,0,2808,Central_African_Republic,Africa
6/23/2020,155,2963,Central_African_Republic,Africa
6/24/2020,88,3051,Central_African_Republic,Africa
6/25/2020,48,3099,Central_African_Republic,Africa
6/26/2020,145,3244,Central_African_Republic,Africa
6/27/2020,96,3340,Central_African_Republic,Africa
6/28/2020,89,3429,Central_African_Republic,Africa
6/29/2020,0,3429,Central_African_Republic,Africa
6/30/2020,184,3613,Central_African_Republic,Africa
7/1/2020,132,3745,Central_African_Republic,Africa
7/2/2020,0,3745,Central_African_Republic,Africa
7/3/2020,78,3823,Central_African_Republic,Africa
7/4/2020,95,3918,Central_African_Republic,Africa
7/5/2020,51,3969,Central_African_Republic,Africa
7/6/2020,0,3969,Central_African_Republic,Africa
7/7/2020,64,4033,Central_African_Republic,Africa
7/8/2020,38,4071,Central_African_Republic,Africa
7/9/2020,38,4109,Central_African_Republic,Africa
7/10/2020,91,4200,Central_African_Republic,Africa
7/11/2020,59,4259,Central_African_Republic,Africa
7/12/2020,29,4288,Central_African_Republic,Africa
7/13/2020,0,4288,Central_African_Republic,Africa
7/14/2020,33,4321,Central_African_Republic,Africa
7/15/2020,35,4356,Central_African_Republic,Africa
7/16/2020,6,4362,Central_African_Republic,Africa
7/17/2020,11,4373,Central_African_Republic,Africa
7/18/2020,16,4389,Central_African_Republic,Africa
7/19/2020,96,4485,Central_African_Republic,Africa
7/20/2020,0,4485,Central_African_Republic,Africa
7/21/2020,63,4548,Central_African_Republic,Africa
7/22/2020,13,4561,Central_African_Republic,Africa
7/23/2020,13,4574,Central_African_Republic,Africa
7/24/2020,16,4590,Central_African_Republic,Africa
7/25/2020,3,4593,Central_African_Republic,Africa
7/26/2020,5,4598,Central_African_Republic,Africa
7/27/2020,1,4599,Central_African_Republic,Africa
7/28/2020,0,4599,Central_African_Republic,Africa
7/29/2020,0,4599,Central_African_Republic,Africa
7/30/2020,6,4605,Central_African_Republic,Africa
7/31/2020,0,4605,Central_African_Republic,Africa
8/1/2020,3,4608,Central_African_Republic,Africa
8/2/2020,6,4614,Central_African_Republic,Africa
8/3/2020,0,4614,Central_African_Republic,Africa
8/4/2020,0,4614,Central_African_Republic,Africa
8/5/2020,4,4618,Central_African_Republic,Africa
8/6/2020,0,4618,Central_African_Republic,Africa
8/7/2020,2,4620,Central_African_Republic,Africa
8/8/2020,21,4641,Central_African_Republic,Africa
8/9/2020,0,4641,Central_African_Republic,Africa
8/10/2020,0,4641,Central_African_Republic,Africa
8/11/2020,0,4641,Central_African_Republic,Africa
8/12/2020,6,4647,Central_African_Republic,Africa
8/13/2020,5,4652,Central_African_Republic,Africa
8/14/2020,0,4652,Central_African_Republic,Africa
8/15/2020,0,4652,Central_African_Republic,Africa
8/16/2020,0,4652,Central_African_Republic,Africa
8/17/2020,0,4652,Central_African_Republic,Africa
8/18/2020,15,4667,Central_African_Republic,Africa
8/19/2020,12,4679,Central_African_Republic,Africa
8/20/2020,0,4679,Central_African_Republic,Africa
8/21/2020,0,4679,Central_African_Republic,Africa
8/22/2020,0,4679,Central_African_Republic,Africa
8/23/2020,0,4679,Central_African_Republic,Africa
8/24/2020,0,4679,Central_African_Republic,Africa
8/25/2020,0,4679,Central_African_Republic,Africa
8/26/2020,12,4691,Central_African_Republic,Africa
8/27/2020,7,4698,Central_African_Republic,Africa
8/28/2020,0,4698,Central_African_Republic,Africa
8/29/2020,2,4700,Central_African_Republic,Africa
