locality,year,price
LAKE TYERS BEACH,2013,270000.0
LAKE WENDOUREE,2013,634000.0
LAKES ENTRANCE,2013,269500.0
LALOR,2013,365000.0
LANCEFIELD,2013,377500.0
LANG LANG,2013,285000.0
LANGWARRIN,2013,385000.0
LARA,2013,350000.0
LARA LAKE,2013,363500.0
LAUNCHING PLACE,2013,330000.0
LAVERTON,2013,325000.0
LAVERTON SOUTH,2013,391500.0
LEITCHVILLE,2013,98000.0
LENEVA,2013,361500.0
LEONGATHA,2013,300000.0
LEOPOLD,2013,360000.0
LILYDALE,2013,469000.0
LINTON,2013,163500.0
LISMORE,2013,110000.0
LOCH SPORT,2013,166000.0
LONG GULLY,2013,230000.0
LONGWARRY,2013,289500.0
LORNE,2013,840000.0
LOVELY BANKS,2013,360500.0
LOWER PLENTY,2013,680500.0
LUCAS,2013,348000.0
LUCKNOW,2013,235000.0
LYNBROOK,2013,430000.0
LYNDHURST,2013,465000.0
LYSTERFIELD,2013,681500.0
MACEDON,2013,490000.0
MACLEOD,2013,647500.0
MADDINGLEY,2013,316500.0
MAFFRA,2013,229000.0
MAIDEN GULLY,2013,440000.0
MAIDSTONE,2013,535000.0
MALDON,2013,315000.0
MALLACOOTA,2013,285000.0
MALMSBURY,2013,292500.0
MALVERN,2013,1508500.0
MALVERN EAST,2013,1200000.0
MANIFOLD HEIGHTS,2013,532500.0
MANOR LAKES,2013,340500.0
MANSFIELD,2013,364000.0
MARIBYRNONG,2013,714000.0
MARONG,2013,310000.0
MARSHALL,2013,360000.0
MARYBOROUGH,2013,194000.0
MARYSVILLE,2013,180000.0
MCCRAE,2013,530000.0
MCKENZIE HILL,2013,397000.0
MCKINNON,2013,1025000.0
MCLOUGHLINS BEACH,2013,145500.0
MEADOW HEIGHTS,2013,317000.0
MEENIYAN,2013,199000.0
MELTON,2013,245000.0
MELTON SOUTH,2013,230000.0
MELTON WEST,2013,285500.0
MENTONE,2013,705000.0
MERBEIN,2013,140500.0
MERINDA PARK,2013,310000.0
MERNDA,2013,375000.0
MERRIJIG (MANSFIELD),2013,332500.0
METUNG,2013,337500.0
MICKLEHAM,2013,213000.0
MIDDLE PARK,2013,1587500.0
MILDURA,2013,225500.0
MILL PARK,2013,408000.0
MILLGROVE,2013,245000.0
MINERS REST,2013,330000.0
MINYIP,2013,73500.0
MIRBOO NORTH,2013,265000.0
MITCHAM,2013,650000.0
MITCHELL PARK,2013,267000.0
MOE,2013,155000.0
MONBULK,2013,395000.0
MONT ALBERT,2013,1316000.0
MONT ALBERT NORTH,2013,995000.0
MONTMORENCY,2013,570000.0
MONTROSE,2013,445000.0
MOONEE PONDS,2013,830500.0
MOORABBIN,2013,682000.0
MOOROOLBARK,2013,440000.0
MOOROOPNA,2013,207500.0
MORDIALLOC,2013,680000.0
MORNINGTON,2013,525000.0
MORTLAKE,2013,129500.0
MORWELL,2013,160000.0
MOUNT BEAUTY,2013,180000.0
MOUNT CLEAR,2013,286000.0
MOUNT DANDENONG,2013,450000.0
MOUNT DUNEED,2013,286000.0
MOUNT ELIZA,2013,750000.0
MOUNT EVELYN,2013,406000.0
MOUNT HELEN,2013,344000.0
MOUNT MACEDON,2013,662500.0
MOUNT MARTHA,2013,727500.0
MOUNT PLEASANT,2013,276500.0
MOUNT WAVERLEY,2013,820000.0
MULGRAVE,2013,577500.0
MURCHISON,2013,186000.0
MURRUMBEENA,2013,870000.0
MURTOA,2013,95000.0
MYRTLEFORD,2013,220000.0
NAGAMBIE,2013,312500.0
NARRE WARREN,2013,370000.0
NARRE WARREN NORTH,2013,685000.0
NARRE WARREN SOUTH,2013,410000.0
NATHALIA,2013,165000.0
NEERIM SOUTH,2013,340000.0
NELSON,2013,224000.0
NERRINA,2013,455000.0
NEW GISBORNE,2013,500000.0
NEWBOROUGH,2013,213000.0
NEWCOMB,2013,280000.0
NEWINGTON,2013,320000.0
NEWLANDS ARM,2013,320000.0
NEWPORT,2013,695000.0
NEWSTEAD,2013,300000.0
NEWTOWN (GREATER GEELONG),2013,570000.0
NHILL,2013,110000.0
NICHOLS POINT,2013,316500.0
NIDDRIE,2013,700000.0
NOBLE PARK,2013,400000.0
NOBLE PARK NORTH,2013,383000.0
NORLANE,2013,202500.0
NORTH BENDIGO,2013,271000.0
NORTH GEELONG,2013,277000.0
NORTH MELBOURNE,2013,802500.0
NORTH WONTHAGGI,2013,230000.0
NORTHCOTE,2013,818000.0
NOTTING HILL,2013,566500.0
NUMURKAH,2013,195000.0
NUNAWADING,2013,637500.0
NYAH WEST,2013,94000.0
NYORA,2013,222500.0
OAK PARK,2013,576500.0
OAKLEIGH,2013,753500.0
OAKLEIGH EAST,2013,672000.0
OAKLEIGH SOUTH,2013,603000.0
OCEAN GROVE,2013,459000.0
OFFICER,2013,342000.0
OFFICER SOUTH,2013,
OLINDA,2013,496000.0
OMEO,2013,210000.0
ORBOST,2013,156000.0
ORMOND,2013,997500.0
OSBORNE,2013,530000.0
OUYEN,2013,75000.0
PAKENHAM,2013,335000.0
PARADISE BEACH,2013,163500.0
PARK ORCHARDS,2013,952500.0
PARKDALE,2013,760000.0
PARKVILLE,2013,1200000.0
PASCOE VALE,2013,580000.0
PASCOE VALE SOUTH,2013,645500.0
PATTERSON GARDENS,2013,620000.0
PATTERSON LAKES,2013,645000.0
PAYNESVILLE,2013,283000.0
PEARCEDALE,2013,385000.0
PETERBOROUGH,2013,287500.0
PIONEER BAY,2013,200000.0
PLENTY,2013,773000.0
POINT COOK,2013,450000.0
POINT LONSDALE,2013,700000.0
POREPUNKAH,2013,347000.0
PORT ALBERT,2013,262500.0
PORT FAIRY,2013,400000.0
PORT FRANKLIN,2013,190000.0
PORT MELBOURNE,2013,995000.0
PORT WELSHPOOL,2013,201500.0
PORTARLINGTON,2013,390000.0
PORTLAND,2013,235000.0
PORTLAND NORTH,2013,300000.0
PORTSEA,2013,1195000.0
PRAHRAN,2013,990000.0
PRESTON,2013,632500.0
PRINCES HILL,2013,1216500.0
PYRAMID HILL,2013,112500.0
QUARRY HILL,2013,385000.0
QUEENSCLIFF,2013,630000.0
RAINBOW,2013,62000.0
RAYMOND ISLAND,2013,297500.0
RED CLIFFS,2013,163000.0
REDAN,2013,250000.0
RESEARCH,2013,605500.0
RESERVOIR,2013,510000.0
RHYLL,2013,393000.0
RICHMOND,2013,900000.0
RIDDELLS CREEK,2013,450000.0
RINGWOOD,2013,551000.0
RINGWOOD EAST,2013,547000.0
RINGWOOD NORTH,2013,631000.0
RIPPLESIDE,2013,585000.0
ROBINVALE,2013,150000.0
ROCHESTER,2013,189500.0
ROCKBANK,2013,309000.0
ROMSEY,2013,387500.0
ROSANNA,2013,717500.0
ROSEBUD,2013,367000.0
ROSEBUD SOUTH,2013,425000.0
ROSEDALE,2013,215000.0
ROWVILLE,2013,570000.0
ROXBURGH PARK,2013,365000.0
RUPANYUP,2013,75000.0
RUSHWORTH,2013,161000.0
RUTHERGLEN,2013,232000.0
RYE,2013,425000.0
SAFETY BEACH,2013,515000.0
SAILORS GULLY,2013,253000.0
SALE,2013,290000.0
SAN REMO,2013,410000.0
SANCTUARY LAKES,2013,480000.0
SANDHURST,2013,545000.0
SANDRINGHAM,2013,1210000.0
SANDY POINT,2013,352500.0
SASSAFRAS,2013,632500.0
SAWMILL SETTLEMENT,2013,259000.0
SCORESBY,2013,509000.0
SEA LAKE,2013,80000.0
SEABROOK,2013,422500.0
SEAFORD,2013,419000.0
SEAHOLME,2013,641000.0
SEASPRAY,2013,152000.0
SEBASTOPOL,2013,242000.0
SEDDON,2013,675000.0
SELBY,2013,420000.0
SEVILLE,2013,400000.0
SEVILLE EAST,2013,339500.0
SEYMOUR,2013,220000.0
SHEPPARTON,2013,247000.0
SHEPPARTON NORTH,2013,346000.0
SHOREHAM,2013,607000.0
SILVERLEAVES,2013,508000.0
SKENES CREEK,2013,465000.0
SKIPTON,2013,155000.0
SKYE,2013,395000.0
SMITHS BEACH,2013,372500.0
SMYTHESDALE,2013,260000.0
SOLDIERS HILL,2013,283000.0
SOMERS,2013,657500.0
SOMERVILLE,2013,385000.0
SORRENTO,2013,770000.0
SOUTH DUDLEY,2013,192000.0
SOUTH GEELONG,2013,420500.0
SOUTH KINGSVILLE,2013,619500.0
SOUTH MELBOURNE,2013,1030000.0
SOUTH MORANG,2013,415000.0
SOUTH YARRA,2013,1352500.0
SPOTSWOOD,2013,680000.0
SPRING GULLY,2013,345000.0
SPRINGVALE,2013,451500.0
SPRINGVALE SOUTH,2013,430000.0
ST ALBANS,2013,350000.0
ST ALBANS PARK,2013,335000.0
ST ANDREWS BEACH,2013,480000.0
ST ARNAUD,2013,140000.0
ST HELENA,2013,612500.0
ST KILDA,2013,892000.0
ST KILDA EAST,2013,1050500.0
ST KILDA WEST,2013,1142500.0
ST LEONARDS,2013,350000.0
STANHOPE,2013,150000.0
STAWELL,2013,162500.0
STRATFORD,2013,230000.0
STRATHDALE,2013,392500.0
STRATHFIELDSAYE,2013,377000.0
STRATHMERTON,2013,166000.0
STRATHMORE,2013,827500.0
STRATHMORE HEIGHTS,2013,621000.0
STRATHTULLOH,2013,350000.0
STUDFIELD,2013,532500.0
SUNBURY,2013,355000.0
SUNDERLAND BAY,2013,324500.0
SUNNYCLIFFS,2013,195000.0
SUNSET STRIP,2013,301500.0
SUNSHINE,2013,435000.0
SUNSHINE NORTH,2013,400000.0
SUNSHINE WEST,2013,384500.0
SURF BEACH,2013,375000.0
SURREY HILLS,2013,1323000.0
SWAN HILL,2013,225000.0
SWAN REACH,2013,230000.0
SYDENHAM,2013,425000.0
SYNDAL,2013,950500.0
TALLANGATTA,2013,154000.0
TARNEIT,2013,370000.0
TATURA,2013,230000.0
TAWONGA SOUTH,2013,219500.0
TAYLORS HILL,2013,487500.0
TAYLORS LAKES,2013,490000.0
TECOMA,2013,415000.0
TEMPLESTOWE,2013,865000.0
TEMPLESTOWE LOWER,2013,750000.0
TERANG,2013,161500.0
THE BASIN,2013,430000.0
THE HONEYSUCKLES,2013,214000.0
THE PATCH,2013,393500.0
THOMASTOWN,2013,390000.0
THOMSON (GREATER GEELONG),2013,282000.0
THORNBURY,2013,729000.0
THORNHILL PARK,2013,
TIMBOON,2013,184000.0
TONGALA,2013,185000.0
TOONGABBIE,2013,234000.0
TOORA,2013,171500.0
TOORADIN,2013,420000.0
TOORAK,2013,2875000.0
TOOTGAROOK,2013,387000.0
TORQUAY,2013,580000.0
TRAFALGAR,2013,283000.0
TRARALGON,2013,269000.0
TRARALGON EAST,2013,435000.0
TRAVANCORE,2013,905000.0
TRENTHAM,2013,407500.0
TRUGANINA,2013,360000.0
TULLAMARINE,2013,395000.0
TYABB,2013,370500.0
UPPER FERNTREE GULLY,2013,435000.0
UPWEY,2013,425000.0
VENTNOR,2013,370000.0
VENUS BAY,2013,242500.0
VERMONT,2013,610000.0
VERMONT SOUTH,2013,722500.0
VIEWBANK,2013,630000.0
VIOLET TOWN,2013,215000.0
WAHGUNYAH,2013,190000.0
WALKERVILLE,2013,279000.0
WALLAN,2013,341500.0
WALLAN EAST,2013,310000.0
WANDANA HEIGHTS,2013,540000.0
WANDIN NORTH,2013,407500.0
WANGARATTA,2013,240000.0
WANTIRNA,2013,576000.0
WANTIRNA SOUTH,2013,579000.0
WARBURTON,2013,310000.0
WARNEET,2013,337000.0
WARRACKNABEAL,2013,107500.0
WARRAGUL,2013,315000.0
WARRANDYTE,2013,640000.0
WARRANWOOD,2013,603000.0
WARRNAMBOOL,2013,325000.0
WATERWAYS,2013,667000.0
WATSONIA,2013,505000.0
WATSONIA NORTH,2013,510000.0
WATTLE GLEN,2013,475000.0
WAURN PONDS,2013,446500.0
WEDDERBURN,2013,154000.0
WEIR VIEWS,2013,327500.0
WENDOUREE,2013,243000.0
WENDOUREE WEST,2013,200000.0
WERRIBEE,2013,309000.0
WERRIBEE SOUTH,2013,538000.0
WEST FOOTSCRAY,2013,553000.0
WEST MELBOURNE,2013,905000.0
WEST WODONGA,2013,272500.0
WESTALL,2013,513500.0
WESTGARTH,2013,920000.0
WESTMEADOWS,2013,386500.0
WHEELERS HILL,2013,740000.0
WHITE HILLS,2013,280000.0
WHITTINGTON,2013,259000.0
WHITTLESEA,2013,375000.0
WILLIAMS LANDING,2013,470000.0
WILLIAMSTOWN,2013,920000.0
WILLIAMSTOWN NORTH,2013,768000.0
WIMBLEDON HEIGHTS,2013,271500.0
WINCHELSEA,2013,287000.0
WINDSOR,2013,835000.0
WINTER VALLEY,2013,344500.0
WODONGA,2013,282500.0
WOLLERT,2013,400000.0
WONGA PARK,2013,674500.0
WONTHAGGI,2013,225000.0
WOODEND,2013,470000.0
WOOLAMAI WATERS,2013,349000.0
WOORI YALLOCK,2013,330000.0
WURRUK,2013,285000.0
WY YUNG,2013,285000.0
WYCHEPROOF,2013,95000.0
WYNDHAM VALE,2013,288000.0
YACKANDANDAH,2013,327500.0
YALLAMBIE,2013,532500.0
YALLOURN NORTH,2013,135000.0
YARRA GLEN,2013,420000.0
YARRA JUNCTION,2013,406500.0
YARRAGON,2013,258000.0
YARRAM,2013,190000.0
YARRAVILLE,2013,696000.0
YARRAWONGA,2013,302500.0
YEA,2013,260000.0
YINNAR,2013,220000.0
ABBOTSFORD,2014,862500.0
ABERFELDIE,2014,1045000.0
AINTREE,2014,
AIREYS INLET,2014,625500.0
AIRPORT WEST,2014,575000.0
ALBANVALE,2014,328000.0
ALBERT PARK,2014,1503000.0
ALBION,2014,432000.0
ALEXANDRA,2014,247500.0
ALFREDTON,2014,362000.0
ALLANSFORD,2014,242500.0
ALPHINGTON,2014,1029000.0
ALTONA,2014,646500.0
ALTONA EAST,2014,603000.0
ALTONA MEADOWS,2014,415000.0
ALTONA NORTH,2014,555000.0
ANGLESEA,2014,612500.0
APOLLO BAY,2014,457500.0
ARARAT,2014,200000.0
ARDEER,2014,360000.0
ARMADALE,2014,1750000.0
ARMSTRONG CREEK,2014,441500.0
ASCOT (GREATER BENDIGO),2014,344500.0
ASCOT VALE,2014,810000.0
ASHBURTON,2014,1200000.0
ASHWOOD,2014,888000.0
ASPENDALE,2014,690000.0
ASPENDALE GARDENS,2014,632000.0
ATTWOOD,2014,515000.0
AVENEL,2014,302000.0
AVOCA,2014,180000.0
AVONDALE HEIGHTS,2014,560000.0
AVONSLEIGH,2014,355000.0
BACCHUS MARSH,2014,348000.0
BADGER CREEK,2014,325000.0
BAIRNSDALE,2014,244000.0
BALACLAVA,2014,942000.0
BALCOMBE,2014,737000.0
BALLAN,2014,330000.0
BALLARAT CENTRAL,2014,327500.0
BALLARAT EAST,2014,265000.0
BALLARAT NORTH,2014,312000.0
BALNARRING,2014,544000.0
BALNARRING BEACH,2014,700000.0
BALWYN,2014,1780000.0
BALWYN NORTH,2014,1452000.0
BANNOCKBURN,2014,405000.0
BARANDUDA,2014,330000.0
BARNAWARTHA,2014,220000.0
BARWON HEADS,2014,715000.0
BAXTER,2014,325000.0
BAYSWATER,2014,525000.0
BAYSWATER NORTH,2014,490000.0
BEACONSFIELD,2014,525000.0
BEACONSFIELD UPPER,2014,507500.0
BEAUFORT,2014,220000.0
BEAUMARIS,2014,1129500.0
BEECHWORTH,2014,295000.0
BELGRAVE,2014,426000.0
BELGRAVE HEIGHTS,2014,480000.0
BELGRAVE SOUTH,2014,541000.0
BELL PARK,2014,323500.0
BELL POST HILL,2014,333500.0
BELLFIELD (BANYULE),2014,582500.0
BELMONT,2014,362000.0
BENALLA,2014,235500.0
BENDIGO,2014,376500.0
BENTLEIGH,2014,1050000.0
BENTLEIGH EAST,2014,850000.0
BERWICK,2014,487500.0
BEVERIDGE,2014,351500.0
BIRCHIP,2014,90000.0
BIRREGURRA,2014,337500.0
BITTERN,2014,390000.0
BLACK HILL,2014,321500.0
BLACK ROCK,2014,1400000.0
BLACKBURN,2014,936000.0
BLACKBURN NORTH,2014,790000.0
BLACKBURN SOUTH,2014,780000.0
BLACKWOOD,2014,266000.0
BLAIRGOWRIE,2014,627500.0
BLIND BIGHT,2014,343000.0
BONBEACH,2014,635000.0
BONNIE DOON,2014,275000.0
BONSHAW,2014,309000.0
BOOLARRA,2014,260000.0
BOORT,2014,162500.0
BORONIA,2014,500500.0
BOTANIC RIDGE,2014,519000.0
BOX HILL,2014,1067000.0
BOX HILL NORTH,2014,856500.0
BOX HILL SOUTH,2014,910000.0
BRAYBROOK,2014,479500.0
BREAKWATER,2014,251500.0
BRIAGOLONG,2014,200000.0
BRIAR HILL,2014,633000.0
BRIGHT,2014,349000.0
BRIGHTON,2014,1940000.0
BRIGHTON EAST,2014,1300000.0
BROADFORD,2014,267000.0
BROADMEADOWS,2014,345000.0
BROOKFIELD,2014,350500.0
BROOKLYN,2014,540000.0
BROWN HILL,2014,281500.0
BRUNSWICK,2014,815000.0
BRUNSWICK EAST,2014,819500.0
BRUNSWICK WEST,2014,790000.0
BRUTHEN,2014,182500.0
BULLEEN,2014,861000.0
BUNDALONG,2014,336500.0
BUNDOORA,2014,553500.0
BUNINYONG,2014,385000.0
BUNYIP,2014,325000.0
BURNSIDE,2014,401000.0
BURNSIDE HEIGHTS,2014,442500.0
BURWOOD,2014,921000.0
BURWOOD EAST,2014,782000.0
CAIRNLEA,2014,545000.0
CALIFORNIA GULLY,2014,262000.0
CAMBERWELL,2014,1655000.0
CAMPBELLFIELD,2014,338000.0
CAMPBELLS CREEK,2014,345000.0
CAMPERDOWN,2014,186000.0
CANADIAN,2014,297000.0
CANTERBURY,2014,2100000.0
CAPE PATERSON,2014,332000.0
CAPE SCHANCK,2014,557500.0
CAPEL SOUND,2014,366000.0
CARISBROOK,2014,238500.0
CARLTON,2014,1020000.0
CARLTON NORTH,2014,1095000.0
CARNEGIE,2014,1007500.0
CAROLINE SPRINGS,2014,460000.0
CARRUM,2014,536000.0
CARRUM DOWNS,2014,346000.0
CASTERTON,2014,99000.0
CASTLEMAINE,2014,369500.0
CAULFIELD,2014,1322000.0
CAULFIELD EAST,2014,1168000.0
CAULFIELD NORTH,2014,1480000.0
CAULFIELD SOUTH,2014,1200000.0
CHADSTONE,2014,823500.0
CHARLEMONT,2014,560000.0
CHARLTON,2014,131000.0
CHELSEA,2014,580000.0
CHELSEA HEIGHTS,2014,513000.0
CHELTENHAM,2014,775000.0
CHELTENHAM EAST,2014,670000.0
CHELTENHAM NORTH,2014,662000.0
CHEWTON,2014,296000.0
CHILTERN,2014,187500.0
CHIRNSIDE PARK,2014,490500.0
CHURCHILL,2014,178500.0
CLARINDA,2014,606500.0
CLAYTON,2014,750000.0
CLAYTON NORTH,2014,850000.0
CLAYTON SOUTH,2014,580000.0
CLIFTON HILL,2014,965000.0
CLIFTON SPRINGS,2014,342000.0
CLUNES,2014,237500.0
CLYDE,2014,406000.0
CLYDE NORTH,2014,380000.0
COBBLEBANK,2014,323000.0
COBDEN,2014,145000.0
COBRAM,2014,230000.0
COBURG,2014,710000.0
COBURG EAST,2014,597500.0
COBURG NORTH,2014,600000.0
COCKATOO,2014,365000.0
COHUNA,2014,175000.0
COLAC,2014,235000.0
COLDSTREAM,2014,405000.0
COLERAINE,2014,95000.0
COLLINGWOOD,2014,775000.0
COOLAROO,2014,290000.0
COONANS HILL,2014,732000.0
COONGULLA,2014,205000.0
CORINELLA,2014,270000.0
CORIO,2014,242000.0
CORONET BAY,2014,249000.0
CORRYONG,2014,135000.0
COWES,2014,357500.0
COWES WEST,2014,350000.0
CRAIGIEBURN,2014,362000.0
CRANBOURNE,2014,331500.0
CRANBOURNE EAST,2014,410000.0
CRANBOURNE NORTH,2014,375000.0
CRANBOURNE SOUTH,2014,455000.0
CRANBOURNE WEST,2014,335000.0
CREMORNE,2014,886500.0
CRESWICK,2014,270000.0
CRIB POINT,2014,339000.0
CROYDON,2014,525000.0
CROYDON HILLS,2014,606000.0
CROYDON NORTH,2014,600000.0
CROYDON SOUTH,2014,530000.0
CURLEWIS,2014,382500.0
DALLAS,2014,295000.0
DALYSTON,2014,260000.0
DANDENONG,2014,439000.0
DANDENONG NORTH,2014,415500.0
DARLEY,2014,360000.0
DAYLESFORD,2014,401500.0
DEANSIDE,2014,
DEEPDENE,2014,2215000.0
DEER PARK,2014,365000.0
DELACOMBE,2014,292000.0
DELAHEY,2014,370000.0
DENNINGTON,2014,315000.0
DERRIMUT,2014,435000.0
DIAMOND CREEK,2014,550000.0
DIGGERS REST,2014,325000.0
DIMBOOLA,2014,90500.0
DINGLEY VILLAGE,2014,607000.0
DINNER PLAIN,2014,309000.0
DONALD,2014,120000.0
DONCASTER,2014,999000.0
DONCASTER EAST,2014,894500.0
DONNYBROOK,2014,
DONVALE,2014,840000.0
DOREEN,2014,430000.0
DOVETON,2014,310500.0
DROMANA,2014,492000.0
DROUIN,2014,311000.0
DRYSDALE,2014,405000.0
DUNKELD,2014,177500.0
DUNOLLY,2014,170000.0
EAGLE POINT,2014,281500.0
EAGLEHAWK,2014,274000.0
EAGLEMONT,2014,1522500.0
EAST BAIRNSDALE,2014,160000.0
EAST BENDIGO,2014,330000.0
EAST GEELONG,2014,427000.0
EAST MELBOURNE,2014,1850000.0
EAST WARBURTON,2014,275000.0
EASTWOOD,2014,342000.0
ECHUCA,2014,285000.0
EDENHOPE,2014,130000.0
EDITHVALE,2014,670000.0
EILDON,2014,205000.0
ELLIMINYT,2014,313000.0
ELMORE,2014,176000.0
ELSTERNWICK,2014,1315000.0
ELTHAM,2014,670000.0
ELTHAM NORTH,2014,680000.0
ELWOOD,2014,1412500.0
EMERALD,2014,449500.0
ENDEAVOUR HILLS,2014,432000.0
EPPING,2014,386500.0
EPSOM,2014,342500.0
ESSENDON,2014,942000.0
ESSENDON NORTH,2014,840000.0
ESSENDON WEST,2014,785000.0
EUMEMMERRING,2014,365000.0
EUREKA,2014,259000.0
EUROA,2014,230000.0
EYNESBURY,2014,390000.0
FAIRFIELD,2014,945000.0
FAIRHAVEN,2014,955000.0
FAWKNER,2014,444000.0
FERNTREE GULLY,2014,505000.0
FERNY CREEK,2014,492500.0
FINGAL,2014,730000.0
FITZROY,2014,1130000.0
FITZROY NORTH,2014,1014000.0
FIVEWAYS,2014,315000.0
FLEMINGTON,2014,730000.0
FLINDERS,2014,808000.0
FLORA HILL,2014,323500.0
FLOWERDALE,2014,170000.0
FOOTSCRAY,2014,645000.0
FOREST HILL,2014,721000.0
FOSTER,2014,315000.0
FRANKSTON,2014,372000.0
FRANKSTON NORTH,2014,269000.0
FRANKSTON SOUTH,2014,560000.0
FRASER RISE,2014,490000.0
FYANSFORD,2014,478000.0
GARDEN CITY,2014,1055000.0
GARDENVALE,2014,1180000.0
GARFIELD,2014,355000.0
GEELONG,2014,512000.0
GEELONG WEST,2014,469000.0
GEMBROOK,2014,400000.0
GISBORNE,2014,510000.0
GLADSTONE PARK,2014,400000.0
GLEN HUNTLY,2014,1135000.0
GLEN IRIS,2014,1500000.0
GLEN WAVERLEY,2014,960000.0
GLENROWAN,2014,239000.0
GLENROY,2014,500000.0
GOLDEN BEACH,2014,172500.0
GOLDEN POINT (BALLARAT),2014,265000.0
GOLDEN SQUARE,2014,305000.0
GORDON,2014,303000.0
GOUGHS BAY,2014,247500.0
GOWANBRAE,2014,557500.0
GRANTVILLE,2014,255000.0
GREEN LAKE,2014,254500.0
GREENSBOROUGH,2014,574000.0
GREENVALE,2014,539500.0
GROVEDALE,2014,362000.0
HADFIELD,2014,500000.0
HALLAM,2014,380000.0
HALLS GAP,2014,224500.0
HAMILTON,2014,200000.0
HAMLYN HEIGHTS,2014,366500.0
HAMPTON,2014,1340000.0
HAMPTON EAST,2014,862500.0
HAMPTON PARK,2014,337500.0
HARCOURT,2014,358000.0
HARKNESS,2014,340000.0
HASTINGS,2014,368000.0
HASTINGS WEST,2014,277000.0
HAWTHORN,2014,1606500.0
HAWTHORN EAST,2014,1554000.0
HEALESVILLE,2014,400000.0
HEATHCOTE,2014,260000.0
HEATHERTON,2014,712000.0
HEATHMONT,2014,638000.0
HEIDELBERG,2014,840500.0
HEIDELBERG HEIGHTS,2014,564500.0
HEIDELBERG WEST,2014,461000.0
HEPBURN,2014,330000.0
HEPBURN SPRINGS,2014,350000.0
HERNE HILL,2014,357000.0
HEYFIELD,2014,180000.0
HEYWOOD,2014,150000.0
HIGHETT,2014,850000.0
HIGHTON,2014,510000.0
HILLSIDE (MELTON),2014,440000.0
HOPETOUN,2014,95500.0
HOPPERS CROSSING,2014,340000.0
HORSHAM,2014,215000.0
HUGHESDALE,2014,856000.0
HUNTINGDALE,2014,728000.0
HUNTLY,2014,325000.0
HURSTBRIDGE,2014,482000.0
INDENTED HEAD,2014,385000.0
INGLEWOOD,2014,145000.0
INVERLOCH,2014,440000.0
INVERMAY PARK,2014,387000.0
IRONBARK,2014,280000.0
IRYMPLE,2014,228500.0
IVANHOE,2014,1203000.0
IVANHOE EAST,2014,1513000.0
JACANA,2014,342500.0
JACKASS FLAT,2014,360000.0
JAN JUC,2014,595000.0
JEERALANG NORTH,2014,187500.0
JEPARIT,2014,63000.0
JUNCTION VILLAGE,2014,320000.0
JUNORTOUN,2014,508500.0
KALIMNA,2014,285000.0
KALKALLO,2014,450000.0
KALLISTA,2014,465000.0
KALORAMA,2014,451000.0
KANGAROO FLAT,2014,300000.0
KANGAROO GROUND SOUTH,2014,655000.0
KANIVA,2014,87500.0
KEALBA,2014,390000.0
KEILOR,2014,633000.0
KEILOR DOWNS,2014,429000.0
KEILOR EAST,2014,599000.0
KEILOR LODGE,2014,500000.0
KEILOR PARK,2014,512500.0
KENNINGTON,2014,345000.0
KENSINGTON,2014,730000.0
KERANG,2014,145000.0
KEW,2014,1950000.0
KEW EAST,2014,1314000.0
KEW NORTH,2014,1301000.0
KEYSBOROUGH,2014,456500.0
KIALLA,2014,365000.0
KILCUNDA,2014,320000.0
KILLARA (WODONGA),2014,346000.0
KILMORE,2014,319000.0
KILSYTH,2014,460000.0
KILSYTH SOUTH,2014,575000.0
KINGLAKE,2014,318000.0
KINGS PARK,2014,325000.0
KINGSBURY,2014,502500.0
KINGSVILLE,2014,703500.0
KNOXFIELD,2014,580000.0
KOO WEE RUP,2014,335000.0
KOONDROOK,2014,155000.0
KOOYONG,2014,2900000.0
KOROIT,2014,300000.0
KORUMBURRA,2014,222500.0
KURUNJANG,2014,280000.0
KYABRAM,2014,235000.0
KYNETON,2014,400000.0
LAKE BOGA,2014,143500.0
LAKE GARDENS,2014,445000.0
LAKE TYERS BEACH,2014,354000.0
LAKE WENDOUREE,2014,650000.0
LAKES ENTRANCE,2014,254000.0
LALOR,2014,385000.0
LANCEFIELD,2014,362000.0
LANG LANG,2014,295000.0
LANGWARRIN,2014,420000.0
LARA,2014,340000.0
LARA LAKE,2014,398000.0
LAUNCHING PLACE,2014,337500.0
LAVERTON,2014,358000.0
LAVERTON SOUTH,2014,422500.0
LEITCHVILLE,2014,67500.0
LENEVA,2014,372500.0
LEONGATHA,2014,295500.0
LEOPOLD,2014,366500.0
LILYDALE,2014,480000.0
LINTON,2014,208000.0
LISMORE,2014,109000.0
LOCH SPORT,2014,153500.0
LONG GULLY,2014,255000.0
LONGWARRY,2014,297500.0
LORNE,2014,815000.0
LOVELY BANKS,2014,406500.0
LOWER PLENTY,2014,675000.0
LUCAS,2014,355000.0
LUCKNOW,2014,229000.0
LYNBROOK,2014,460000.0
LYNDHURST,2014,482500.0
LYSTERFIELD,2014,670000.0
MACEDON,2014,460000.0
MACLEOD,2014,705000.0
MADDINGLEY,2014,320000.0
MAFFRA,2014,215000.0
MAIDEN GULLY,2014,415000.0
MAIDSTONE,2014,587500.0
MALDON,2014,325000.0
MALLACOOTA,2014,285000.0
MALMSBURY,2014,317500.0
MALVERN,2014,1946000.0
MALVERN EAST,2014,1380000.0
MANIFOLD HEIGHTS,2014,489000.0
